idx,observed,predicted,lower_bound,upper_bound,is_anomalous,error,threshold
147,314.8,313.5813983678818,312.3764087413704,314.7863879943931,True,0.003068,0.003000
148,316.13,314.82321333885193,313.6182237123406,316.0282029653633,True,0.003528,0.003000
149,317.18,316.1613539457321,314.95636431922077,317.36634357224347,False,0.002144,0.003000
150,318.204,317.21192729473114,316.0069376682198,318.4169169212425,False,0.002033,0.003000
151,318.773,318.2354209423065,317.03043131579517,319.44041056881787,False,0.000597,0.003000
152,318.824,318.8010354042053,317.596045777694,320.00602503071667,False,0.000001,0.003000
153,318.211,318.83691787719727,317.6319282506859,320.0419075037086,False,0.000809,0.003000
154,317.546,318.2447980642319,317.0398084377205,319.4497876907432,False,0.001009,0.003000
155,316.758,317.5770606994629,316.37207107295154,318.78205032597424,False,0.001386,0.003000
156,315.298,316.7938199043274,315.58883027781604,317.99880953083874,True,0.004623,0.003000
157,313.699,315.3302112817764,314.1252216552651,316.5352009082878,True,0.005498,0.003000
158,312.315,313.737735748291,312.53274612177967,314.94272537480236,True,0.004182,0.003000
159,310.81,312.34128415584564,311.1362945293343,313.546273782357,True,0.004845,0.003000
160,309.543,310.8385580778122,309.63356845130085,312.04354770432354,True,0.003468,0.003000
161,308.459,309.56806033849716,308.3630707119858,310.7730499650085,False,0.002541,0.003000
162,307.261,308.4839301109314,307.27894048442005,309.68891973744275,True,0.003090,0.003000
163,306.897,307.2772055864334,306.07221595992206,308.48219521294476,False,0.000299,0.003000
164,307.277,306.93352377414703,305.7285341476357,308.1385134006584,False,0.000244,0.003000
165,307.964,307.2994990348816,306.09450940837024,308.50448866139294,False,0.000912,0.003000
166,308.653,307.9855684041977,306.78057877768634,309.19055803070904,False,0.000920,0.003000
167,309.702,308.6707703471184,307.46578072060703,309.8757599736297,False,0.002197,0.003000
168,310.964,309.7201602458954,308.51517061938404,310.92514987240673,True,0.003197,0.003000
169,312.251,310.9887113571167,309.78372173060535,312.19370098362805,True,0.003292,0.003000
170,313.629,312.28016698360443,311.0751773570931,313.4851566101158,True,0.003759,0.003000
171,314.782,313.65782368183136,312.45283405532,314.8628133083427,False,0.002611,0.003000
172,315.954,314.8141955137253,313.60920588721393,316.01918514023663,False,0.002684,0.003000
173,317.127,315.9884784221649,314.78348879565357,317.19346804867627,False,0.002678,0.003000
174,317.937,317.168249130249,315.9632595037377,318.3732387567604,False,0.001221,0.003000
175,318.592,317.9614505767822,316.7564609502709,319.1664402032936,False,0.000821,0.003000
176,318.687,318.62210035324097,317.4171107267296,319.8270899797523,False,0.000009,0.003000
177,318.02,318.7099195718765,317.5049299453652,319.9149091983879,False,0.000983,0.003000
178,317.38,318.04622888565063,316.8412392591393,319.251218512162,False,0.000917,0.003000
179,316.813,317.4057285785675,316.20073895205616,318.61071820507885,False,0.000726,0.003000
180,315.614,316.8425780534744,315.6375884269631,318.0475676799858,True,0.003119,0.003000
181,314.035,315.63451862335205,314.4295289968407,316.8395082498634,True,0.005286,0.003000
182,312.497,314.0750000476837,312.87001042117237,315.27998967419506,True,0.005145,0.003000
183,310.811,312.52687406539917,311.3218844388878,313.7318636919105,True,0.006083,0.003000
184,309.405,310.83470940589905,309.6297197793877,312.0396990324104,True,0.004223,0.003000
185,308.014,309.446628510952,308.24163888444065,310.65161813746334,True,0.004241,0.003000
186,306.615,308.0356876850128,306.83069805850147,309.24067731152417,True,0.004170,0.003000
187,305.82,306.64244943857193,305.4374598120606,307.8474390650833,False,0.001398,0.003000
188,305.392,305.82992792129517,304.6249382947838,307.0349175478065,False,0.000396,0.003000
189,305.534,305.4124460220337,304.20745639552234,306.61743564854504,False,0.000031,0.003000
190,306.27,305.564022064209,304.35903243769764,306.76901169072033,False,0.001030,0.003000
191,307.171,306.2877933382988,305.08280371178745,307.49278296481015,False,0.001612,0.003000
192,308.381,307.18944013118744,305.9844505046761,308.3944297576988,False,0.002934,0.003000
193,309.738,308.3993255496025,307.19433592309116,309.60431517611386,True,0.003703,0.003000
194,311.06,309.75672721862793,308.5517375921166,310.9617168451393,True,0.003509,0.003000
195,312.256,311.0777750015259,309.87278537501453,312.2827646280372,False,0.002868,0.003000
196,313.379,312.28739881515503,311.0824091886437,313.4923884416664,False,0.002462,0.003000
197,314.464,313.4003875255585,312.1953978990471,314.6053771520698,False,0.002337,0.003000
198,315.43,314.48395323753357,313.2789636110222,315.6889428640449,False,0.001849,0.003000
199,316.461,315.4638329744339,314.25884334792255,316.66882260094525,False,0.002054,0.003000
200,316.974,316.4818112850189,315.2768216585076,317.68680091153027,False,0.000501,0.003000
201,317.108,317.0175726413727,315.81258301486133,318.22256226788403,False,0.000017,0.003000
202,316.908,317.15372908115387,315.9487394546425,318.3587187076652,False,0.000125,0.003000
203,316.295,316.941628575325,315.73663894881366,318.14661820183636,False,0.000864,0.003000
204,315.761,316.31127774715424,315.1062881206429,317.5162673736656,False,0.000626,0.003000
