idx,observed,predicted,lower_bound,upper_bound,is_anomalous,error,threshold
25,15.574,15.409068822860718,15.289068822860717,15.529068822860719,True,0.013744,0.010000
26,15.5777,15.561004877090454,15.441004877090453,15.681004877090455,False,0.001391,0.010000
27,15.5682,15.590754508972168,15.470754508972167,15.710754508972169,False,0.001880,0.010000
28,15.5301,15.562338829040527,15.442338829040526,15.682338829040528,False,0.002687,0.010000
29,15.5657,15.503354549407959,15.383354549407958,15.62335454940796,False,0.005195,0.010000
30,15.5144,15.528029441833496,15.408029441833495,15.648029441833497,False,0.001136,0.010000
31,15.4806,15.475481748580933,15.355481748580932,15.595481748580934,False,0.000427,0.010000
32,15.4927,15.444584846496582,15.324584846496581,15.564584846496583,False,0.004010,0.010000
33,15.4866,15.435510396957397,15.315510396957396,15.555510396957398,False,0.004257,0.010000
34,15.4844,15.413300275802612,15.293300275802611,15.533300275802613,False,0.005925,0.010000
35,15.4703,15.408126831054688,15.288126831054687,15.528126831054688,False,0.005181,0.010000
36,15.4864,15.409862041473389,15.289862041473388,15.52986204147339,False,0.006378,0.010000
37,15.5147,15.458545923233032,15.338545923233031,15.578545923233033,False,0.004680,0.010000
38,15.5448,15.483678579330444,15.363678579330443,15.603678579330445,False,0.005093,0.010000
39,15.5536,15.51365065574646,15.393650655746459,15.633650655746461,False,0.003329,0.010000
40,15.5107,15.557912826538086,15.437912826538085,15.677912826538087,False,0.003934,0.010000
41,15.5114,15.539918422698975,15.419918422698974,15.659918422698976,False,0.002377,0.010000
42,15.5171,15.550329685211182,15.43032968521118,15.670329685211183,False,0.002769,0.010000
43,15.5179,15.556156158447266,15.436156158447265,15.676156158447267,False,0.003188,0.010000
44,15.5147,15.543025493621826,15.423025493621825,15.663025493621827,False,0.002360,0.010000
45,15.5112,15.540818214416504,15.420818214416503,15.660818214416505,False,0.002468,0.010000
46,15.4765,15.535836458206177,15.415836458206176,15.655836458206178,False,0.004945,0.010000
47,15.5116,15.496551752090454,15.376551752090453,15.616551752090455,False,0.001254,0.010000
48,15.5091,15.53740644454956,15.41740644454956,15.657406444549562,False,0.002359,0.010000
49,15.5075,15.54263710975647,15.422637109756469,15.66263710975647,False,0.002928,0.010000
50,15.528,15.537908554077148,15.417908554077147,15.65790855407715,False,0.000826,0.010000
51,15.5325,15.54514193534851,15.42514193534851,15.665141935348512,False,0.001053,0.010000
52,15.4392,15.532533407211304,15.412533407211303,15.652533407211305,False,0.007778,0.010000
53,15.4638,15.440741062164307,15.320741062164306,15.560741062164308,False,0.001922,0.010000
54,15.4931,15.460288286209106,15.340288286209105,15.580288286209107,False,0.002734,0.010000
55,15.4996,15.489383459091187,15.369383459091186,15.609383459091188,False,0.000851,0.010000
56,15.4998,15.48703384399414,15.36703384399414,15.607033843994142,False,0.001064,0.010000
57,15.4799,15.47957730293274,15.359577302932738,15.59957730293274,False,0.000027,0.010000
58,15.4601,15.463780164718628,15.343780164718627,15.583780164718629,False,0.000307,0.010000
59,15.4704,15.43604826927185,15.31604826927185,15.556048269271852,False,0.002863,0.010000
60,15.4716,15.447733402252197,15.327733402252196,15.567733402252198,False,0.001989,0.010000
61,15.4685,15.44525933265686,15.32525933265686,15.565259332656861,False,0.001937,0.010000
62,15.4756,15.444116353988647,15.324116353988646,15.564116353988648,False,0.002624,0.010000
63,15.4642,15.467573881149292,15.347573881149291,15.587573881149293,False,0.000281,0.010000
64,15.4343,15.458116054534912,15.338116054534911,15.578116054534913,False,0.001985,0.010000
65,15.4202,15.432021379470825,15.312021379470824,15.552021379470826,False,0.000985,0.010000
66,15.4161,15.422816038131714,15.302816038131713,15.542816038131715,False,0.000560,0.010000
67,15.4226,15.420889139175415,15.300889139175414,15.540889139175416,False,0.000143,0.010000
68,15.4253,15.42921257019043,15.309212570190429,15.54921257019043,False,0.000326,0.010000
69,15.4436,15.433316707611084,15.313316707611083,15.553316707611085,False,0.000857,0.010000
70,15.4531,15.451997756958008,15.331997756958007,15.571997756958009,False,0.000092,0.010000
71,15.4523,15.464075565338135,15.344075565338134,15.584075565338136,False,0.000981,0.010000
72,15.4519,15.463181495666504,15.343181495666503,15.583181495666505,False,0.000940,0.010000
73,15.4467,15.462320327758789,15.342320327758788,15.58232032775879,False,0.001302,0.010000
74,15.4377,15.455481767654419,15.335481767654418,15.57548176765442,False,0.001482,0.010000
75,15.4303,15.445882320404053,15.325882320404052,15.565882320404054,False,0.001299,0.010000
76,15.4316,15.43665623664856,15.316656236648559,15.55665623664856,False,0.000421,0.010000
77,15.4275,15.439249753952026,15.319249753952025,15.559249753952027,False,0.000979,0.010000
78,15.4337,15.428199052810669,15.308199052810668,15.54819905281067,False,0.000458,0.010000
79,15.4326,15.431252479553223,15.311252479553222,15.551252479553224,False,0.000112,0.010000
80,15.4346,15.42803955078125,15.308039550781249,15.548039550781251,False,0.000547,0.010000
81,15.4336,15.427452325820923,15.307452325820922,15.547452325820924,False,0.000512,0.010000
82,15.4306,15.426058292388916,15.306058292388915,15.546058292388917,False,0.000378,0.010000
83,15.4383,15.424375295639038,15.304375295639037,15.544375295639039,False,0.001160,0.010000
84,15.4815,15.431430578231812,15.31143057823181,15.551430578231813,False,0.004172,0.010000
85,15.4763,15.474519729614258,15.354519729614257,15.594519729614259,False,0.000148,0.010000
86,15.4731,15.470465660095215,15.350465660095214,15.590465660095216,False,0.000220,0.010000
87,15.5056,15.46873688697815,15.348736886978148,15.58873688697815,False,0.003072,0.010000
88,15.502,15.502868175506592,15.38286817550659,15.622868175506593,False,0.000072,0.010000
89,15.4994,15.499373435974121,15.37937343597412,15.619373435974122,False,0.000002,0.010000
90,15.5085,15.498801231384277,15.378801231384276,15.618801231384278,False,0.000808,0.010000
91,15.497,15.50037693977356,15.380376939773559,15.62037693977356,False,0.000281,0.010000
92,15.4974,15.499181032180786,15.379181032180785,15.619181032180787,False,0.000148,0.010000
93,15.52,15.499319076538086,15.379319076538085,15.619319076538087,False,0.001723,0.010000
94,15.4779,15.520882606506348,15.400882606506347,15.640882606506349,False,0.003582,0.010000
95,15.4917,15.47972822189331,15.35972822189331,15.599728221893312,False,0.000998,0.010000
96,15.5099,15.494948863983154,15.374948863983153,15.614948863983155,False,0.001246,0.010000
97,15.471,15.515548944473267,15.395548944473266,15.635548944473268,False,0.003712,0.010000
98,15.4448,15.473902463912964,15.353902463912963,15.593902463912965,False,0.002425,0.010000
99,15.4608,15.44711971282959,15.327119712829589,15.56711971282959,False,0.001140,0.010000
