Time                 ,SeaGuard_Nord_Conductivity_Sensor.Conductivity ,SeaGuard_Nord_Conductivity_Sensor.Temperature ,SeaGuard_Nord_Pressure_Sensor.Pressure ,SeaGuard_Nord_Pressure_Sensor.Temperature ,SeaGuard_Sor_Conductivity_Sensor.Conductivity ,SeaGuard_Sor_Conductivity_Sensor.Temperature ,SeaGuard_Sor_Pressure_Sensor.Pressure ,SeaGuard_Sor_Pressure_Sensor.Temperature
2023-01-26T16:00:00Z ,                                    33.0226    ,                                     7.07865  ,                              328.817  ,                                 7.0692   ,                                     33.5593  ,                                    7.4561   ,                             736.812  ,                                7.43983
2023-01-26T16:30:00Z ,                                    33.0196    ,                                     7.08043  ,                              327.535  ,                                 7.06746  ,                                     33.482   ,                                    7.39173  ,                             735.539  ,                                7.37867
2023-01-26T17:00:00Z ,                                    33.0211    ,                                     7.0804   ,                              326.571  ,                                 7.06948  ,                                     33.5197  ,                                    7.42848  ,                             734.832  ,                                7.41593
2023-01-26T17:30:00Z ,                                    33.0196    ,                                     7.08029  ,                              325.542  ,                                 7.06973  ,                                     33.4234  ,                                    7.33418  ,                             733.654  ,                                7.3211
2023-01-26T18:00:00Z ,                                    33.0159    ,                                     7.07675  ,                              324.498  ,                                 7.06616  ,                                     33.4262  ,                                    7.35527  ,                             732.818  ,                                7.32197
2023-01-26T18:30:00Z ,                                    32.9792    ,                                     7.05642  ,                              323.846  ,                                 7.0454   ,                                     33.4835  ,                                    7.35249  ,                             731.934  ,                                7.33752
2023-01-26T19:00:00Z ,                                    32.7488    ,                                     6.86387  ,                              323.301  ,                                 6.85326  ,                                     33.4887  ,                                    7.34845  ,                             731.486  ,                                7.33502
2023-01-26T19:30:00Z ,                                    32.7406    ,                                     6.86172  ,                              323.16   ,                                 6.84999  ,                                     33.304   ,                                    7.25543  ,                             731.402  ,                                7.24427
2023-01-26T20:00:00Z ,                                    32.7325    ,                                     6.86443  ,                              323.751  ,                                 6.85568  ,                                     33.5781  ,                                    7.41836  ,                             731.752  ,                                7.40552
2023-01-26T20:30:00Z ,                                    32.7608    ,                                     6.87545  ,                              324.418  ,                                 6.86415  ,                                     33.7451  ,                                    7.53998  ,                             732.415  ,                                7.52646
2023-01-26T21:00:00Z ,                                    32.7648    ,                                     6.88319  ,                              325.086  ,                                 6.87342  ,                                     33.7301  ,                                    7.525    ,                             733.216  ,                                7.51402
2023-01-26T21:30:00Z ,                                    32.8965    ,                                     6.9832   ,                              326.438  ,                                 6.97017  ,                                     34.2182  ,                                    7.90381  ,                             734.248  ,                                7.89257
2023-01-26T22:00:00Z ,                                    33.059     ,                                     7.12081  ,                              327.048  ,                                 7.1073   ,                                     34.0941  ,                                    7.82042  ,                             735.212  ,                                7.80433
2023-01-26T22:30:00Z ,                                    33.1167    ,                                     7.16428  ,                              328.085  ,                                 7.15707  ,                                     34.259   ,                                    7.9107   ,                             736.094  ,                                7.90747
2023-01-26T23:00:00Z ,                                    33.0487    ,                                     7.09643  ,                              328.897  ,                                 7.08401  ,                                     34.7299  ,                                    8.25655  ,                             736.69   ,                                8.24403
2023-01-26T23:30:00Z ,                                    33.0467    ,                                     7.09121  ,                              329.376  ,                                 7.0791   ,                                     34.8769  ,                                    8.35155  ,                             737.374  ,                                8.34059
2023-01-27T00:00:00Z ,                                    33.0347    ,                                     7.09171  ,                              330.205  ,                                 7.07901  ,                                     34.5431  ,                                    8.11595  ,                             738.194  ,                                8.15112
2023-01-27T00:30:00Z ,                                    33.0233    ,                                     7.08547  ,                              330.926  ,                                 7.07409  ,                                     34.8148  ,                                    8.32553  ,                             738.814  ,                                8.3135
2023-01-27T01:00:00Z ,                                    32.987     ,                                     7.0624   ,                              331.49   ,                                 7.0515   ,                                     34.9733  ,                                    8.41495  ,                             739.541  ,                                8.3859
2023-01-27T01:30:00Z ,                                    32.9233    ,                                     7.00696  ,                              332.014  ,                                 6.99665  ,                                     35.0838  ,                                    8.50682  ,                             740.002  ,                                8.49384
2023-01-27T02:00:00Z ,                                    32.9415    ,                                     7.02186  ,                              332.027  ,                                 7.01114  ,                                     35.2795  ,                                    8.63744  ,                             739.976  ,                                8.62877
2023-01-27T02:30:00Z ,                                    32.9409    ,                                     7.02328  ,                              331.673  ,                                 7.01071  ,                                     35.2923  ,                                    8.64473  ,                             739.687  ,                                8.63491
2023-01-27T03:00:00Z ,                                    32.9438    ,                                     7.02839  ,                              331.248  ,                                 7.01756  ,                                     35.3593  ,                                    8.6959   ,                             739.239  ,                                8.68611
2023-01-27T03:30:00Z ,                                    32.9771    ,                                     7.04831  ,                              330.433  ,                                 7.03779  ,                                     35.1115  ,                                    8.53027  ,                             738.413  ,                                8.61024
2023-01-27T04:00:00Z ,                                    32.9969    ,                                     7.0677   ,                              329.366  ,                                 7.05547  ,                                     35.2356  ,                                    8.60128  ,                             737.32   ,                                8.60688
2023-01-27T04:30:00Z ,                                    32.959     ,                                     7.04025  ,                              328.041  ,                                 7.03176  ,                                     35.3683  ,                                    8.69152  ,                             735.945  ,                                8.71956
2023-01-27T05:00:00Z ,                                    32.9379    ,                                     7.03794  ,                              327.077  ,                                 7.0274   ,                                     35.205   ,                                    8.57883  ,                             735.001  ,                                8.5704
2023-01-27T05:30:00Z ,                                    32.9114    ,                                     7.02124  ,                              326.303  ,                                 7.01206  ,                                     34.9365  ,                                    8.40373  ,                             734.138  ,                                8.40558
2023-01-27T06:00:00Z ,                                    32.8476    ,                                     6.95675  ,                              325.327  ,                                 6.94694  ,                                     34.8219  ,                                    8.4192   ,                             733.274  ,                                8.46982
2023-01-27T06:30:00Z ,                                    32.8507    ,                                     6.95757  ,                              324.582  ,                                 6.94984  ,                                     34.0856  ,                                    7.80296  ,                             732.515  ,                                7.81113
2023-01-27T07:00:00Z ,                                    32.8205    ,                                     6.9394   ,                              324.147  ,                                 6.92896  ,                                     34.1154  ,                                    7.83502  ,                             732.18   ,                                7.8055
2023-01-27T07:30:00Z ,                                    32.7805    ,                                     6.91038  ,                              323.984  ,                                 6.90092  ,                                     34.1513  ,                                    7.85713  ,                             732.123  ,                                7.84483
2023-01-27T08:00:00Z ,                                    32.8028    ,                                     6.92859  ,                              324.334  ,                                 6.91846  ,                                     33.825   ,                                    7.62833  ,                             732.5    ,                                7.61749
2023-01-27T08:30:00Z ,                                    32.8134    ,                                     6.93857  ,                              325.151  ,                                 6.9291   ,                                     34.919   ,                                    8.37538  ,                             733.313  ,                                8.35068
2023-01-27T09:00:00Z ,                                    32.8175    ,                                     6.94451  ,                              325.91   ,                                 6.93433  ,                                     35.3275  ,                                    8.66417  ,                             734.053  ,                                8.65401
2023-01-27T09:30:00Z ,                                    32.8363    ,                                     6.95396  ,                              326.79   ,                                 6.946    ,                                     35.5448  ,                                    8.81171  ,                             734.971  ,                                8.80453
2023-01-27T10:00:00Z ,                                    32.8453    ,                                     6.96443  ,                              327.891  ,                                 6.95464  ,                                     35.7116  ,                                    8.91768  ,                             735.97   ,                                8.90414
2023-01-27T10:30:00Z ,                                    32.8741    ,                                     6.97968  ,                              328.851  ,                                 6.96818  ,                                     35.7197  ,                                    8.94138  ,                             736.94   ,                                8.93396
2023-01-27T11:00:00Z ,                                    32.9348    ,                                     7.03024  ,                              329.712  ,                                 7.02043  ,                                     35.8082  ,                                    9.00846  ,                             737.745  ,                                8.99834
2023-01-27T11:30:00Z ,                                    32.9245    ,                                     7.02041  ,                              330.35   ,                                 7.01051  ,                                     35.7384  ,                                    8.94266  ,                             738.414  ,                                8.93358
2023-01-27T12:00:00Z ,                                    32.9348    ,                                     7.02886  ,                              331.191  ,                                 7.01841  ,                                     35.6685  ,                                    8.91627  ,                             739.256  ,                                8.90666
2023-01-27T12:30:00Z ,                                    32.9227    ,                                     7.01781  ,                              332.037  ,                                 7.00722  ,                                     35.7969  ,                                    8.99497  ,                             740.095  ,                                8.98523
2023-01-27T13:00:00Z ,                                    32.8965    ,                                     7.0065   ,                              332.582  ,                                 6.99636  ,                                     35.8038  ,                                    9.01181  ,                             740.653  ,                                9.00152
2023-01-27T13:30:00Z ,                                    32.8865    ,                                     7.00649  ,                              333.037  ,                                 6.9965   ,                                     35.7311  ,                                    8.95776  ,                             741.074  ,                                8.9486
2023-01-27T14:00:00Z ,                                    32.8721    ,                                     7.00009  ,                              333.21   ,                                 6.99031  ,                                     35.7115  ,                                    8.92657  ,                             741.237  ,                                8.91718
2023-01-27T14:30:00Z ,                                    32.8865    ,                                     7.01036  ,                              332.836  ,                                 7.00024  ,                                     35.6615  ,                                    8.87342  ,                             740.829  ,                                8.86534
2023-01-27T15:00:00Z ,                                    32.8903    ,                                     7.01606  ,                              332.239  ,                                 7.00608  ,                                     35.6883  ,                                    8.89165  ,                             740.26   ,                                8.88055
2023-01-27T15:30:00Z ,                                    32.9093    ,                                     7.03166  ,                              331.665  ,                                 7.02108  ,                                     35.562   ,                                    8.81144  ,                             739.65   ,                                8.80467
2023-01-27T16:00:00Z ,                                    32.9185    ,                                     7.03655  ,                              330.676  ,                                 7.02877  ,                                     35.4293  ,                                    8.73543  ,                             738.59   ,                                8.72564
2023-01-27T16:30:00Z ,                                    32.9207    ,                                     7.0409   ,                              329.455  ,                                 7.02839  ,                                     35.1618  ,                                    8.56372  ,                             737.403  ,                                8.55034
2023-01-27T17:00:00Z ,                                    32.9315    ,                                     7.05265  ,                              328.355  ,                                 7.04222  ,                                     35.0897  ,                                    8.50732  ,                             736.302  ,                                8.50111
2023-01-27T17:30:00Z ,                                    32.9276    ,                                     7.05124  ,                              327.282  ,                                 7.04121  ,                                     35.2157  ,                                    8.5878   ,                             735.231  ,                                8.58184
2023-01-27T18:00:00Z ,                                    32.8663    ,                                     7.01315  ,                              326.491  ,                                 7.00443  ,                                     35.2902  ,                                    8.6416   ,                             734.479  ,                                8.63169
2023-01-27T18:30:00Z ,                                    32.8907    ,                                     7.03628  ,                              325.868  ,                                 7.02557  ,                                     35.2241  ,                                    8.57637  ,                             733.801  ,                                8.55884
2023-01-27T19:30:00Z ,                                    32.9148    ,                                     7.04348  ,                              324.452  ,                                 7.03393  ,                                     35.1472  ,                                    8.54113  ,                             732.466  ,                                8.53909
2023-01-27T20:00:00Z ,                                    32.9138    ,                                     7.03463  ,                              324.406  ,                                 7.02506  ,                                     35.5442  ,                                    8.81184  ,                             732.439  ,                                8.79985
2023-01-27T20:30:00Z ,                                    33.0288    ,                                     7.11624  ,                              324.502  ,                                 7.10692  ,                                     35.837   ,                                    8.99092  ,                             732.475  ,                                8.98385
2023-01-27T21:00:00Z ,                                    33.0532    ,                                     7.1368   ,                              324.747  ,                                 7.12636  ,                                     35.917   ,                                    9.05153  ,                             732.811  ,                                9.04121
2023-01-27T21:30:00Z ,                                    33.0024    ,                                     7.08435  ,                              325.47   ,                                 7.07727  ,                                     36.1303  ,                                    9.16633  ,                             733.597  ,                                9.15587
2023-01-27T22:00:00Z ,                                    33.2867    ,                                     7.32031  ,                              326.237  ,                                 7.30654  ,                                     36.1251  ,                                    9.16213  ,                             734.408  ,                                9.15667
2023-01-27T22:30:00Z ,                                    33.2916    ,                                     7.3136   ,                              327.201  ,                                 7.30716  ,                                     36.2449  ,                                    9.2567   ,                             735.169  ,                                9.24666
2023-01-27T23:00:00Z ,                                    33.3597    ,                                     7.37399  ,                              327.939  ,                                 7.35478  ,                                     36.2208  ,                                    9.24504  ,                             735.969  ,                                9.23477
2023-01-27T23:30:00Z ,                                    33.3422    ,                                     7.36242  ,                              328.746  ,                                 7.35129  ,                                     35.9813  ,                                    9.10669  ,                             736.777  ,                                9.11189
2023-01-28T00:00:00Z ,                                    33.4462    ,                                     7.43909  ,                              329.399  ,                                 7.43147  ,                                     36.0492  ,                                    9.13393  ,                             737.417  ,                                9.11974
2023-01-28T00:30:00Z ,                                    33.3117    ,                                     7.34359  ,                              330.0    ,                                 7.32899  ,                                     36.1939  ,                                    9.20776  ,                             737.979  ,                                9.19949
2023-01-28T01:00:00Z ,                                    33.2626    ,                                     7.303    ,                              330.409  ,                                 7.29452  ,                                     36.0768  ,                                    9.12189  ,                             738.391  ,                                9.11648
2023-01-28T01:30:00Z ,                                    33.2341    ,                                     7.28182  ,                              330.89   ,                                 7.27031  ,                                     35.8567  ,                                    9.00276  ,                             738.933  ,                                8.99213
2023-01-28T02:00:00Z ,                                    33.1978    ,                                     7.24623  ,                              331.431  ,                                 7.23156  ,                                     36.2097  ,                                    9.19409  ,                             739.499  ,                                9.18526
2023-01-28T02:30:00Z ,                                    33.1289    ,                                     7.18265  ,                              331.479  ,                                 7.17308  ,                                     36.2444  ,                                    9.2108   ,                             739.526  ,                                9.20192
2023-01-28T03:00:00Z ,                                    33.352     ,                                     7.37241  ,                              331.324  ,                                 7.36679  ,                                     36.0593  ,                                    9.10401  ,                             739.381  ,                                9.09575
2023-01-28T03:30:00Z ,                                    33.2593    ,                                     7.28829  ,                              331.0    ,                                 7.27986  ,                                     35.9272  ,                                    9.04126  ,                             739.064  ,                                9.02997
2023-01-28T04:00:00Z ,                                    33.3201    ,                                     7.34497  ,                              330.425  ,                                 7.33514  ,                                     35.8282  ,                                    8.99075  ,                             738.515  ,                                8.98269
2023-01-28T04:30:00Z ,                                    33.3118    ,                                     7.33987  ,                              329.525  ,                                 7.32971  ,                                     35.8314  ,                                    8.97421  ,                             737.616  ,                                8.96486
2023-01-28T05:00:00Z ,                                    33.2624    ,                                     7.29648  ,                              328.415  ,                                 7.28555  ,                                     35.7899  ,                                    8.95199  ,                             736.569  ,                                8.94298
2023-01-28T05:30:00Z ,                                    33.1531    ,                                     7.20584  ,                              327.532  ,                                 7.19256  ,                                     35.7097  ,                                    8.92129  ,                             735.615  ,                                8.91185
2023-01-28T06:00:00Z ,                                    33.1584    ,                                     7.20842  ,                              326.8    ,                                 7.19685  ,                                     35.7972  ,                                    8.96573  ,                             734.931  ,                                8.95689
2023-01-28T06:30:00Z ,                                    33.1691    ,                                     7.21678  ,                              326.155  ,                                 7.20778  ,                                     35.9013  ,                                    9.0217   ,                             734.259  ,                                9.01262
2023-01-28T07:00:00Z ,                                    33.0774    ,                                     7.14655  ,                              325.576  ,                                 7.12957  ,                                     35.7306  ,                                    8.93226  ,                             733.646  ,                                8.92247
2023-01-28T07:30:00Z ,                                    33.0783    ,                                     7.14601  ,                              325.125  ,                                 7.13616  ,                                     35.6721  ,                                    8.88926  ,                             733.237  ,                                8.87647
2023-01-28T08:00:00Z ,                                    33.1017    ,                                     7.15897  ,                              324.992  ,                                 7.14721  ,                                     35.671   ,                                    8.88645  ,                             733.072  ,                                8.87614
2023-01-28T08:30:00Z ,                                    33.1189    ,                                     7.14724  ,                              325.34   ,                                 7.14096  ,                                     35.6544  ,                                    8.88057  ,                             733.342  ,                                8.87276
2023-01-28T09:00:00Z ,                                    32.9968    ,                                     7.06812  ,                              325.632  ,                                 7.05958  ,                                     35.7415  ,                                    8.92423  ,                             733.772  ,                                8.91561
2023-01-28T09:30:00Z ,                                    33.009     ,                                     7.08109  ,                              326.337  ,                                 7.0664   ,                                     35.8356  ,                                    8.99003  ,                             734.366  ,                                8.9829
2023-01-28T10:00:00Z ,                                    33.0105    ,                                     7.07999  ,                              326.933  ,                                 7.06934  ,                                     36.0116  ,                                    9.08208  ,                             735.092  ,                                9.07641
2023-01-28T10:30:00Z ,                                    32.9722    ,                                     7.05859  ,                              327.745  ,                                 7.04937  ,                                     36.1703  ,                                    9.20782  ,                             735.827  ,                                9.19938
2023-01-28T11:00:00Z ,                                    32.9751    ,                                     7.05923  ,                              328.469  ,                                 7.04762  ,                                     36.126   ,                                    9.18112  ,                             736.527  ,                                9.17104
2023-01-28T11:30:00Z ,                                    32.9712    ,                                     7.05582  ,                              329.082  ,                                 7.04545  ,                                     36.1026  ,                                    9.16885  ,                             737.359  ,                                9.16047
2023-01-28T12:00:00Z ,                                    32.9721    ,                                     7.06235  ,                              329.771  ,                                 7.05065  ,                                     36.1138  ,                                    9.17567  ,                             737.831  ,                                9.1731
2023-01-28T12:30:00Z ,                                    32.9777    ,                                     7.0661   ,                              330.406  ,                                 7.05672  ,                                     36.1152  ,                                    9.1616   ,                             738.541  ,                                9.15232
2023-01-28T13:00:00Z ,                                    32.9622    ,                                     7.05125  ,                              330.971  ,                                 7.04073  ,                                     36.0165  ,                                    9.10701  ,                             739.096  ,                                9.0976
2023-01-28T13:30:00Z ,                                    32.9629    ,                                     7.05243  ,                              331.815  ,                                 7.0394   ,                                     35.8757  ,                                    9.0074   ,                             739.968  ,                                8.99588
2023-01-28T14:00:00Z ,                                    33.0318    ,                                     7.1024   ,                              332.498  ,                                 7.09311  ,                                     35.8172  ,                                    8.97097  ,                             740.688  ,                                8.9631
2023-01-28T14:30:00Z ,                                    32.9848    ,                                     7.07114  ,                              332.627  ,                                 7.06125  ,                                     35.7523  ,                                    8.93035  ,                             740.827  ,                                8.92304
2023-01-28T15:00:00Z ,                                    32.9445    ,                                     7.03231  ,                              332.749  ,                                 7.0207   ,                                     35.6543  ,                                    8.8683   ,                             740.852  ,                                8.85883
2023-01-28T15:30:00Z ,                                    32.9712    ,                                     7.05458  ,                              332.345  ,                                 7.04292  ,                                     35.6471  ,                                    8.86686  ,                             740.442  ,                                8.85727
2023-01-28T16:00:00Z ,                                    33.0197    ,                                     7.10659  ,                              331.651  ,                                 7.09311  ,                                     35.6011  ,                                    8.83773  ,                             739.687  ,                                8.82753
2023-01-28T16:30:00Z ,                                    33.0117    ,                                     7.09679  ,                              330.898  ,                                 7.08669  ,                                     35.6364  ,                                    8.85247  ,                             738.888  ,                                8.83467
2023-01-28T17:00:00Z ,                                    33.0243    ,                                     7.10481  ,                              329.726  ,                                 7.0962   ,                                     35.6238  ,                                    8.84377  ,                             737.795  ,                                8.83253
2023-01-28T17:30:00Z ,                                    32.9994    ,                                     7.08854  ,                              328.731  ,                                 7.07963  ,                                     35.2355  ,                                    8.62069  ,                             736.715  ,                                8.60938
2023-01-28T18:00:00Z ,                                    32.931     ,                                     7.04     ,                              327.841  ,                                 7.02515  ,                                     35.3029  ,                                    8.66764  ,                             735.819  ,                                8.65565
2023-01-28T18:30:00Z ,                                    32.9379    ,                                     7.04585  ,                              327.177  ,                                 7.03456  ,                                     35.2355  ,                                    8.62043  ,                             735.128  ,                                8.60596
2023-01-28T19:00:00Z ,                                    32.9349    ,                                     7.048    ,                              326.397  ,                                 7.02711  ,                                     35.2177  ,                                    8.61828  ,                             734.517  ,                                8.60905
2023-01-28T19:30:00Z ,                                    32.9169    ,                                     7.04317  ,                              325.998  ,                                 7.0308   ,                                     35.222   ,                                    8.60414  ,                             734.032  ,                                8.60296
2023-01-28T20:00:00Z ,                                    32.9237    ,                                     7.03876  ,                              325.533  ,                                 7.0279   ,                                     35.5026  ,                                    8.77571  ,                             733.538  ,                                8.76704
2023-01-28T20:30:00Z ,                                    32.9365    ,                                     7.05113  ,                              325.047  ,                                 7.0394   ,                                     35.7689  ,                                    8.98028  ,                             733.1    ,                                8.97012
2023-01-28T21:00:00Z ,                                    32.8879    ,                                     6.99788  ,                              325.191  ,                                 6.98688  ,                                     35.8323  ,                                    9.01019  ,                             733.243  ,                                8.99934
2023-01-28T21:30:00Z ,                                    32.9229    ,                                     7.01939  ,                              325.557  ,                                 7.00632  ,                                     36.0373  ,                                    9.11945  ,                             733.609  ,                                9.11993
2023-01-28T22:00:00Z ,                                    33.0735    ,                                     7.13867  ,                              325.866  ,                                 7.12562  ,                                     36.1665  ,                                    9.19528  ,                             733.911  ,                                9.1903
2023-01-28T22:30:00Z ,                                    33.1044    ,                                     7.15315  ,                              326.288  ,                                 7.13869  ,                                     36.1675  ,                                    9.19596  ,                             734.435  ,                                9.18777
2023-01-28T23:00:00Z ,                                    33.1345    ,                                     7.18739  ,                              326.845  ,                                 7.17745  ,                                     36.1796  ,                                    9.20574  ,                             734.931  ,                                9.19635
2023-01-28T23:30:00Z ,                                    33.2569    ,                                     7.2748   ,                              327.589  ,                                 7.26415  ,                                     36.1118  ,                                    9.16472  ,                             735.658  ,                                9.16129
2023-01-29T00:00:00Z ,                                    33.2556    ,                                     7.27151  ,                              328.079  ,                                 7.26184  ,                                     35.9398  ,                                    9.06471  ,                             736.136  ,                                9.05242
2023-01-29T00:30:00Z ,                                    33.238     ,                                     7.26582  ,                              328.395  ,                                 7.2558   ,                                     35.8717  ,                                    9.03978  ,                             736.627  ,                                9.02921
2023-01-29T01:00:00Z ,                                    33.2462    ,                                     7.2742   ,                              329.296  ,                                 7.26376  ,                                     35.8164  ,                                    9.00669  ,                             737.268  ,                                9.00033
2023-01-29T01:30:00Z ,                                    33.2556    ,                                     7.28215  ,                              329.778  ,                                 7.27041  ,                                     35.8184  ,                                    9.00637  ,                             737.828  ,                                9.00102
2023-01-29T02:00:00Z ,                                    33.3389    ,                                     7.33885  ,                              330.169  ,                                 7.33057  ,                                     35.6818  ,                                    8.92925  ,                             738.125  ,                                8.91841
2023-01-29T02:30:00Z ,                                    33.282     ,                                     7.29812  ,                              330.704  ,                                 7.28996  ,                                     35.7404  ,                                    8.95235  ,                             738.626  ,                                8.94865
2023-01-29T03:00:00Z ,                                    33.1975    ,                                     7.23658  ,                              330.95   ,                                 7.22747  ,                                     35.7912  ,                                    8.97934  ,                             738.946  ,                                8.97237
2023-01-29T03:30:00Z ,                                    33.2016    ,                                     7.24053  ,                              331.111  ,                                 7.2281   ,                                     35.777   ,                                    8.9805   ,                             739.181  ,                                8.96922
2023-01-29T04:00:00Z ,                                    33.1653    ,                                     7.21166  ,                              331.296  ,                                 7.2007   ,                                     36.016   ,                                    9.10003  ,                             739.153  ,                                9.08912
