Time,SeaGuard_Nord_Conductivity_Sensor.Conductivity,SeaGuard_Nord_Conductivity_Sensor.Temperature,SeaGuard_Nord_Pressure_Sensor.Pressure,SeaGuard_Nord_Pressure_Sensor.Temperature,SeaGuard_Sor_Conductivity_Sensor.Conductivity,SeaGuard_Sor_Conductivity_Sensor.Temperature,SeaGuard_Sor_Pressure_Sensor.Pressure,SeaGuard_Sor_Pressure_Sensor.Temperature
2022-12-11T17:30:00Z,37.2117,10.6715,324.334,10.6713,37.6603,10.8101,732.531,10.8052
2022-12-11T18:00:00Z,37.2801,10.7205,324.566,10.7197,37.6846,10.8167,732.786,10.814
2022-12-11T18:30:00Z,37.5634,10.9552,324.916,10.9566,37.7426,10.8507,733.299,10.848
2022-12-11T19:00:00Z,37.603,10.9851,325.518,10.9873,37.6983,10.8233,733.7,10.8223
2022-12-11T19:30:00Z,37.7191,11.063,326.119,11.064,37.7305,10.8502,734.357,10.8467
2022-12-11T20:00:00Z,37.6336,10.9775,326.877,10.9902,37.7907,10.8662,734.996,10.8606
2022-12-11T20:30:00Z,37.562,10.915,327.819,10.9232,37.8636,10.8895,736.051,10.887
2022-12-11T21:00:00Z,37.5946,10.946,328.517,10.9445,37.7389,10.7766,736.699,10.774
2022-12-11T21:30:00Z,37.3921,10.7638,329.064,10.7677,37.8435,10.8506,737.374,10.8506
2022-12-11T22:00:00Z,37.6046,10.9587,329.874,10.9538,37.8602,10.8446,738.127,10.8408
2022-12-11T22:30:00Z,37.6988,11.0519,330.535,11.0559,37.9757,10.8967,738.666,10.8945
2022-12-11T23:00:00Z,37.6919,11.0545,331.151,11.0557,37.9833,10.8611,739.329,10.8586
2022-12-11T23:30:00Z,37.421,10.8491,331.708,10.8559,37.9657,10.8545,739.816,10.8492
2022-12-12T00:00:00Z,37.4349,10.8607,331.872,10.8588,37.925,10.8155,739.945,10.8144
2022-12-12T00:30:00Z,37.3412,10.7876,331.532,10.7876,37.8903,10.78,739.683,10.7774
2022-12-12T01:00:00Z,37.1216,10.6715,331.183,10.6701,37.8641,10.7588,739.407,10.7565
2022-12-12T01:30:00Z,37.191,10.7082,330.487,10.6999,37.895,10.7681,738.706,10.7652
2022-12-12T02:00:00Z,37.4263,10.9124,329.414,10.9193,37.8762,10.7587,737.504,10.7562
2022-12-12T02:30:00Z,37.4638,10.9694,328.391,10.968,37.8848,10.7585,736.599,10.7569
2022-12-12T03:00:00Z,37.3977,10.9647,327.546,10.9672,37.9198,10.7731,735.877,10.7713
2022-12-12T03:30:00Z,37.3905,10.9212,326.742,10.9244,37.9321,10.7776,735.298,10.7739
2022-12-12T04:00:00Z,37.3088,10.8786,326.196,10.8852,37.911,10.7375,734.636,10.7357
2022-12-12T04:30:00Z,37.3782,10.9298,325.691,10.9307,37.8847,10.7321,734.112,10.729
2022-12-12T05:00:00Z,37.4341,10.9725,325.347,10.9714,37.9513,10.7668,734.101,10.7645
2022-12-12T05:30:00Z,37.3165,10.9746,325.319,10.9737,37.9347,10.747,733.876,10.7432
2022-12-12T06:00:00Z,37.2348,10.9439,325.709,10.9445,37.9478,10.7556,734.455,10.7532
2022-12-12T06:30:00Z,37.2557,10.9634,326.155,10.9654,37.9418,10.7516,734.419,10.7496
2022-12-12T07:00:00Z,37.4311,11.0566,326.783,11.0588,37.9405,10.7521,735.001,10.7504
2022-12-12T07:30:00Z,37.3914,11.0439,327.551,11.0447,37.9578,10.7668,735.277,10.7624
2022-12-12T08:00:00Z,37.3966,11.0357,327.898,11.0386,37.9627,10.7487,736.06,10.7454
2022-12-12T08:30:00Z,37.4064,11.0447,328.696,11.0574,37.9797,10.7526,736.53,10.7494
2022-12-12T09:00:00Z,37.4614,11.0761,329.326,11.0816,37.9223,10.6836,737.476,10.6822
2022-12-12T09:30:00Z,37.491,11.1087,330.166,11.1123,37.9354,10.689,737.831,10.6847
2022-12-12T10:00:00Z,37.5788,11.1486,330.538,11.1486,37.9362,10.6846,738.517,10.6845
2022-12-12T10:30:00Z,37.5499,11.1419,331.13,11.1438,37.9403,10.6931,739.35,10.6902
2022-12-12T11:00:00Z,37.5853,11.1376,331.764,11.1389,37.9437,10.6992,739.771,10.6978
2022-12-12T11:30:00Z,37.6326,11.1577,332.051,11.1565,37.9357,10.6785,740.179,10.6737
2022-12-12T12:00:00Z,37.3149,10.9186,332.27,10.9227,37.9343,10.7001,740.407,10.6968
2022-12-12T12:30:00Z,37.3548,10.9373,332.039,10.938,37.9481,10.7371,740.107,10.739
2022-12-12T13:00:00Z,37.3276,10.8778,331.465,10.8795,37.9378,10.7765,739.553,10.7748
2022-12-12T13:30:00Z,37.3104,10.8214,330.895,10.8273,37.948,10.7849,739.097,10.7816
2022-12-12T14:00:00Z,37.4169,10.8739,330.09,10.8686,37.9221,10.7765,738.638,10.7723
2022-12-12T14:30:00Z,37.4377,10.8966,329.034,10.9044,37.8698,10.7701,737.146,10.7684
2022-12-12T15:00:00Z,37.4412,10.9019,328.0,10.9039,37.8102,10.7411,736.183,10.7398
2022-12-12T15:30:00Z,37.4269,10.8884,327.099,10.891,37.8271,10.7653,735.224,10.7628
2022-12-12T16:00:00Z,37.3466,10.8006,326.331,10.8002,37.8188,10.7539,734.754,10.7522
2022-12-12T16:30:00Z,37.3065,10.7639,325.755,10.7639,37.7738,10.7374,734.057,10.7358
2022-12-12T17:00:00Z,37.3797,10.835,325.182,10.8358,37.6896,10.7208,733.455,10.7158
2022-12-12T17:30:00Z,37.3964,10.8483,324.575,10.8495,37.6705,10.7082,733.255,10.7055
2022-12-12T18:00:00Z,37.4056,10.8603,324.343,10.8616,37.646,10.6605,732.772,10.6508
2022-12-12T18:30:00Z,37.3902,10.8457,324.365,10.8455,37.7233,10.7049,733.016,10.7027
2022-12-12T19:00:00Z,37.3973,10.8605,324.58,10.861,37.9128,10.8046,732.81,10.7928
2022-12-12T19:30:00Z,37.3661,10.8182,324.987,10.818,37.8767,10.785,733.285,10.7819
2022-12-12T20:00:00Z,37.3208,10.7873,325.522,10.7922,37.888,10.7704,733.743,10.7668
2022-12-12T20:30:00Z,37.0883,10.5733,326.167,10.5711,37.8729,10.7513,734.398,10.7482
2022-12-12T21:00:00Z,36.7145,10.2323,326.76,10.2295,37.8987,10.752,735.019,10.748
2022-12-12T21:30:00Z,36.9057,10.4089,327.307,10.4065,37.84,10.7247,735.45,10.7213
2022-12-12T22:00:00Z,36.9813,10.4738,327.878,10.4647,37.8412,10.7241,736.09,10.7214
2022-12-12T22:30:00Z,36.8444,10.3528,328.46,10.3544,37.7415,10.6571,736.643,10.6488
2022-12-12T23:00:00Z,36.8544,10.3645,329.131,10.3722,37.7682,10.6839,737.309,10.6821
2022-12-12T23:30:00Z,36.8973,10.3985,329.561,10.3931,37.7268,10.6502,737.716,10.6489
2022-12-13T00:00:00Z,36.9,10.4055,330.079,10.4065,37.6691,10.6167,738.202,10.6185
2022-12-13T00:30:00Z,37.3695,10.8604,330.269,10.8611,37.7365,10.655,738.405,10.6553
2022-12-13T01:00:00Z,37.2419,10.7558,330.085,10.7574,37.6817,10.6131,738.203,10.6071
2022-12-13T01:30:00Z,37.2723,10.8364,329.79,10.8382,37.6821,10.5922,738.057,10.5877
2022-12-13T02:00:00Z,37.3056,10.7854,329.175,10.7769,37.721,10.6031,737.409,10.6041
2022-12-13T02:30:00Z,37.2696,10.7814,328.213,10.7824,37.7902,10.6698,736.419,10.6652
2022-12-13T03:00:00Z,37.3054,10.8391,327.253,10.8418,37.7265,10.6094,735.388,10.6063
2022-12-13T03:30:00Z,37.3166,10.8455,326.374,10.8484,37.7389,10.6145,734.593,10.6135
2022-12-13T04:00:00Z,37.1985,10.8051,325.573,10.8064,37.7417,10.6141,733.768,10.6113
2022-12-13T04:30:00Z,37.1696,10.784,325.017,10.7851,37.757,10.6404,733.286,10.6328
2022-12-13T05:00:00Z,37.1223,10.7629,324.52,10.7632,37.6409,10.5645,732.766,10.567
2022-12-13T05:30:00Z,37.1122,10.7517,323.927,10.7541,37.6456,10.5772,732.178,10.5709
2022-12-13T06:00:00Z,37.2131,10.8191,323.771,10.8222,37.7221,10.6461,732.088,10.6411
2022-12-13T06:30:00Z,37.2725,10.8528,323.984,10.8546,37.7022,10.6332,732.134,10.6258
2022-12-13T07:00:00Z,37.3015,10.8403,324.284,10.8411,37.7781,10.6791,732.454,10.6761
2022-12-13T07:30:00Z,37.2884,10.8153,324.742,10.8241,37.7783,10.6709,732.941,10.6686
2022-12-13T08:00:00Z,37.3526,10.8527,325.33,10.8552,37.7461,10.6338,733.661,10.6298
2022-12-13T08:30:00Z,37.357,10.8497,325.895,10.8542,37.7454,10.6423,734.122,10.6388
2022-12-13T09:00:00Z,37.3082,10.8031,326.516,10.8075,37.7231,10.6228,734.852,10.6226
2022-12-13T09:30:00Z,37.3344,10.8406,327.214,10.8383,37.7119,10.6451,735.572,10.6439
2022-12-13T10:00:00Z,37.2445,10.7324,327.781,10.7346,37.6427,10.602,736.314,10.5927
2022-12-13T10:30:00Z,37.2325,10.7253,328.347,10.7367,37.6919,10.6498,736.929,10.6455
2022-12-13T11:00:00Z,37.3416,10.8424,328.9,10.8446,37.7061,10.6504,737.309,10.6479
2022-12-13T11:30:00Z,37.26,10.7892,329.372,10.7915,37.6549,10.6053,737.584,10.6009
2022-12-13T12:00:00Z,37.2418,10.7539,329.981,10.7584,37.5407,10.511,738.09,10.5077
2022-12-13T12:30:00Z,37.2477,10.7853,330.257,10.7885,37.5217,10.5038,738.41,10.5011
2022-12-13T13:00:00Z,37.269,10.7876,330.147,10.7837,37.5495,10.5272,738.313,10.5323
2022-12-13T13:30:00Z,37.2768,10.8166,329.786,10.8166,37.5777,10.5535,737.947,10.5528
2022-12-13T14:00:00Z,37.2666,10.7923,329.48,10.7933,37.5792,10.5535,737.603,10.5515
2022-12-13T14:30:00Z,37.2662,10.7695,328.768,10.7706,37.6477,10.6179,736.916,10.6099
2022-12-13T15:00:00Z,37.2781,10.8033,327.879,10.8065,37.5608,10.5646,736.042,10.5612
2022-12-13T15:30:00Z,37.2857,10.8201,327.056,10.8207,37.6238,10.6065,735.312,10.6026
2022-12-13T16:00:00Z,37.3681,10.9134,326.357,10.8958,37.6039,10.6016,734.598,10.5948
2022-12-13T16:30:00Z,37.2662,10.8207,325.513,10.821,37.5918,10.5939,733.746,10.5906
2022-12-13T17:00:00Z,37.3355,10.9012,325.06,10.904,37.4065,10.4768,733.232,10.4696
2022-12-13T17:30:00Z,37.3394,10.8807,324.445,10.8816,37.3217,10.3999,732.644,10.3975
2022-12-13T18:00:00Z,37.3106,10.8941,324.02,10.8918,37.3326,10.3911,732.126,10.3883
2022-12-13T18:30:00Z,37.2508,10.8397,323.791,10.8448,37.4064,10.4564,731.829,10.4381
2022-12-13T19:00:00Z,37.0578,10.7682,323.719,10.7781,37.2278,10.3487,731.833,10.4058
2022-12-13T19:30:00Z,37.0892,10.7727,323.992,10.7822,37.373,10.4356,732.132,10.4193
2022-12-13T20:00:00Z,37.2603,10.852,324.335,10.8536,37.3808,10.4309,732.584,10.4282
2022-12-13T20:30:00Z,37.1888,10.815,324.901,10.8089,37.4182,10.4654,733.115,10.4598
2022-12-13T21:00:00Z,37.2095,10.7652,325.584,10.7706,37.3814,10.436,733.721,10.4293
2022-12-13T21:30:00Z,37.2463,10.772,326.211,10.7747,37.0906,10.2001,734.32,10.1938
2022-12-13T22:00:00Z,37.3909,10.8907,326.81,10.8929,37.1887,10.2847,734.923,10.2769
2022-12-13T22:30:00Z,37.394,10.895,327.435,10.8967,37.1522,10.2493,735.543,10.246
2022-12-13T23:00:00Z,37.2369,10.7104,328.038,10.7101,37.1126,10.2202,736.158,10.2195
2022-12-13T23:30:00Z,37.3719,10.8633,328.589,10.8446,37.3643,10.4119,736.711,10.3894
2022-12-14T00:00:00Z,37.3726,10.87,329.237,10.8743,37.3295,10.3869,737.429,10.383
2022-12-14T00:30:00Z,37.3567,10.8485,329.866,10.8488,37.2332,10.3152,737.985,10.314
2022-12-14T01:00:00Z,37.1652,10.6455,330.091,10.645,37.2359,10.3127,738.199,10.2945
2022-12-14T01:30:00Z,37.1361,10.5902,330.21,10.5918,37.2196,10.3084,738.317,10.3006
2022-12-14T02:00:00Z,37.0957,10.552,330.121,10.5558,37.1512,10.243,738.282,10.2346
2022-12-14T02:30:00Z,37.0786,10.5263,329.716,10.5242,37.2242,10.2907,737.907,10.2579
2022-12-14T03:00:00Z,37.1042,10.5757,329.065,10.5694,37.2713,10.3461,737.19,10.3198
2022-12-14T03:30:00Z,37.1128,10.5861,328.322,10.5853,37.44,10.4575,736.465,10.4541
2022-12-14T04:00:00Z,37.3093,10.7876,327.528,10.7864,37.3471,10.4257,735.606,10.4398
2022-12-14T04:30:00Z,37.3618,10.8684,326.871,10.8696,37.389,10.4476,735.074,10.4518
2022-12-14T05:00:00Z,37.3385,10.8279,326.426,10.8385,37.3964,10.4501,734.56,10.4498
2022-12-14T05:30:00Z,37.1364,10.6321,325.923,10.6377,37.3391,10.4021,733.979,10.3975
2022-12-14T06:00:00Z,37.1576,10.6555,325.564,10.6542,37.349,10.4177,733.704,10.4151
2022-12-14T06:30:00Z,37.2331,10.7342,325.55,10.7366,37.3415,10.4063,733.595,10.3872
2022-12-14T07:00:00Z,37.2602,10.7489,325.539,10.7345,37.4507,10.438,733.724,10.437
2022-12-14T07:30:00Z,37.329,10.8132,326.0,10.8029,37.5264,10.5035,734.181,10.4963
2022-12-14T08:00:00Z,37.2959,10.7722,326.497,10.7667,37.4621,10.4757,734.649,10.4709
2022-12-14T08:30:00Z,37.2325,10.7109,326.969,10.7133,37.3956,10.428,735.194,10.4273
2022-12-14T09:00:00Z,37.1836,10.6491,327.501,10.6469,37.3455,10.3752,735.678,10.365
2022-12-14T09:30:00Z,37.1428,10.5818,328.162,10.5787,37.4639,10.4501,736.586,10.444
2022-12-14T10:00:00Z,37.1469,10.5705,328.75,10.5708,37.5161,10.4719,737.103,10.4681
2022-12-14T10:30:00Z,37.1791,10.5925,329.149,10.5924,37.4799,10.4467,737.489,10.4419
2022-12-14T11:00:00Z,37.183,10.5928,329.624,10.593,37.5912,10.5314,738.073,10.5307
2022-12-14T11:30:00Z,37.1508,10.6107,330.122,10.6072,37.6105,10.5269,738.429,10.5231
2022-12-14T12:00:00Z,37.139,10.613,330.622,10.616,37.5033,10.4618,738.784,10.4596
2022-12-14T12:30:00Z,37.1729,10.6426,331.027,10.6421,37.5748,10.5124,739.245,10.507
2022-12-14T13:00:00Z,37.196,10.6884,331.323,10.6835,37.6183,10.5142,739.547,10.5113
2022-12-14T13:30:00Z,37.1528,10.6245,331.489,10.6244,37.6467,10.5345,739.643,10.5314
2022-12-14T14:00:00Z,37.1641,10.6112,331.276,10.6129,37.7653,10.5968,739.472,10.5899
2022-12-14T14:30:00Z,37.1553,10.6115,330.809,10.61,37.7718,10.5923,739.103,10.5876
2022-12-14T15:00:00Z,37.1508,10.5982,330.296,10.5997,37.5151,10.4669,738.458,10.4615
2022-12-14T15:30:00Z,37.1319,10.5779,329.468,10.5823,37.5322,10.4829,737.612,10.4775
2022-12-14T16:00:00Z,37.1755,10.6354,328.722,10.6393,37.5626,10.4953,736.905,10.4882
2022-12-14T16:30:00Z,37.1941,10.6292,327.886,10.6279,37.3614,10.3843,736.058,10.4032
2022-12-14T17:00:00Z,37.1763,10.6676,327.215,10.6665,37.3584,10.3809,735.285,10.3759
2022-12-14T17:30:00Z,37.0906,10.6183,326.638,10.6182,37.2037,10.2697,734.909,10.2699
2022-12-14T18:00:00Z,37.1385,10.6515,326.187,10.6501,37.1027,10.207,734.525,10.198
2022-12-14T18:30:00Z,37.1287,10.6224,325.495,10.6206,37.0864,10.2002,733.998,10.2025
2022-12-14T19:00:00Z,37.103,10.6234,325.025,10.623,37.0447,10.1668,733.259,10.1593
2022-12-14T19:30:00Z,37.1507,10.677,324.929,10.6784,37.1359,10.2391,733.14,10.2373
2022-12-14T20:00:00Z,37.1279,10.6323,325.165,10.6333,37.0813,10.1998,733.368,10.1955
2022-12-14T20:30:00Z,36.9759,10.5172,325.363,10.5141,37.1121,10.2039,733.599,10.1996
2022-12-14T21:00:00Z,37.0081,10.5489,325.703,10.5466,37.2398,10.3119,733.835,10.3076
2022-12-14T21:30:00Z,36.945,10.4312,326.066,10.4315,37.2993,10.3487,734.229,10.3432
2022-12-14T22:00:00Z,37.0469,10.5262,326.602,10.5274,37.2857,10.3279,734.788,10.3233
2022-12-14T22:30:00Z,37.1155,10.5541,327.223,10.5646,37.2473,10.3011,735.354,10.3013
2022-12-14T23:00:00Z,37.1667,10.6097,327.487,10.6086,37.2323,10.3012,735.619,10.2932
2022-12-14T23:30:00Z,37.1819,10.6276,327.818,10.6269,37.1955,10.2671,735.936,10.2646
2022-12-15T00:00:00Z,37.1403,10.5912,328.398,10.5914,37.1891,10.2717,736.514,10.2688
2022-12-15T00:30:00Z,37.1759,10.6437,328.903,10.651,37.1803,10.2588,737.058,10.2562
2022-12-15T01:00:00Z,37.1287,10.6294,329.425,10.6296,37.1294,10.227,737.531,10.2229
2022-12-15T01:30:00Z,37.0661,10.592,329.847,10.5898,37.1457,10.2343,737.988,10.2315
2022-12-15T02:00:00Z,37.0275,10.585,330.148,10.585,37.1411,10.2383,738.202,10.2321
2022-12-15T02:30:00Z,37.0599,10.5835,330.138,10.5856,37.0572,10.1851,738.16,10.1796
2022-12-15T03:00:00Z,37.0489,10.6165,329.885,10.6152,37.0555,10.1995,737.825,10.1931
2022-12-15T03:30:00Z,37.1399,10.6915,329.277,10.6923,37.0841,10.2226,737.228,10.2161
2022-12-15T04:00:00Z,36.8331,10.5314,328.362,10.5331,37.0769,10.2119,736.509,10.2093
2022-12-15T04:30:00Z,36.8996,10.5829,327.675,10.5812,37.1709,10.2647,735.795,10.2601
2022-12-15T05:00:00Z,35.9541,9.80712,327.084,9.80029,37.1439,10.2562,735.225,10.2513
2022-12-15T05:30:00Z,36.5545,10.2638,326.549,10.2619,37.1157,10.2418,734.661,10.2341
2022-12-15T06:00:00Z,36.3244,10.0744,326.117,10.0715,37.1243,10.2443,734.27,10.2406
2022-12-15T06:30:00Z,36.4173,10.1504,325.843,10.1527,37.162,10.2746,733.976,10.2707
2022-12-15T07:00:00Z,36.598,10.2844,325.696,10.2848,37.1635,10.2666,733.836,10.2626
2022-12-15T07:30:00Z,36.9577,10.5705,325.887,10.572,37.1518,10.2537,733.954,10.2516
2022-12-15T08:00:00Z,37.0751,10.6226,325.985,10.6252,37.0553,10.1953,734.056,10.1917
2022-12-15T08:30:00Z,37.0868,10.5871,326.26,10.5855,36.9912,10.1475,734.331,10.1418
2022-12-15T09:00:00Z,37.0273,10.5831,326.71,10.586,36.8958,10.0818,734.773,10.08
2022-12-15T09:30:00Z,37.0936,10.5997,327.116,10.6012,36.9833,10.1457,735.183,10.139
2022-12-15T10:00:00Z,37.1022,10.6189,327.516,10.6193,37.0129,10.1659,735.612,10.1341
2022-12-15T10:30:00Z,37.0835,10.605,328.002,10.6069,36.9327,10.0992,736.106,10.0954
2022-12-15T11:00:00Z,37.0755,10.6047,328.506,10.6036,36.8244,10.0037,736.571,10.0129
2022-12-15T11:30:00Z,37.078,10.6191,329.043,10.6179,36.7822,9.97165,737.145,9.96742
2022-12-15T12:00:00Z,37.0633,10.61,329.632,10.6083,36.857,10.0612,737.75,10.0685
2022-12-15T12:30:00Z,36.9885,10.5809,329.963,10.5794,36.8656,10.061,738.122,10.0566
2022-12-15T13:00:00Z,37.0465,10.6203,330.418,10.6184,36.8277,10.0496,738.49,10.0421
2022-12-15T13:30:00Z,36.9825,10.5813,330.985,10.5809,36.8917,10.0976,739.114,10.0953
2022-12-15T14:00:00Z,37.1357,10.6994,331.236,10.6995,36.8596,10.0762,739.298,10.0709
2022-12-15T14:30:00Z,37.2255,10.7688,331.142,10.7695,36.7956,10.0197,739.233,10.0131
2022-12-15T15:00:00Z,37.2444,10.7936,331.076,10.7959,36.8378,10.07,739.119,10.0636
2022-12-15T15:30:00Z,37.0637,10.6802,330.643,10.6895,36.8998,10.1121,738.7,10.1091
2022-12-15T16:00:00Z,37.1129,10.7125,330.01,10.7153,36.9065,10.1305,738.018,10.1267
2022-12-15T16:30:00Z,37.0934,10.7139,329.455,10.7161,36.8744,10.1235,737.51,10.1176
2022-12-15T17:00:00Z,36.5608,10.25,328.793,10.246,36.8441,10.0985,736.883,10.0951
2022-12-15T17:30:00Z,36.7634,10.3792,328.074,10.3777,36.9237,10.1772,736.466,10.1632
2022-12-15T18:00:00Z,36.867,10.4466,327.591,10.4449,36.8501,10.1604,736.064,10.1542
2022-12-15T18:30:00Z,36.9102,10.477,327.153,10.4795,36.8985,10.2082,735.478,10.2025
2022-12-15T19:00:00Z,36.8421,10.4286,326.66,10.4258,36.895,10.1821,734.901,10.181
2022-12-15T19:30:00Z,36.9343,10.56,326.347,10.5597,36.8647,10.1713,734.511,10.1549
2022-12-15T20:00:00Z,36.848,10.4374,325.99,10.4383,36.8452,10.1564,734.145,10.1509
2022-12-15T20:30:00Z,36.8893,10.4688,325.952,10.467,36.8584,10.1698,734.066,10.1463
2022-12-15T21:00:00Z,36.7487,10.3357,326.173,10.3287,36.8277,10.1757,734.249,10.1698
2022-12-15T21:30:00Z,36.6512,10.2614,326.278,10.2677,36.808,10.1472,734.36,10.1369
2022-12-15T22:00:00Z,36.5395,10.1388,326.625,10.1365,36.9736,10.2419,734.691,10.2356
2022-12-15T22:30:00Z,36.5505,10.1376,327.038,10.1361,36.9616,10.2407,735.235,10.2371
2022-12-15T23:00:00Z,36.594,10.1997,327.562,10.1948,36.9851,10.2706,735.649,10.2707
2022-12-15T23:30:00Z,36.6539,10.2166,328.014,10.2196,37.0181,10.278,736.158,10.2727
2022-12-16T00:00:00Z,36.7538,10.301,328.459,10.3032,37.0534,10.2916,736.497,10.2884
2022-12-16T00:30:00Z,36.666,10.2757,328.886,10.2738,37.0997,10.2594,737.146,10.2531
2022-12-16T01:00:00Z,36.6993,10.29,329.408,10.2885,37.0649,10.2502,737.551,10.2472
2022-12-16T01:30:00Z,36.5058,10.1484,329.855,10.1469,36.8746,10.0861,737.958,10.0829
2022-12-16T02:00:00Z,36.5337,10.1613,330.134,10.1606,36.8667,10.0671,738.239,10.0611
2022-12-16T02:30:00Z,36.5118,10.1323,330.473,10.1463,36.8505,10.0588,738.647,10.0525
2022-12-16T03:00:00Z,36.6039,10.1958,330.519,10.1946,36.8295,10.0549,738.79,10.0484
2022-12-16T03:30:00Z,36.4492,10.1176,330.325,10.1058,36.8083,10.055,738.592,10.0484
2022-12-16T04:00:00Z,36.6177,10.2073,330.013,10.2056,36.7755,10.046,738.109,10.0407
2022-12-16T04:30:00Z,36.5797,10.1673,329.41,10.1658,36.8066,10.0529,737.643,10.0444
2022-12-16T05:00:00Z,36.5666,10.1548,328.773,10.1523,36.8104,10.0729,736.796,10.0652
2022-12-16T05:30:00Z,36.4251,10.0259,328.13,10.0209,36.8621,10.1139,736.201,10.1108
2022-12-16T06:00:00Z,36.2962,9.91654,327.606,9.91294,36.8403,10.0936,735.724,10.0895
2022-12-16T06:30:00Z,36.3305,9.93994,327.232,9.94004,36.8294,10.0914,735.303,10.0857
2022-12-16T07:00:00Z,36.1214,9.76814,326.899,9.75956,36.7996,10.0648,735.116,10.0633
2022-12-16T07:30:00Z,36.3717,9.96616,326.639,9.9644,36.7879,10.0605,734.841,10.0489
2022-12-16T08:00:00Z,36.3827,9.9996,326.458,9.99921,36.8019,10.0697,734.632,10.0637
2022-12-16T08:30:00Z,36.3558,9.96912,326.539,9.96783,36.7903,10.069,734.696,10.0646
2022-12-16T09:00:00Z,36.2992,9.91975,326.782,9.91883,36.7859,10.0944,734.898,10.089
2022-12-16T09:30:00Z,36.4251,9.99818,326.982,9.99964,36.7878,10.0831,735.207,10.0784
2022-12-16T10:00:00Z,36.4152,9.99731,327.354,9.98951,36.7829,10.0829,735.52,10.0794
2022-12-16T10:30:00Z,36.3579,10.0326,327.698,10.038,36.7906,10.0703,735.891,10.0643
2022-12-16T11:00:00Z,36.6514,10.1907,328.119,10.1892,36.8398,10.0849,736.217,10.0781
2022-12-16T11:30:00Z,36.7589,10.2683,328.452,10.2593,36.8339,10.0791,736.624,10.077
2022-12-16T12:00:00Z,36.6071,10.1399,328.976,10.1397,36.9653,10.1624,737.169,10.1565
2022-12-16T12:30:00Z,36.4435,9.98816,329.376,9.97886,36.9384,10.1251,737.61,10.1178
2022-12-16T13:00:00Z,36.5896,10.1302,329.734,10.1143,36.9261,10.1237,738.2,10.121
2022-12-16T13:30:00Z,36.5776,10.1058,330.217,10.1016,36.9531,10.1468,738.322,10.1398
2022-12-16T14:00:00Z,36.5442,10.0748,330.573,10.0657,36.953,10.1312,738.651,10.1259
2022-12-16T14:30:00Z,36.6504,10.1815,330.85,10.1739,36.8985,10.0867,739.046,10.0822
2022-12-16T15:00:00Z,36.6266,10.1699,331.012,10.1656,36.8689,10.0565,739.14,10.0517
2022-12-16T15:30:00Z,36.61,10.1618,330.932,10.1606,36.9062,10.085,739.061,10.0804
2022-12-16T16:00:00Z,36.5823,10.1415,330.704,10.1372,36.8938,10.0925,738.752,10.0883
2022-12-16T16:30:00Z,36.5808,10.1235,330.353,10.1267,36.8269,10.0658,738.423,10.0547
2022-12-16T17:00:00Z,36.3876,10.0014,329.749,10.0012,36.7417,9.99759,737.826,9.99227
2022-12-16T17:30:00Z,36.5064,10.1034,329.141,10.1079,36.7102,9.98906,737.205,9.98158
2022-12-16T18:00:00Z,36.521,10.1021,328.752,10.0979,36.7895,10.0374,736.797,10.0159
2022-12-16T18:30:00Z,36.5258,10.0546,328.229,10.0454,36.8185,10.0809,736.264,10.0786
2022-12-16T19:00:00Z,36.4311,10.0523,327.717,10.0503,36.9531,10.1503,735.784,10.1463
2022-12-16T19:30:00Z,36.3882,10.039,327.265,10.0357,36.9987,10.18,735.315,10.1743
2022-12-16T20:00:00Z,36.4085,10.0443,326.84,10.0414,36.8993,10.1325,734.907,10.1383
2022-12-16T20:30:00Z,36.3236,9.98223,326.504,9.96506,36.7514,10.039,734.622,10.0395
2022-12-16T21:00:00Z,36.246,9.90885,326.216,9.92429,36.7587,10.0487,734.31,10.052
2022-12-16T21:30:00Z,36.3107,9.95247,326.142,9.93958,36.7876,10.0725,734.212,10.0652
2022-12-16T22:00:00Z,36.3191,9.96531,326.276,9.96161,36.7861,10.0705,734.368,10.0633
2022-12-16T22:30:00Z,36.4143,10.0349,326.423,10.0374,36.8848,10.1089,734.508,10.1007
2022-12-16T23:00:00Z,36.4213,10.0368,326.715,10.0345,36.9151,10.1293,734.825,10.1259
2022-12-16T23:30:00Z,36.4637,10.0662,327.228,10.0636,36.8861,10.1159,735.333,10.1085
2022-12-17T00:00:00Z,36.4582,10.061,327.666,10.0579,36.954,10.149,735.794,10.1388
2022-12-17T00:30:00Z,36.3807,9.9704,328.113,9.95439,36.9972,10.1755,736.258,10.171
2022-12-17T01:00:00Z,36.5226,10.0904,328.597,10.0723,37.0268,10.1826,736.878,10.1771
2022-12-17T01:30:00Z,36.3437,9.93935,328.986,9.94204,37.0573,10.199,737.219,10.192
2022-12-17T02:00:00Z,36.4,10.0005,329.568,9.99921,37.0557,10.1923,737.719,10.1878
2022-12-17T02:30:00Z,36.4537,10.0534,330.024,10.0523,37.1455,10.2325,738.188,10.2279
2022-12-17T03:00:00Z,36.3044,9.90986,330.51,9.91154,37.1107,10.2013,738.67,10.1953
2022-12-17T03:30:00Z,36.336,9.92109,330.887,9.92112,37.0252,10.1495,739.033,10.145
2022-12-17T04:00:00Z,36.3454,9.92641,330.907,9.9231,37.0223,10.1449,739.0,10.1398
