timestamp,conductivity_conductivity,conductivity_temperature,conductivity_salinity,conductivity_density,conductivity_soundspeed,pressure_pressure,pressure_temperature,dcps_current_speed,dcps_current_direction,dcps_current_speed_north,dcps_current_speed_east,dcps_current_speed_vertical,dcps_current_speed_std,dcps_signal_strength,dcps_cross_difference
2024-06-02 18:30,31.5621,8.15142,29.9208,1023.27,1476.77,243.878,8.14488,7.14675,324.341,5.80676,-4.16624,-0.542256,30.2208,-8.01596,0.20637
2024-06-02 19:00,31.3948,7.84457,30.0073,1023.38,1475.7,243.582,7.83936,41.3743,101.706,-8.3944,40.5138,0.182403,32.4961,-5.07531,3.60968
2024-06-02 19:30,31.5071,8.21134,29.8122,1023.17,1476.87,243.282,8.20928,32.0189,108.414,-10.1142,30.3794,1.80034,32.9583,-5.45359,4.27618
2024-06-02 20:00,31.4249,7.98942,29.9149,1023.28,1476.15,242.727,7.9925,48.6985,30.0673,42.1455,24.3988,1.40244,27.8645,-5.57488,-7.26965
2024-06-02 20:30,31.3694,7.84749,29.978,1023.35,1475.68,241.952,7.83867,36.9241,345.665,29.471,2.66438,6.26534,39.2858,-6.29711,-11.276
2024-06-02 21:00,31.381,7.74147,30.0814,1023.45,1475.4,241.15,7.75138,29.2361,18.0976,27.7897,9.0818,3.21692,32.1186,-6.17008,-5.76443
2024-06-02 21:30,31.4629,7.86336,30.0631,1023.42,1475.85,240.362,7.84566,35.2885,19.7147,33.22,11.9041,2.02503,33.3361,-3.34036,-3.69506
2024-06-02 22:00,31.6194,8.47357,29.7076,1023.05,1477.73,239.606,8.40273,55.1425,348.275,53.9919,-11.2057,2.18093,26.2878,-3.21245,5.69175
2024-06-02 22:30,31.6244,8.36386,29.8055,1023.15,1477.44,239.076,8.30834,50.3237,356.335,50.2207,-3.21668,2.05347,27.9344,-3.90082,-2.51228
2024-06-02 23:00,31.598,8.27015,29.8574,1023.2,1477.15,238.355,8.22054,55.6793,3.59461,55.5697,3.4909,3.56021,28.4429,-3.17908,2.81076
2024-06-02 23:30,31.5463,8.14974,29.9056,1023.25,1476.75,237.595,8.13906,32.918,339.319,30.7968,-11.6255,1.67857,28.4014,-4.32494,7.03039
2024-06-03 00:00,31.5276,8.08667,29.9398,1023.29,1476.55,237.226,8.08653,54.7514,323.366,43.9358,-32.6705,1.49589,28.3623,-2.91324,0.422805
2024-06-03 00:30,31.559,8.15865,29.9114,1023.26,1476.79,237.208,8.15398,57.8457,328.299,49.2152,-30.3972,1.68184,33.4583,-2.35899,4.8712
2024-06-03 01:00,31.417,7.77241,30.0929,1023.45,1475.53,237.469,7.76982,41.6041,338.578,38.73,-15.1951,3.82197,34.9875,-1.80932,-4.3072
2024-06-03 01:30,31.4775,7.8273,30.1097,1023.46,1475.76,237.808,7.82191,43.7244,342.051,33.7781,-1.81081,3.55551,48.3052,-1.91452,-11.8105
2024-06-03 02:00,31.4656,7.77832,30.1393,1023.49,1475.61,238.381,7.76703,52.6881,7.41719,52.2472,6.80167,3.09984,35.4742,-1.97078,0.658882
2024-06-03 02:30,31.4964,7.93424,30.0376,1023.39,1476.09,239.025,7.90402,25.5307,357.511,25.5066,-1.10872,-0.128735,32.6597,-3.68764,-2.03196
2024-06-03 03:00,31.4593,7.83135,30.0869,1023.44,1475.75,239.749,7.81481,31.2675,354.055,24.2065,7.95247,6.21576,45.2374,-5.10495,-11.0737
2024-06-03 03:30,31.469,7.81673,30.1098,1023.46,1475.72,240.643,7.80349,20.8213,350.232,15.3065,7.785,5.42671,48.2573,-1.76326,-10.4955
2024-06-03 04:00,31.5269,7.80905,30.1777,1023.52,1475.78,241.539,7.79479,25.1425,103.055,-5.67925,24.4927,1.40555,33.1089,-3.71893,7.09464
2024-06-03 04:30,31.5139,7.85974,30.1202,1023.46,1475.9,242.052,7.85359,51.9509,117.611,-13.3683,35.6052,-2.08227,41.7657,-3.4771,12.6155
2024-06-03 05:00,31.5297,7.7201,30.2577,1023.59,1475.54,242.729,7.71523,53.2093,106.58,-15.1839,50.9969,2.38805,31.2144,-3.33198,-9.55481
2024-06-03 05:30,31.5696,7.73981,30.283,1023.61,1475.64,243.529,7.74026,35.1012,116.684,-15.7629,31.3628,1.13583,33.5519,-2.17206,-6.93411
2024-06-03 06:00,31.6555,7.89115,30.2428,1023.56,1476.17,244.026,7.88656,50.6737,132.152,-13.3011,38.4123,-6.65783,54.9358,-2.93693,17.4977
2024-06-03 06:30,31.6078,7.93838,30.1516,1023.48,1476.24,244.334,7.92604,57.4159,96.3242,-6.32455,57.0665,2.84554,41.733,-2.53486,-1.39779
2024-06-03 07:00,31.5163,8.00917,29.9943,1023.34,1476.32,244.142,7.96395,50.7823,96.7282,-5.94964,50.4326,2.92689,48.2399,-2.81966,-0.48549
2024-06-03 07:30,31.5495,8.13448,29.9221,1023.27,1476.71,243.63,8.12301,42.964,108.309,-13.4967,40.789,2.84914,29.9776,-3.65688,-5.47289
2024-06-03 08:00,31.6239,8.27481,29.8805,1023.22,1477.19,243.244,8.27134,58.1266,107.039,-17.0329,55.575,3.53612,35.6941,-2.37874,-1.48408
2024-06-03 08:30,31.6826,8.41349,29.8241,1023.15,1477.65,242.413,8.40527,49.5988,94.6491,-4.02015,49.4356,0.373789,37.8343,-3.59628,-2.18463
2024-06-03 09:00,31.7869,8.74206,29.6558,1022.97,1478.68,241.506,8.72606,21.298,106.242,-5.95709,20.448,1.36626,33.988,-1.24465,1.70273
2024-06-03 09:30,31.847,8.83473,29.6403,1022.95,1479.01,240.615,8.82495,35.5029,31.0266,30.4234,18.2995,1.93543,42.2948,-2.70466,-3.90481
2024-06-03 10:00,31.8671,8.8853,29.6187,1022.92,1479.18,239.601,8.86758,55.2834,95.8757,-5.65942,54.9929,1.89142,34.21,-2.98429,0.77364
2024-06-03 10:30,31.7962,8.69007,29.7089,1023.02,1478.55,238.66,8.70663,60.1961,102.549,-13.0788,58.7581,2.44452,35.0208,-2.89282,-2.54062
2024-06-03 11:00,31.7799,8.6514,29.7245,1023.04,1478.43,237.754,8.69949,56.2632,113.062,-22.0398,51.7667,1.39181,39.462,-2.81438,-3.13972
2024-06-03 11:30,31.491,8.34009,29.6865,1023.06,1477.2,236.867,8.29914,51.3744,27.9361,45.3877,24.0683,3.11719,41.2703,-2.25613,-4.73716
2024-06-03 12:00,31.5253,8.4503,29.6295,1023.0,1477.55,236.095,8.44004,34.9043,74.7762,9.16553,33.6795,3.08354,40.5099,-2.25852,-3.30593
2024-06-03 12:30,31.4382,8.27881,29.683,1023.06,1476.96,235.584,8.26772,18.9467,73.599,5.34975,18.1758,2.84286,32.181,-1.79791,-2.02772
2024-06-03 13:00,31.4926,8.37842,29.6559,1023.03,1477.31,235.526,8.35473,36.1349,57.9526,19.174,30.6283,-0.828329,41.0877,-3.95565,-4.34432
2024-06-03 13:30,31.4552,8.28621,29.6946,1023.07,1477.01,235.829,8.25564,37.2011,70.486,12.4266,35.0643,4.39703,40.1959,-2.14958,3.82798
2024-06-03 14:00,31.454,8.21918,29.75,1023.12,1476.82,236.266,8.21033,26.484,98.0463,-3.70705,26.2233,3.05165,35.3417,-2.82991,5.30324
2024-06-03 14:30,31.4544,8.25403,29.721,1023.1,1476.92,236.848,8.23886,14.2134,59.0904,7.30121,12.1948,3.32927,32.078,-3.89508,3.59138
2024-06-03 15:00,31.3835,8.10422,29.7736,1023.16,1476.41,237.807,8.09353,67.4743,23.4976,61.8791,26.9027,2.98135,61.6204,-3.18713,-6.95098
2024-06-03 15:30,31.3105,7.96518,29.8151,1023.21,1475.93,238.651,7.95568,53.8206,25.9101,60.4029,17.0786,-0.74447,64.7753,-3.10217,11.4459
2024-06-03 16:00,31.3345,7.9729,29.8339,1023.22,1475.98,239.469,7.96399,49.8749,13.661,48.4639,11.7793,1.72981,37.8236,-2.60046,-2.01768
2024-06-03 16:30,31.319,7.93161,29.8528,1023.24,1475.85,240.344,7.92392,59.5699,29.3888,51.9038,29.233,0.456664,61.1379,-3.39382,-1.16398
2024-06-03 17:00,31.345,7.82161,29.9743,1023.35,1475.58,241.062,7.81127,59.4951,30.711,51.1511,30.3846,1.11365,47.9276,-2.49368,-9.19377
2024-06-03 17:30,31.4055,7.74404,30.1053,1023.47,1475.44,241.904,7.75365,62.6427,9.15034,48.7989,15.8301,4.31536,47.552,-2.62203,-12.0334
2024-06-03 18:00,31.5661,7.768,30.2548,1023.58,1475.72,242.767,7.75357,62.4166,33.0412,52.3226,34.0321,2.01522,54.4323,-2.72582,-5.53004
2024-06-03 18:30,31.4901,7.8459,30.107,1023.45,1475.83,243.484,7.83336,61.1354,15.2393,58.9857,16.0695,2.83264,49.5894,-2.38513,5.38213
2024-06-03 19:00,31.477,7.82346,30.1124,1023.46,1475.75,243.971,7.81141,40.2292,17.1442,38.4416,11.8587,1.05705,44.5723,-2.15611,0.212993
2024-06-03 19:30,31.5425,8.18666,29.8702,1023.22,1476.84,244.155,8.15432,47.7881,30.9179,40.9976,24.554,-0.987627,45.5101,-2.6804,-0.607063
2024-06-03 20:00,31.6695,8.04094,30.1282,1023.44,1476.61,244.017,8.03144,7.19785,55.6641,4.0599,5.94359,-0.277345,32.6812,-1.43001,-4.23656
2024-06-03 20:30,31.6857,8.23492,29.9791,1023.3,1477.16,243.674,8.22853,47.2785,108.349,-14.8838,44.8746,2.47096,33.094,-2.32659,-1.98259
2024-06-03 21:00,31.7076,8.25428,29.9855,1023.3,1477.24,242.959,8.25094,16.7947,113.318,-6.64795,15.4229,3.41379,43.6308,-2.24575,-0.276316
2024-06-03 21:30,31.7533,8.41396,29.8974,1023.21,1477.74,241.986,8.38159,42.8583,14.3682,41.5178,10.6354,1.91853,29.457,-3.39489,3.90612
2024-06-03 22:00,31.7845,8.50124,29.8559,1023.17,1478.02,241.198,8.50723,9.85489,111.462,-3.60577,9.17155,2.94993,32.4396,-1.61905,-1.29114
2024-06-03 22:58,31.8048,8.65635,29.7462,1023.06,1478.47,240.132,8.62694,14.2801,134.962,-10.091,10.1042,0.936742,30.2892,-5.15419,0.596294
2024-06-03 23:00,31.8528,8.78436,29.6883,1022.99,1478.88,238.927,8.79839,49.5939,33.225,24.603,3.0641,1.95787,49.0904,-4.22046,-24.8699
2024-06-03 23:30,31.9645,8.99406,29.6281,1022.92,1479.6,238.495,8.98231,21.8251,22.8658,20.1101,8.48069,0.916028,30.8502,-4.21023,-1.46333
2024-06-04 00:00,32.0102,8.9936,29.6753,1022.95,1479.65,237.477,8.8861,5.98075,332.095,5.28533,-2.79906,4.82661,30.1403,-4.69288,-0.0129199
2024-06-04 00:30,32.1049,9.28065,29.5339,1022.8,1480.55,236.694,9.30394,33.0027,26.8288,15.7774,0.168859,2.5536,44.0125,-4.67203,-16.9791
2024-06-04 01:00,32.0098,9.12342,29.567,1022.85,1480.0,236.52,9.11314,15.3378,27.7435,29.2521,1.39428,3.51773,38.9183,-3.01426,14.131
2024-06-04 01:30,31.9749,8.95812,29.6687,1022.95,1479.51,236.569,8.93938,3.57013,127.672,-2.18184,2.82585,-0.00434001,31.7205,-3.09114,6.39347
2024-06-04 02:00,32.031,9.04525,29.6536,1022.93,1479.82,236.665,9.04055,28.6216,343.829,27.4892,-7.97128,-0.641247,30.1777,-3.85876,1.40203
2024-06-04 02:30,31.9766,8.8895,29.7279,1023.01,1479.33,237.213,8.86855,43.3445,340.384,40.829,-14.5513,1.46079,29.1169,-2.45295,-2.96246
2024-06-04 03:00,31.9657,8.86523,29.7369,1023.02,1479.25,237.766,8.88672,48.7779,344.911,47.0961,-12.6981,2.4376,31.2687,-3.48149,0.599968
2024-06-04 03:30,31.8464,8.65973,29.7864,1023.09,1478.53,238.577,8.6458,22.1563,42.5442,24.4337,-3.95582,-4.22016,43.5466,-4.79327,17.4041
2024-06-04 04:00,31.829,8.60054,29.8182,1023.12,1478.35,239.658,8.58798,50.4749,322.844,40.2283,-30.4861,3.30525,33.2022,-2.77764,8.3067
2024-06-04 04:30,31.861,8.71156,29.7579,1023.06,1478.69,240.598,8.76143,23.9851,335.43,21.8134,-9.97293,-1.8628,36.6189,-2.77224,-7.9741
2024-06-04 05:00,31.863,8.72381,29.7497,1023.05,1478.73,241.543,8.71725,55.8155,344.157,53.6953,-15.2379,-0.526371,40.4301,-2.57452,6.23451
2024-06-04 05:30,31.794,8.53366,29.8384,1023.15,1478.12,242.324,8.5323,58.3056,341.194,55.193,-18.7957,1.0018,45.5257,-2.63866,-6.07061
2024-06-04 06:00,31.7875,8.54266,29.824,1023.14,1478.14,243.278,8.53586,32.8059,17.9094,40.0142,-4.68965,-4.95215,57.191,-1.82605,14.4814
2024-06-04 06:30,31.8007,8.523,29.8543,1023.16,1478.1,244.119,8.51489,57.3413,345.84,55.5991,-14.0273,-1.61386,54.9035,-2.7468,-4.24994
2024-06-04 07:00,31.7728,8.37939,29.9471,1023.26,1477.67,246.06,8.36713,63.0307,346.727,61.347,-14.4711,-0.0396046,68.0169,-4.42937,6.91164
2024-06-04 07:30,31.7598,8.32676,29.9782,1023.29,1477.51,246.105,8.30958,68.2813,353.099,67.7866,-8.20431,0.794341,49.065,-2.66896,4.50455
2024-06-04 08:00,31.861,8.51493,29.9238,1023.22,1478.16,245.628,8.4961,73.5197,352.495,72.8899,-9.60279,2.34224,53.9525,-2.98508,2.66811
2024-06-04 08:30,31.7509,8.21403,30.0652,1023.37,1477.19,245.41,8.17312,60.5301,349.535,59.5231,-10.9948,-0.594073,61.5721,-3.09823,2.61207
2024-06-04 09:00,31.7442,8.27142,30.0091,1023.32,1477.34,245.19,8.26201,54.4905,355.684,54.336,-4.10066,1.73581,75.7858,-3.4441,-7.41956
2024-06-04 09:30,31.7883,8.40377,29.9424,1023.25,1477.76,244.409,8.39345,58.5353,358.138,58.5044,-1.9016,0.580246,82.4745,-5.02858,5.33711
2024-06-04 10:00,31.7303,8.16303,30.0873,1023.4,1477.02,243.748,8.15246,66.9334,353.552,50.3632,5.57637,7.06103,161.872,-6.34316,-17.3952
2024-06-04 10:30,31.7961,8.38789,29.9642,1023.27,1477.73,242.498,8.38123,68.8014,359.36,68.7971,-0.769091,-1.05064,76.8426,-3.93643,-7.95831
2024-06-04 11:00,31.7305,8.205,30.0516,1023.36,1477.14,242.281,8.18994,65.6566,15.9403,63.132,18.0317,-0.985775,83.2378,-4.86159,-4.88642
2024-06-04 11:30,31.7913,8.28907,30.0433,1023.34,1477.45,241.576,8.27318,57.4151,18.19,54.5458,17.9232,3.07674,104.233,-6.73708,1.832
2024-06-04 12:00,31.7839,8.28908,30.0356,1023.34,1477.44,239.742,8.28062,62.0004,9.39726,61.1683,10.1234,1.15813,63.7443,-3.48966,-2.97487
2024-06-04 12:30,31.7918,8.37221,29.973,1023.28,1477.68,238.145,8.33241,49.0988,5.12678,48.9024,4.38746,2.39178,54.547,-3.0723,1.65302
2024-06-04 13:00,31.8305,8.30649,30.0694,1023.36,1477.55,237.25,8.29737,58.9705,10.0888,58.0587,10.3301,-0.113637,66.8994,-3.30988,-3.34964
2024-06-04 13:30,31.8777,8.35878,30.0741,1023.36,1477.75,236.794,8.3356,52.1611,8.2352,51.6232,7.47139,1.10807,49.5291,-2.10293,-7.30871
2024-06-04 14:00,31.903,8.41218,30.0549,1023.33,1477.93,236.82,8.41057,80.1658,10.6732,71.015,5.02628,4.41744,92.028,-3.33839,-10.5277
2024-06-04 14:30,32.0421,8.74036,29.9208,1023.18,1479.0,237.284,8.72981,54.3893,354.791,54.1646,-4.93833,3.63008,79.9928,-4.09158,2.48511
2024-06-04 15:00,31.9337,8.54607,29.973,1023.25,1478.33,238.295,8.50118,19.157,10.92,18.8101,3.62908,1.53576,88.6853,-5.52444,5.1042
2024-06-04 15:30,31.9303,8.49253,30.0149,1023.29,1478.18,240.634,8.48386,24.4925,111.46,-2.03072,12.8125,3.7299,116.673,-4.38052,-10.0613
2024-06-04 16:00,32.0007,8.67663,29.9318,1023.2,1478.78,245.036,8.61533,49.6893,140.583,-38.3872,31.5507,-2.78346,57.8268,-4.52584,-7.62499
2024-06-04 16:30,31.9278,8.67575,29.8571,1023.14,1478.68,247.18,8.66108,27.5868,262.112,-27.8332,-2.42184,13.5046,152.528,-4.72225,28.5002
2024-06-04 17:00,32.1414,8.94106,29.8541,1023.1,1479.67,246.049,8.9199,35.4174,172.941,-35.1489,4.35264,6.58969,74.6685,-4.57605,2.30851
2024-06-04 17:30,32.0324,8.78839,29.8702,1023.14,1479.12,255.633,8.78662,59.6922,172.386,-59.1659,7.90934,-3.26884,54.0005,-6.79381,7.507
2024-06-04 18:00,32.4724,9.87985,29.4135,1022.61,1482.61,247.561,9.82638,42.777,167.127,-41.7018,9.53046,-0.178338,52.8445,-4.56457,-0.570608
2024-06-04 18:30,32.5298,10.0331,29.3464,1022.54,1483.09,247.32,10.0331,32.0563,157.412,-29.5974,12.3127,3.64962,70.3752,-3.98091,1.01588
2024-06-04 19:00,32.5956,10.2199,29.261,1022.44,1483.67,247.076,10.2159,22.7502,141.056,-17.6942,14.3,5.07446,60.5884,-3.56898,6.49716
2024-06-04 19:30,32.7015,10.4552,29.1768,1022.34,1484.42,246.672,10.4524,19.1563,139.809,-14.6334,12.3624,6.41916,42.2868,-2.46229,8.98622
2024-06-04 20:00,32.7797,10.6254,29.1179,1022.26,1484.96,246.102,10.602,16.2724,127.62,-9.93297,12.889,2.71314,34.7743,-1.67202,3.97378
2024-06-04 20:30,33.0318,11.24,28.8784,1021.97,1486.86,245.816,11.255,14.5535,314.296,-1.99258,-0.235146,0.787718,55.3647,-1.89307,13.2888
2024-06-04 21:00,33.064,11.3113,28.8538,1021.94,1487.09,245.064,11.3021,3.57411,276.782,0.422093,-3.5491,1.9624,33.8031,-1.37138,3.00705
2024-06-04 21:30,33.144,11.5292,28.7612,1021.83,1487.74,244.501,11.5292,2.34099,275.114,0.208668,-2.33167,-0.714715,34.4493,-2.55792,-3.0025
2024-06-04 22:00,33.1386,11.5138,28.768,1021.84,1487.7,243.553,11.5168,2.23221,92.9287,-0.114051,2.22929,-0.513437,32.7016,-3.43168,1.06773
2024-06-04 22:30,33.1972,11.6739,28.7003,1021.76,1488.18,242.556,11.6723,9.50312,15.7648,9.14566,2.5819,-1.34437,29.46,-3.6095,-1.43986
2024-06-04 23:00,33.334,12.1247,28.4849,1021.51,1489.5,241.51,12.1313,12.9747,87.7692,0.505032,12.9649,0.413344,31.9706,-2.34311,-2.75668
2024-06-04 23:30,33.2683,11.8942,28.5986,1021.64,1488.83,240.342,11.896,7.69198,52.6104,4.67081,6.11147,-1.19539,30.9351,-3.55896,-2.08637
2024-06-05 00:00,33.2637,11.8701,28.6126,1021.66,1488.76,239.399,11.8791,9.98878,6.74512,9.91965,1.17321,-0.244976,30.7037,-3.76354,-0.0990748
2024-06-05 00:30,33.2144,11.9783,28.483,1021.54,1488.98,238.534,11.9821,11.2829,21.2004,10.5193,4.08026,0.102496,31.3891,-3.81981,-3.74327
2024-06-05 01:00,33.2983,12.0074,28.5404,1021.58,1489.15,237.775,12.0071,8.00367,3.85627,7.98555,0.538277,0.622294,36.3179,-4.10084,0.644023
2024-06-05 01:30,33.269,11.816,28.6593,1021.7,1488.63,237.024,11.81,11.9509,16.9648,11.4308,3.48708,0.733726,29.5953,-3.78848,1.12246
2024-06-05 02:00,33.0894,11.3637,28.8374,1021.92,1487.25,236.808,11.3658,17.9681,13.0396,17.5048,4.05406,0.130262,28.5016,-4.06915,3.06014
2024-06-05 02:30,32.9049,10.9256,29.0022,1022.12,1485.89,236.965,10.9378,16.3451,18.7088,15.4814,5.24284,0.809603,32.0446,-3.97466,-5.6573
2024-06-05 03:00,32.8613,10.8291,29.036,1022.16,1485.59,237.274,10.8465,14.6489,35.6365,11.9056,8.53504,1.66349,33.1632,-4.59215,4.03651
2024-06-05 03:30,32.6819,10.5457,29.0852,1022.25,1484.63,238.255,10.555,26.4925,27.5863,23.4807,12.2683,0.704369,29.9704,-4.01409,1.80381
2024-06-05 04:00,32.7182,10.4247,29.2177,1022.37,1484.35,239.182,10.4261,29.5805,27.3266,26.2795,13.5793,0.411994,28.8579,-4.00792,0.361023
2024-06-05 04:30,32.7659,10.443,29.2502,1022.39,1484.46,240.181,10.44,33.004,30.9814,28.2955,16.9891,-1.02439,26.4092,-3.99766,1.11469
2024-06-05 05:00,33.0162,10.7118,29.2813,1022.37,1485.46,241.219,10.7147,33.4779,31.0279,28.6878,17.2564,0.866913,32.3008,-3.86864,2.7825
2024-06-05 05:30,33.2416,10.9457,29.3151,1022.36,1486.34,242.172,10.9488,31.2413,34.1509,25.8541,17.5381,0.885212,29.7214,-4.87513,0.380251
2024-06-05 06:00,33.5542,11.2578,29.3706,1022.35,1487.52,243.153,11.2621,30.0961,32.0143,25.5189,15.9549,1.82806,33.8211,-1.68031,-0.665095
2024-06-05 06:30,33.3126,11.0737,29.2823,1022.31,1486.76,243.84,11.0932,30.1981,28.2313,26.6059,14.2847,0.793954,27.2563,-2.69792,-0.0964283
2024-06-05 07:00,33.4905,11.2033,29.3521,1022.35,1487.3,244.961,11.2093,60.5794,71.7709,18.9503,57.5391,1.74948,34.2805,-2.88181,-3.67251
2024-06-05 07:30,33.5404,11.2312,29.3783,1022.36,1487.43,245.78,11.2434,28.8078,49.8351,18.5808,22.0147,0.438518,31.6953,-3.17889,-2.07199
2024-06-05 08:00,33.3932,11.1031,29.3373,1022.35,1486.93,246.41,11.1002,40.3675,64.2554,17.5341,36.3606,1.72954,33.1532,-1.60964,-2.86789
2024-06-05 08:30,33.5933,11.2806,29.3903,1022.36,1487.62,246.848,11.2824,55.9281,75.6218,13.8882,54.1763,2.68726,34.5549,-2.16488,-4.86411
2024-06-05 09:00,33.5239,11.2328,29.361,1022.35,1487.42,246.592,11.2313,30.6789,72.9135,9.01393,29.3248,1.23747,37.3395,-2.80267,7.98152
2024-06-05 09:30,33.6069,11.3254,29.3679,1022.34,1487.75,246.133,11.3255,55.6281,23.7504,50.9169,22.4044,0.643422,52.3973,-2.50192,-3.50548
2024-06-05 10:00,33.6081,11.3308,29.3647,1022.33,1487.77,245.332,11.3329,48.345,11.9199,47.3026,9.9854,2.04048,43.3354,-2.38176,-6.24763
2024-06-05 10:30,33.6209,11.314,29.3905,1022.36,1487.74,244.448,11.3117,40.5384,35.8559,27.1757,12.6977,2.88624,45.9361,-3.14725,-10.4943
2024-06-05 11:00,33.6754,11.4299,29.3512,1022.31,1488.1,243.404,11.4283,48.9351,21.6392,45.4863,18.0453,1.78439,62.3768,-3.3116,-5.06403
2024-06-05 11:30,33.549,11.2312,29.3867,1022.37,1487.44,242.296,11.206,52.567,31.9013,44.6273,27.7794,0.28769,53.4896,-2.70579,-0.720861
2024-06-05 12:00,33.4262,11.1178,29.3577,1022.37,1487.01,241.158,11.1308,49.4104,30.2049,42.702,24.8581,0.764713,48.3028,-2.08871,4.2627
2024-06-05 12:30,33.6686,11.4035,29.3655,1022.32,1488.03,240.313,11.4053,35.8836,34.617,29.531,20.3851,3.37735,47.1406,-2.74212,3.06784
2024-06-05 13:00,33.7396,11.4676,29.3831,1022.33,1488.27,239.624,11.4631,39.2417,79.5562,7.11341,38.5916,2.43664,48.6556,-2.86135,-2.29587
2024-06-05 13:30,33.6283,11.3661,29.3562,1022.32,1487.88,238.889,11.3832,10.9,34.043,9.03189,6.10196,-0.741214,33.0877,-2.57468,0.253643
2024-06-05 14:00,33.4112,11.2134,29.2671,1022.28,1487.24,238.318,11.224,52.7885,32.1722,44.6829,28.1081,1.00723,48.3905,-2.41487,-1.0005
2024-06-05 14:30,33.6361,11.4565,29.2921,1022.26,1488.12,238.194,11.4543,51.7011,22.8826,47.6324,20.1037,0.336909,57.8345,-3.08567,0.13425
2024-06-05 15:00,33.6033,11.4546,29.262,1022.23,1488.08,238.576,11.4527,40.5975,24.4528,36.956,16.8051,4.22024,55.5194,-2.73827,8.676
2024-06-05 15:30,33.614,11.4738,29.257,1022.23,1488.14,238.751,11.4763,48.7307,39.7143,37.4856,31.1369,0.0949912,45.8702,-2.80341,-2.55873
