timestamp,conductivity_conductivity,conductivity_temperature,conductivity_salinity,conductivity_density,conductivity_soundspeed,pressure_pressure,pressure_temperature,dcps_current_speed,dcps_current_direction,dcps_current_speed_north,dcps_current_speed_east,dcps_current_speed_vertical,dcps_current_speed_std,dcps_signal_strength,dcps_cross_difference
2023-09-12 20:00,33.2979,15.9917,25.7379,1018.64,1499.11,315.941,16.0188,31.11,148.174,-38.7463,30.0191,-0.508535,48.1698,-2.53274,-15.5772
2023-09-12 20:30,33.263,15.97,25.7221,1018.63,1499.02,316.202,15.9926,53.0454,160.715,-50.0687,17.5196,-1.22071,34.1666,-3.44994,-5.86584
2023-09-12 21:00,33.2143,16.0739,25.6134,1018.53,1499.23,316.145,16.0988,45.7886,161.716,-43.4769,14.3652,1.1666,33.7881,-4.48265,8.8331
2023-09-12 21:30,33.1482,16.0794,25.5536,1018.48,1499.18,315.663,16.0781,62.849,173.814,-62.483,6.77283,-4.31999,35.7963,-3.08768,9.55602
2023-09-12 21:58,33.0578,16.0571,25.4908,1018.44,1499.03,315.317,16.0836,72.2834,187.639,-71.642,-9.60823,2.03802,34.2836,-3.5375,-0.250417
2023-09-12 22:28,33.0099,16.0991,25.4231,1018.38,1499.09,314.498,16.1206,61.2975,177.525,-61.2403,2.64742,-1.26407,34.9815,-3.5083,0.196175
2023-09-12 23:00,33.1185,15.9626,25.6033,1018.54,1498.86,313.459,15.9756,46.8529,134.503,-32.8413,33.4163,-0.723047,35.046,-5.33255,1.38538
2023-09-12 23:30,32.9567,15.9922,25.4461,1018.42,1498.78,312.646,15.9823,49.7576,148.682,-42.5077,25.8634,-0.0495419,36.2071,-5.38763,3.32154
2023-09-12 23:58,33.3573,15.8229,25.8984,1018.8,1498.76,311.859,15.8349,54.9272,145.351,-45.1858,31.2288,0.495915,32.1982,-6.03832,3.50222
2023-09-13 00:30,32.6717,15.8956,25.2641,1018.3,1498.26,310.789,15.9055,64.8358,182.639,-64.7671,-2.98488,-1.85812,42.1134,-3.37118,-2.72082
2023-09-13 01:00,32.9247,15.9698,25.4331,1018.41,1498.69,309.841,15.9768,27.0491,173.363,-26.8679,3.12644,-2.77423,33.3382,-4.1891,-0.687527
2023-09-13 01:30,33.0419,16.049,25.4824,1018.43,1499.0,309.243,16.0627,65.2213,181.433,-65.2009,-1.63073,2.15804,36.4449,-3.41412,0.328285
2023-09-13 02:00,33.0422,15.958,25.5409,1018.5,1498.78,308.484,15.972,76.4071,180.848,-76.3988,-1.13089,0.99855,39.757,-3.34163,1.46106
2023-09-13 02:30,33.021,15.9387,25.5353,1018.49,1498.71,307.888,15.9622,64.1453,180.055,-64.1453,-0.0621148,-2.67071,32.6678,-4.58363,8.024
2023-09-13 03:00,33.2455,15.9524,25.7185,1018.63,1498.96,307.833,15.9822,57.7987,193.627,-56.1717,-13.6174,-2.47609,28.6792,-6.83525,4.01545
2023-09-13 03:30,33.0972,15.913,25.617,1018.56,1498.72,308.094,15.9408,68.6572,201.231,-63.9972,-24.8631,1.41574,27.6636,-4.73353,0.208211
2023-09-13 04:00,33.0464,15.9811,25.5298,1018.48,1498.84,308.385,15.998,63.5424,206.945,-56.6444,-28.7932,-1.55418,28.8585,-5.47114,-2.39413
2023-09-13 04:30,32.9732,15.9947,25.4585,1018.42,1498.8,308.919,16.0107,58.8734,185.653,-58.587,-5.79959,-0.0408019,33.4784,-4.27178,-8.50091
2023-09-13 05:00,32.9807,15.9897,25.4681,1018.43,1498.79,309.755,16.0042,66.2663,184.719,-66.0417,-5.45127,0.602833,30.4385,-4.13321,-7.30332
2023-09-13 05:30,32.9129,15.9824,25.415,1018.39,1498.71,310.91,15.9994,53.207,199.991,-50.0011,-18.1899,-1.04783,30.2446,-5.3445,-8.51024
2023-09-13 06:00,32.962,15.9476,25.4791,1018.45,1498.67,311.681,15.9755,55.0111,185.242,-54.781,-5.02608,-1.11468,30.3117,-4.05208,-2.9427
2023-09-13 06:30,32.9001,15.8426,25.4935,1018.48,1498.36,312.277,15.8794,60.4423,188.467,-59.7835,-8.89969,-0.20657,32.1476,-3.61884,-3.28436
2023-09-13 06:58,33.0171,15.8177,25.6098,1018.58,1498.41,313.099,15.8409,11.9921,130.986,-31.2713,-1.77981,3.9552,38.2533,-7.60359,-21.8377
2023-09-13 07:30,33.0447,15.8914,25.5859,1018.54,1498.62,313.876,15.9165,63.6924,187.761,-63.109,-8.60115,-1.96006,33.0714,-2.74632,-6.37858
2023-09-13 08:00,32.8584,15.9285,25.4028,1018.4,1498.53,314.55,15.9465,67.4415,185.751,-67.1021,-6.75744,1.19857,36.1181,-2.84393,3.29969
2023-09-13 08:30,32.8779,15.9176,25.4265,1018.42,1498.52,315.238,15.9372,65.4894,183.391,-65.3747,-3.87359,1.46021,34.4609,-2.87308,-2.16358
2023-09-13 09:00,32.9305,15.8937,25.4867,1018.47,1498.51,315.64,15.9162,76.1001,174.945,-75.8041,6.70518,-0.324328,33.058,-3.0902,-0.333827
2023-09-13 09:30,32.8568,15.9743,25.3722,1018.36,1498.64,315.481,15.9868,74.2825,183.543,-74.1405,-4.59107,-1.55157,33.7764,-3.22736,-2.28787
2023-09-13 10:00,32.7526,15.9547,25.2957,1018.31,1498.49,315.057,15.9607,68.0767,187.005,-67.5685,-8.3026,-0.429655,33.6719,-3.86774,-5.11174
2023-09-13 10:30,32.6971,15.9343,25.2614,1018.29,1498.38,314.64,15.9524,68.1974,181.844,-68.162,-2.1945,-0.349794,34.7342,-4.17661,-8.23739
2023-09-13 11:00,32.7903,15.9613,25.3237,1018.33,1498.54,313.854,15.9838,62.9756,157.641,-58.241,23.9563,1.29174,39.3098,-3.1734,4.26931
2023-09-13 11:28,32.8057,15.9819,25.3237,1018.32,1498.6,312.804,15.9962,81.3077,173.78,-80.8291,8.8087,-0.318766,40.7508,-3.38272,-3.96889
2023-09-13 12:00,32.7803,15.9372,25.3305,1018.34,1498.47,311.908,15.9401,80.1781,166.378,-77.9226,18.8835,0.094914,40.1928,-3.24382,-1.09083
2023-09-13 12:30,32.7336,15.9411,25.2881,1018.31,1498.43,311.01,15.9483,71.3021,169.188,-70.0363,13.3757,-0.0690245,44.4504,-3.23826,-2.07318
2023-09-13 13:00,32.6602,15.9853,25.1975,1018.23,1498.47,310.164,16.0009,76.7299,175.042,-76.4428,6.63132,0.0314364,39.9907,-3.37426,-4.49086
2023-09-13 13:30,32.5959,15.9828,25.1442,1018.19,1498.4,309.382,15.996,72.0054,176.521,-71.8727,4.36997,-2.33721,43.8139,-3.31875,3.23091
2023-09-13 14:00,32.6421,15.9748,25.1887,1018.22,1498.43,308.671,15.9922,68.0125,174.239,-67.6689,6.82734,1.17582,40.8792,-3.14994,-8.24249
2023-09-13 14:30,32.6128,15.919,25.1991,1018.24,1498.26,308.247,15.9456,70.3664,172.552,-69.7727,9.12113,1.61207,38.3047,-3.11814,0.521148
2023-09-13 15:00,32.479,15.8659,25.1183,1018.19,1498.0,308.017,15.8856,64.2881,160.067,-60.4368,21.9169,0.681564,36.1865,-3.06137,-6.74367
2023-09-13 15:30,32.6112,15.8402,25.2477,1018.3,1498.07,308.218,15.8645,60.1583,153.188,-53.6906,27.1356,0.619403,33.9251,-3.28749,-1.42264
2023-09-13 15:58,32.684,15.7505,25.3673,1018.41,1497.92,308.953,15.7698,42.4061,165.002,-40.9616,10.974,-1.24074,38.6681,-2.82158,8.30445
2023-09-13 16:30,32.608,15.8025,25.2689,1018.32,1497.97,309.688,15.8172,7.43288,60.5699,-27.3495,13.8643,-3.16885,43.4184,-3.74453,27.0242
2023-09-13 17:00,33.2189,15.8347,25.7719,1018.7,1498.65,310.199,15.8531,12.363,173.617,-21.17,29.5274,-7.6156,43.7001,-4.38174,25.0029
2023-09-13 17:30,32.6798,15.8679,25.2888,1018.32,1498.2,311.177,15.8858,59.0593,131.915,-33.9803,32.9364,4.90289,40.4331,-3.82933,-10.416
2023-09-13 18:00,35.7777,15.9041,27.9306,1020.34,1501.36,312.326,15.9201,45.3224,140.981,-35.2126,28.5341,-0.457358,29.2341,-4.16869,2.98224
2023-09-13 18:28,33.0449,15.9235,25.5656,1018.52,1498.7,313.087,15.9434,10.9259,246.788,-13.8616,15.9007,-1.36208,42.8811,-10.2301,23.4233
2023-09-13 19:00,33.1421,15.8942,25.6676,1018.61,1498.72,314.006,15.9077,41.6577,120.629,-21.2235,35.8459,-0.0365932,29.1591,-7.2363,2.4179
2023-09-13 19:30,33.1151,15.8939,25.6446,1018.59,1498.69,314.857,15.9087,39.0385,223.978,-29.6541,5.94002,-10.2311,45.0565,-6.50355,28.0303
2023-09-13 20:00,32.9923,15.7853,25.6094,1018.58,1498.31,315.556,15.7831,66.9611,164.633,-64.567,17.7451,0.0800685,35.0578,-2.84563,-3.88456
2023-09-13 20:28,33.1645,15.7964,25.7501,1018.69,1498.51,316.006,15.8157,52.5837,167.629,-51.3629,11.2651,-0.334509,37.3989,-3.07065,-4.81424
2023-09-13 21:00,33.1855,15.9175,25.6897,1018.62,1498.82,316.438,15.9323,4.95949,306.477,2.15206,16.137,-1.50439,35.6006,-7.79791,17.0571
2023-09-13 21:30,33.1184,15.9356,25.6206,1018.56,1498.8,316.415,15.9659,33.6993,71.2721,10.82,31.915,0.242319,28.2155,-11.7083,-6.32263
2023-09-13 22:00,33.2132,15.8769,25.7396,1018.66,1498.75,316.081,15.8954,12.407,10.1619,12.2123,2.18897,3.65456,25.3024,-10.9025,8.30418
2023-09-13 22:30,33.5948,15.903,26.05,1018.9,1499.19,315.661,15.92,10.5475,61.3414,5.05848,9.25537,0.236354,27.7896,-18.585,-0.66744
2023-09-13 23:00,33.3093,15.8345,25.8496,1018.76,1498.74,314.933,15.8838,54.3383,26.8963,48.4603,24.5814,1.88372,30.1957,-8.57625,2.37414
2023-09-13 23:30,33.3335,15.8893,25.8347,1018.73,1498.9,313.938,15.8966,41.8156,23.6157,38.3136,16.7513,1.08605,28.7557,-12.8169,3.31903
2023-09-14 00:00,32.8775,15.9151,25.4277,1018.42,1498.51,313.02,15.9368,37.5772,55.0086,21.5487,30.7847,1.29514,26.704,-12.9836,-5.21638
2023-09-14 00:30,32.8291,15.8636,25.4193,1018.42,1498.34,311.956,15.8889,41.9096,34.9538,34.3497,24.0106,0.991013,26.7522,-13.0151,-1.00136
2023-09-14 01:00,32.6934,15.847,25.3138,1018.34,1498.16,310.792,15.8607,47.8083,32.1324,40.4851,25.4282,0.942989,27.1503,-10.014,6.12964
2023-09-14 01:30,32.6853,15.8351,25.3143,1018.35,1498.13,309.838,15.8509,40.6947,28.5201,35.7564,19.4304,0.897402,27.1882,-12.4538,2.70563
2023-09-14 02:00,32.6966,15.8474,25.3162,1018.35,1498.17,309.009,15.8636,49.5139,33.3387,41.3657,27.2122,1.10708,26.7186,-9.82871,-4.04175
2023-09-14 02:30,32.7564,15.7776,25.412,1018.43,1498.06,308.336,15.8161,15.517,24.8379,14.0817,6.51795,1.20231,26.1935,-17.6586,-1.60479
2023-09-14 03:00,32.7564,15.7673,25.4186,1018.44,1498.03,307.677,15.8027,6.76067,326.449,5.63428,-3.73652,0.0982973,27.3064,-20.5332,-4.85626
2023-09-14 03:28,32.7878,15.7379,25.4644,1018.48,1497.99,307.503,15.7646,23.5666,67.4465,18.2124,5.50824,9.75774,32.5744,-15.1818,-15.8145
2023-09-14 04:00,32.708,15.7351,25.3977,1018.43,1497.9,307.733,15.7641,32.6743,68.6486,23.8341,9.89938,10.0177,33.289,-7.08858,-20.1329
2023-09-14 04:30,32.9928,15.7599,25.6263,1018.6,1498.25,308.389,15.7776,9.94268,339.138,9.29087,-3.54071,-0.4584,26.683,-13.4246,-2.41119
2023-09-14 05:00,32.9686,15.7566,25.6076,1018.59,1498.21,309.312,15.7752,22.2235,335.063,20.1516,-9.36983,2.37452,31.9143,-9.2924,-6.11521
2023-09-14 05:30,32.7762,15.7595,25.4406,1018.46,1498.03,310.174,15.7756,61.0819,310.214,39.4369,-46.6447,-0.121279,30.1972,-4.61174,-0.311369
2023-09-14 06:00,32.7999,15.7029,25.4973,1018.52,1497.92,311.085,15.7175,44.0903,308.416,27.3965,-34.5455,6.30243,31.9676,-5.56734,3.19229
2023-09-14 06:30,32.6118,15.7505,25.3054,1018.36,1497.85,312.112,15.7677,2.09563,7.55606,2.07744,0.275568,0.899316,26.6538,-10.3492,5.85848
2023-09-14 07:00,32.6216,15.7315,25.3259,1018.38,1497.81,312.965,15.7488,6.53391,322.136,5.1583,-4.01048,0.80622,25.6249,-10.4545,-0.231724
2023-09-14 07:30,32.7546,15.6826,25.4715,1018.5,1497.82,313.913,15.6976,32.4984,25.4054,34.2171,1.93682,4.10547,41.6077,-8.84379,-10.9703
2023-09-14 08:00,32.5823,15.6912,25.3179,1018.38,1497.67,314.696,15.7087,62.3169,332.845,55.4479,-28.4418,1.34331,28.3707,-4.65673,6.309
2023-09-14 08:30,32.3336,15.7282,25.081,1018.19,1497.52,315.274,15.7418,66.0656,316.43,47.8667,-45.5351,-0.949282,30.4968,-3.6597,6.54087
2023-09-14 09:00,32.4903,15.7547,25.1985,1018.28,1497.74,315.828,15.7739,57.3214,316.211,33.118,-16.7384,-7.41568,47.2133,-7.16973,20.6644
2023-09-14 09:30,32.5691,15.8529,25.2036,1018.26,1498.06,316.31,15.8671,72.5148,321.847,57.0233,-44.7965,-1.51529,33.2863,-2.92135,-4.05976
2023-09-14 10:00,32.3083,15.8071,25.0095,1018.12,1497.69,316.031,15.8268,72.7547,332.437,64.4974,-33.665,-0.581098,36.5819,-3.43547,-2.74601
2023-09-14 10:28,33.3167,15.753,25.9092,1018.82,1498.55,315.641,15.7674,80.014,313.918,55.5001,-57.6365,-1.2276,38.3072,-3.01765,-4.08409
2023-09-14 11:00,33.4498,15.8465,25.9624,1018.84,1498.91,315.333,15.8581,61.6075,322.268,48.724,-37.7022,0.0579952,37.5996,-2.85151,-6.6904
2023-09-14 11:30,32.2099,15.8079,24.9248,1018.05,1497.59,314.538,15.8223,61.9164,323.624,49.8516,-36.7215,2.19493,40.327,-3.38311,1.2666
2023-09-14 12:00,32.6671,15.7779,25.3353,1018.38,1497.97,313.464,15.7995,68.6901,324.629,56.0114,-39.7624,0.117791,35.382,-5.41395,4.6112
2023-09-14 12:30,32.4008,15.8043,25.0904,1018.18,1497.77,312.462,15.8236,82.2065,350.279,81.0262,-13.8802,-0.962606,41.5477,-3.35824,-5.04261
2023-09-14 13:00,32.6723,15.8135,25.3171,1018.35,1498.06,311.256,15.8374,72.2708,350.355,71.2492,-12.1084,-1.0382,38.6582,-4.15789,-6.80254
2023-09-14 13:30,32.8116,15.8224,25.4306,1018.44,1498.22,310.281,15.8408,71.8546,322.713,57.1686,-43.5298,2.23292,53.1636,-3.71474,-2.39124
2023-09-14 14:00,32.4508,15.8527,25.1026,1018.18,1497.94,309.408,15.8795,80.3069,339.971,75.4499,-27.5049,-1.13838,43.5894,-3.31185,-7.75452
2023-09-14 14:30,34.8031,15.8149,27.1494,1019.76,1500.17,308.626,15.8391,83.4131,340.581,78.6678,-27.7331,-0.246729,42.8386,-3.25732,1.42078
2023-09-14 15:00,32.8528,15.803,25.4783,1018.48,1498.21,307.971,15.8224,82.5827,346.266,80.2216,-19.6062,-1.4774,35.0362,-3.1242,-6.52737
2023-09-14 15:30,32.8358,15.8478,25.4351,1018.44,1498.31,308.04,15.8565,86.5399,346.693,84.2164,-19.9186,-0.573416,37.816,-3.03712,3.75148
2023-09-14 15:58,32.7394,15.7978,25.3845,1018.41,1498.09,308.328,15.8162,75.7673,351.223,74.8801,-11.5607,1.82312,38.3917,-2.62499,-0.756552
2023-09-14 16:30,32.6427,15.7588,25.3266,1018.37,1497.9,308.967,15.7987,88.8306,349.356,87.3021,-16.4081,0.318387,37.1456,-2.72342,-6.73724
2023-09-14 17:00,34.4058,15.733,26.8618,1019.56,1499.58,309.927,15.7513,93.5492,359.9,93.549,-0.163735,0.377283,36.8634,-2.61033,-4.303
2023-09-14 17:30,32.8233,15.7228,25.5046,1018.52,1497.99,310.842,15.7371,103.898,11.0182,101.983,19.8571,-0.875842,34.8869,-2.37034,-5.79188
2023-09-14 18:00,32.8113,15.7525,25.4752,1018.49,1498.05,311.919,15.7702,97.2098,20.5012,91.053,34.0454,-1.26614,35.3569,-2.42155,-0.3296
2023-09-14 18:30,32.7388,15.7153,25.4369,1018.47,1497.89,312.788,15.7329,86.3256,9.98328,85.0185,14.9655,-0.349673,31.4705,-3.04189,-0.908432
2023-09-14 19:00,32.6845,15.7037,25.3977,1018.44,1497.8,313.538,15.72,63.7712,1.36139,63.7532,1.51511,0.179151,30.4839,-7.05136,3.35957
2023-09-14 19:30,32.6385,15.6969,25.3626,1018.41,1497.74,314.336,15.7193,64.4176,11.1551,47.2828,12.4601,-1.48137,41.7661,-10.6796,13.5127
2023-09-14 20:00,33.0209,15.6781,25.7034,1018.68,1498.07,315.197,15.6956,55.98,24.6132,50.8937,23.3151,1.21514,29.6934,-8.37005,5.71664
2023-09-14 20:30,33.3087,15.7562,25.9002,1018.81,1498.55,316.059,15.7773,62.4142,358.06,62.3785,-2.11301,0.976219,29.3118,-5.45647,-1.02252
2023-09-14 21:00,32.8338,15.7556,25.4925,1018.5,1498.08,316.891,15.7804,29.1718,33.4155,24.3497,16.0651,3.13919,28.5473,-7.13139,-4.23776
2023-09-14 21:30,32.9684,15.8852,25.5247,1018.5,1498.53,317.264,15.9203,55.9143,13.0446,54.4714,12.6204,1.64951,31.4976,-6.07714,6.81914
2023-09-14 22:00,32.659,15.7732,25.3313,1018.37,1497.95,317.425,15.7878,8.98775,339.483,8.41762,-3.15013,-0.967995,27.6393,-7.80612,0.396613
2023-09-14 22:30,32.5385,15.7802,25.2236,1018.29,1497.85,317.121,15.7913,40.6808,26.3698,36.4478,18.0689,2.61444,29.0384,-7.07004,-6.43276
2023-09-14 22:58,32.7558,15.8634,25.3567,1018.37,1498.27,316.302,15.877,40.2165,12.1383,39.3174,8.45639,-0.148165,31.5047,-4.18827,-5.0241
2023-09-14 23:30,32.6397,15.8116,25.2902,1018.33,1498.02,315.631,15.8298,44.7219,55.397,30.2664,22.0869,-4.83973,53.6189,-4.70767,13.22
2023-09-15 00:00,32.7312,15.7755,25.3917,1018.42,1498.03,314.456,15.7894,48.406,28.3557,42.5981,22.9901,-0.716314,31.0292,-5.64747,-5.72547
2023-09-15 00:30,32.672,15.7596,25.3512,1018.39,1497.93,313.324,15.7766,59.7068,22.4016,55.2011,22.754,0.619459,31.8354,-4.63507,-3.42257
2023-09-15 01:00,32.5757,15.7593,25.2688,1018.33,1497.83,311.939,15.781,63.1077,356.856,63.0127,-3.4615,2.7245,33.075,-4.41724,3.90657
2023-09-15 01:30,32.7318,15.7842,25.3866,1018.41,1498.05,310.773,15.7995,43.1626,5.95435,42.9298,4.47752,3.05285,35.3911,-3.67867,-1.59607
2023-09-15 02:00,32.6714,15.8387,25.3001,1018.34,1498.12,309.936,15.8571,48.5478,359.583,48.5465,-0.353201,4.66419,39.5433,-2.89308,-2.3003
2023-09-15 02:28,35.1667,15.8411,27.4457,1019.98,1500.6,308.995,15.8557,37.076,18.8407,35.0895,11.9732,2.59196,36.8133,-3.03207,-1.02197
2023-09-15 03:00,32.8512,15.8823,25.4262,1018.42,1498.41,308.153,15.8937,41.3031,14.8915,39.9159,10.6145,1.18913,27.4124,-9.76777,3.23442
2023-09-15 03:30,32.736,15.8968,25.3184,1018.34,1498.33,307.652,15.9122,61.7255,356.042,61.5783,-4.26042,1.10635,29.4487,-5.58456,2.02231
2023-09-15 03:58,32.8285,15.8948,25.3988,1018.4,1498.41,307.618,15.9125,65.1508,2.33051,65.0969,2.64928,-0.618578,28.5173,-3.96114,4.45714
2023-09-15 04:30,32.9015,15.9064,25.4538,1018.44,1498.51,308.088,15.9267,60.0259,341.723,56.9976,-18.825,0.627731,30.7534,-5.40227,5.29039
2023-09-15 05:00,32.7657,15.921,25.3284,1018.34,1498.42,308.806,15.9397,29.8973,358.413,29.8859,-0.828175,4.21756,31.7909,-8.49109,4.05637
2023-09-15 05:30,32.4313,15.9521,25.0233,1018.1,1498.16,309.574,15.9675,31.048,2.32272,31.0224,1.25831,-2.65358,27.4135,-10.1458,-4.69254
2023-09-15 06:00,33.6721,15.9471,26.0873,1018.92,1499.37,310.632,15.9659,24.1948,11.1704,23.7364,4.6872,2.50306,28.1799,-11.8684,-7.23342
2023-09-15 06:30,32.8365,15.9735,25.3554,1018.35,1498.61,311.733,15.9923,10.0216,25.3395,9.05736,4.28904,-0.195999,30.3054,-14.4004,-2.88719
2023-09-15 07:00,32.6243,16.0185,25.1458,1018.18,1498.52,312.844,16.0386,18.9623,32.419,16.007,10.1658,-1.58627,28.2666,-9.63284,6.63822
2023-09-15 07:30,32.4796,15.9592,25.06,1018.13,1498.23,313.813,15.9751,55.5254,7.99738,54.9854,7.72512,1.25432,28.2006,-5.59036,0.365081
2023-09-15 08:00,32.4416,15.9638,25.0246,1018.1,1498.2,314.645,15.9866,38.0176,337.77,26.7382,-5.16992,-1.50409,38.7351,-12.9258,10.6148
2023-09-15 08:30,32.5204,16.0577,25.0327,1018.08,1498.51,315.749,16.0742,52.3903,31.4956,44.6722,27.3704,0.563142,30.3832,-12.6709,4.66031
2023-09-15 09:00,32.5842,16.0047,25.1204,1018.16,1498.44,316.454,16.021,78.6705,31.0949,67.3666,40.63,1.08918,31.8866,-2.99879,-7.99167
2023-09-15 09:30,32.1433,16.087,24.6941,1017.82,1498.21,316.907,16.1043,80.8126,30.4245,69.6845,40.9237,-0.901703,31.5314,-4.79234,-4.46677
2023-09-15 10:00,32.7924,16.1158,25.2274,1018.22,1498.92,317.576,16.1345,83.8492,25.5221,75.6671,36.1272,1.3699,30.4389,-3.26058,-1.88305
2023-09-15 10:30,32.9942,16.1295,25.3904,1018.34,1499.15,317.415,16.1464,72.3582,27.1152,64.4054,32.9794,0.163286,32.1414,-5.53986,-6.93605
2023-09-15 11:00,33.1164,16.1073,25.5086,1018.44,1499.21,316.925,16.1214,75.5027,28.652,66.2573,36.2027,2.33139,31.683,-5.38915,3.222
2023-09-15 11:30,32.9275,16.0973,25.3542,1018.32,1499.0,316.675,16.1155,79.3733,32.5128,66.9332,42.6622,-0.303502,32.5609,-4.49889,-3.01458
2023-09-15 11:58,32.7772,16.0813,25.2363,1018.24,1498.82,315.784,16.097,86.0751,20.3945,80.6795,29.9956,0.850453,32.3365,-3.77989,1.55725
2023-09-15 12:30,32.4924,16.0991,24.9829,1018.04,1498.58,314.454,16.1134,83.0185,23.2314,76.2873,32.7463,0.242284,34.9021,-3.90355,1.24257
2023-09-15 13:00,32.2007,16.1152,24.7253,1017.84,1498.34,313.25,16.1325,68.948,41.5453,51.6029,45.7271,1.98782,35.8395,-7.77349,2.24114
2023-09-15 13:30,32.3078,16.1151,24.8163,1017.91,1498.44,312.01,16.1308,63.6989,32.1934,53.9055,33.9374,2.04545,35.8217,-4.02757,0.315372
2023-09-15 14:00,32.4194,16.0978,24.9218,1017.99,1498.51,310.779,16.1193,49.8485,25.0227,45.1697,21.0848,1.55212,34.9222,-6.03818,2.39715
2023-09-15 14:30,32.1799,16.0887,24.724,1017.84,1498.25,309.863,16.1092,61.7642,11.2322,60.5811,12.0308,1.85182,40.0101,-4.65496,5.98942
2023-09-15 15:00,31.9598,16.0987,24.5312,1017.69,1498.07,308.948,16.1151,53.1339,24.8562,48.2119,22.3345,4.10742,36.3824,-3.32964,0.34545
2023-09-15 15:30,32.1595,16.0895,24.7063,1017.83,1498.24,308.374,16.1067,57.6805,357.47,43.0997,4.49242,-1.55489,47.5415,-4.77801,13.7006
2023-09-15 16:00,32.1921,16.0884,24.7346,1017.85,1498.27,308.187,16.1082,64.0876,29.8551,55.5824,31.9033,0.873531,31.1244,-4.33156,-0.718701
2023-09-15 16:30,32.181,16.0872,24.726,1017.84,1498.25,308.512,16.1076,34.1518,354.506,33.9949,-3.27001,2.32319,32.0302,-4.87091,4.39606
2023-09-15 17:00,32.1566,16.1025,24.6957,1017.82,1498.27,309.235,16.1195,27.3174,349.258,26.8387,-5.09156,1.84263,32.9463,-5.31023,3.53036
2023-09-15 17:30,32.1802,16.1422,24.6911,1017.81,1498.39,310.141,16.1588,19.8516,3.40731,19.8165,1.17986,1.46702,37.7556,-4.3213,0.084855
2023-09-15 18:00,32.4646,16.1311,24.9393,1018.0,1498.64,310.787,16.1469,15.529,16.2751,14.9067,4.35199,2.15538,36.1672,-3.67279,-0.037796
2023-09-15 18:30,32.4934,16.1126,24.9754,1018.03,1498.62,311.691,16.1303,23.3869,21.5735,21.7486,8.59922,1.33068,30.6422,-7.06006,-6.93255
2023-09-15 19:00,32.4932,16.1139,24.9744,1018.03,1498.62,312.928,16.1311,15.2756,35.0787,12.501,8.77891,-1.55906,30.7386,-6.01994,1.9784
2023-09-15 19:30,32.4022,16.1184,24.8943,1017.97,1498.54,313.707,16.132,17.9566,26.8991,16.0138,8.12393,2.31085,35.1614,-3.72893,1.13161
2023-09-15 20:00,32.2289,16.1135,24.7503,1017.86,1498.36,314.388,16.1311,19.7968,15.5318,19.0739,5.30106,-0.696071,31.3089,-8.34529,-3.54705
2023-09-15 20:28,32.2518,16.1122,24.7705,1017.87,1498.38,315.229,16.1318,16.8189,11.3437,16.4903,3.30816,3.31729,35.2276,-4.60124,4.29353
2023-09-15 21:00,31.963,16.113,24.5251,1017.68,1498.1,316.141,16.1299,16.9302,34.0314,14.0306,9.47493,2.18868,32.7338,-3.86209,-0.0202422
2023-09-15 21:30,32.1796,16.1101,24.7106,1017.83,1498.31,316.665,16.1289,27.9031,332.802,24.8179,-12.7535,-0.810716,29.4757,-5.4235,-3.93967
2023-09-15 22:00,32.2398,16.1158,24.7581,1017.86,1498.38,317.05,16.1343,68.4824,300.625,34.8865,-58.9302,0.483074,31.5981,-3.14411,0.0311918
2023-09-15 22:30,32.1567,16.1101,24.6911,1017.81,1498.28,316.919,16.1282,48.1226,286.776,13.2981,-28.5724,1.26861,46.3241,-7.34212,14.8496
2023-09-15 23:00,32.1206,16.1089,24.6612,1017.79,1498.25,316.282,16.1245,39.935,280.179,7.05758,-39.3064,0.51179,31.4091,-9.22224,2.65252
2023-09-15 23:30,32.2237,16.0889,24.7611,1017.87,1498.3,315.592,16.1055,7.0151,10.4681,6.89834,1.27456,0.983641,27.3948,-14.251,5.58291
2023-09-16 00:00,31.8666,16.0885,24.4585,1017.64,1497.95,314.87,16.1069,26.2223,270.731,0.334416,-26.2202,1.54805,28.6958,-9.62389,-7.19539
2023-09-16 00:30,31.8678,16.092,24.4573,1017.64,1497.96,313.797,16.1069,9.24085,272.278,7.3955,-19.7236,-0.776345,40.3288,-13.1728,10.6922
2023-09-16 01:00,32.2116,16.0829,24.7545,1017.87,1498.27,312.608,16.0977,27.0175,203.325,-15.2075,-17.9264,-5.07225,43.6181,-15.2066,10.183
2023-09-16 01:30,31.7324,16.0863,24.3461,1017.55,1497.81,311.351,16.1059,19.4432,185.103,-19.3661,-1.72948,1.7589,27.7821,-13.2353,-0.605763
2023-09-16 02:00,31.7192,16.0927,24.331,1017.54,1497.82,310.053,16.113,3.45115,149.153,-2.96293,1.76959,-0.222379,29.3797,-9.73113,-1.44051
2023-09-16 02:30,31.6622,16.1075,24.2737,1017.49,1497.8,308.882,16.1233,16.4834,41.7448,12.2986,10.9749,4.03008,34.9666,-7.02108,1.40673
2023-09-16 02:58,31.6584,16.1054,24.2718,1017.49,1497.79,308.082,16.1219,7.3719,281.368,1.45308,-7.22727,0.574706,29.3517,-7.96677,0.38279
2023-09-16 03:30,31.7765,16.1077,24.3704,1017.57,1497.91,306.812,16.1284,5.84731,310.285,3.78083,-4.46054,0.528995,33.051,-6.92963,1.4747
