timestamp       , conductivity_conductivity, conductivity_temperature, conductivity_salinity, conductivity_density, conductivity_soundspeed, pressure_pressure, pressure_temperature
2023-09-28 05:30,                 28.0857  ,                 15.4617 ,              21.6189 ,             1015.59 ,                1492.67 ,          311.751 ,             15.4765
2023-09-28 06:00,                 28.1817  ,                 15.4944 ,              21.6824 ,             1015.63 ,                1492.85 ,          313.073 ,             15.5116
2023-09-28 06:30,                 28.1084  ,                 15.491  ,              21.6221 ,             1015.59 ,                1492.77 ,          314.305 ,             15.5091
2023-09-28 07:00,                 28.3491  ,                 15.487  ,              21.8282 ,             1015.75 ,                1492.99 ,          315.201 ,             15.5075
2023-09-28 07:30,                 28.0603  ,                 15.5103 ,              21.571  ,             1015.55 ,                1492.77 ,          315.984 ,             15.528
2023-09-28 08:00,                 27.972   ,                 15.5194 ,              21.4913 ,             1015.48 ,                1492.71 ,          316.722 ,             15.5325
2023-09-28 08:30,                 28.394   ,                 15.432  ,              21.8966 ,             1015.81 ,                1492.89 ,          317.03  ,             15.4392
2023-09-28 09:00,                 27.7228  ,                 15.4463 ,              21.3203 ,             1015.37 ,                1492.28 ,          317.244 ,             15.4638
2023-09-28 09:30,                 27.7693  ,                 15.4785 ,              21.3422 ,             1015.38 ,                1492.41 ,          317.157 ,             15.4931
2023-09-28 10:00,                 27.9639  ,                 15.4841 ,              21.5036 ,             1015.5  ,                1492.61 ,          316.653 ,             15.4996
2023-09-28 10:30,                 27.7703  ,                 15.4813 ,              21.3415 ,             1015.38 ,                1492.41 ,          315.831 ,             15.4998
2023-09-28 10:58,                 28.044   ,                 15.4625 ,              21.5832 ,             1015.57 ,                1492.63 ,          315.205 ,             15.4799
2023-09-28 11:30,                 27.8925  ,                 15.4447 ,              21.4647 ,             1015.48 ,                1492.44 ,          313.756 ,             15.4601
2023-09-28 11:58,                 28.6128  ,                 15.4544 ,              22.0699 ,             1015.94 ,                1493.17 ,          312.554 ,             15.4704
2023-09-28 12:30,                 28.048   ,                 15.4564 ,              21.5899 ,             1015.57 ,                1492.62 ,          311.545 ,             15.4716
2023-09-28 13:00,                 28.0611  ,                 15.4507 ,              21.6042 ,             1015.58 ,                1492.62 ,          310.251 ,             15.4685
2023-09-28 13:30,                 28.1883  ,                 15.4587 ,              21.7075 ,             1015.66 ,                1492.76 ,          309.053 ,             15.4756
2023-09-28 14:00,                 28.0731  ,                 15.4468 ,              21.6164 ,             1015.59 ,                1492.62 ,          308.286 ,             15.4642
2023-09-28 14:30,                 28.0677  ,                 15.4192 ,              21.6269 ,             1015.61 ,                1492.54 ,          307.733 ,             15.4343
2023-09-28 15:00,                 28.4528  ,                 15.4057 ,              21.9612 ,             1015.87 ,                1492.88 ,          307.531 ,             15.4202
2023-09-28 15:30,                 28.1319  ,                 15.4022 ,              21.6907 ,             1015.66 ,                1492.56 ,          308.199 ,             15.4161
2023-09-28 16:00,                 28.0597  ,                 15.4077 ,              21.6265 ,             1015.61 ,                1492.5  ,          308.791 ,             15.4226
2023-09-28 16:30,                 27.9886  ,                 15.408  ,              21.5661 ,             1015.56 ,                1492.43 ,          309.426 ,             15.4253
2023-09-28 17:00,                 27.9887  ,                 15.425  ,              21.5569 ,             1015.55 ,                1492.48 ,          310.573 ,             15.4436
2023-09-28 17:30,                 27.9154  ,                 15.4355 ,              21.4891 ,             1015.5  ,                1492.44 ,          311.99  ,             15.4531
2023-09-28 18:00,                 28.0118  ,                 15.4373 ,              21.5697 ,             1015.56 ,                1492.53 ,          312.957 ,             15.4523
2023-09-28 18:30,                 28.2651  ,                 15.4371 ,              21.7845 ,             1015.72 ,                1492.78 ,          314.051 ,             15.4519
2023-09-28 19:00,                 28.061   ,                 15.4299 ,              21.6155 ,             1015.6  ,                1492.56 ,          315.773 ,             15.4467
2023-09-28 19:30,                 28.0599  ,                 15.424  ,              21.6177 ,             1015.6  ,                1492.55 ,          316.871 ,             15.4377
2023-09-28 20:00,                 27.9951  ,                 15.4152 ,              21.5676 ,             1015.56 ,                1492.46 ,          317.499 ,             15.4303
