observed,predicted,low,high,anomalous,err,threshold
36.6874,35.52874940633774,35.32074940633774,35.736749406337736,False,0.007943616557360379,0.016
35.0858,36.51375734806061,36.30575734806061,36.721757348060606,False,0.012065456733019462,0.016
35.2379,35.60983234643936,35.40183234643936,35.81783234643936,False,0.000818542427975662,0.016
35.4416,35.17022693157196,34.96222693157196,35.37822693157196,False,0.0004357594217044402,0.016
34.9227,35.0604772567749,34.852477256774904,35.2684772567749,False,0.00011232291410897951,0.016
35.1187,34.91154754161835,34.70354754161835,35.119547541618346,False,0.00025391799416308333,0.016
35.106,34.98971313238144,34.78171313238144,35.19771313238144,False,8.001559515110781e-05,0.016
35.0686,35.07057446241379,34.86257446241379,35.278574462413786,False,2.3068058126909944e-08,0.016
34.9091,35.09296327829361,34.88496327829361,35.30096327829361,False,0.00020003375801699592,0.016
34.9577,34.97029823064804,34.76229823064804,35.17829823064804,False,9.391444701843194e-07,0.016
34.8873,34.984798192977905,34.77679819297791,35.192798192977904,False,5.6247914993823485e-05,0.016
35.2137,34.90098077058792,34.69298077058792,35.10898077058792,False,0.0005786586771839429,0.016
35.5976,35.10333400964737,34.89533400964737,35.31133400964737,False,0.0014455554391672614,0.016
35.6559,35.71690255403519,35.50890255403519,35.924902554035185,False,2.201959525926386e-05,0.016
35.6925,35.80399298667908,35.59599298667908,36.011992986679076,False,7.355435549479412e-05,0.016
35.7563,35.83703225851059,35.62903225851059,36.04503225851059,False,3.856625777645113e-05,0.016
35.974,35.77661019563675,35.56861019563675,35.98461019563675,False,0.0002305487270210722,0.016
35.7515,35.92472553253174,35.71672553253174,36.13272553253174,False,0.00017755671669174254,0.016
35.5382,35.825053691864014,35.617053691864015,36.03305369186401,False,0.00048689373098232297,0.016
35.561,35.493721067905426,35.28572106790543,35.701721067905424,False,2.678375564370576e-05,0.016
35.7806,35.459352135658264,35.251352135658266,35.66735213565826,False,0.0006106520138705672,0.016
36.1832,35.78364050388336,35.57564050388336,35.99164050388336,False,0.0009446614848342072,0.016
35.8421,36.30613970756531,36.09813970756531,36.514139707565306,False,0.001274158876907068,0.016
35.9649,35.902369260787964,35.694369260787965,36.11036926078796,False,2.313664702013965e-05,0.016
36.0739,35.97674113512039,35.76874113512039,36.18474113512039,False,5.5857071152036984e-05,0.016
35.6992,36.07191103696823,35.86391103696823,36.27991103696823,False,0.0008219734738339378,0.016
35.4596,35.889484882354736,35.68148488235474,36.097484882354735,False,0.0010934971128825058,0.016
35.5687,35.365888476371765,35.15788847637177,35.57388847637176,False,0.00024338765749352593,0.016
35.6736,35.363821148872375,35.15582114887238,35.571821148872374,False,0.0005678280272541487,0.016
35.5914,35.664876878261566,35.45687687826157,35.872876878261565,False,3.194586768677568e-05,0.016
35.3123,35.6476656794548,35.439665679454805,35.8556656794548,False,0.0006655037808058083,0.016
35.4405,35.27037453651428,35.062374536514284,35.47837453651428,False,0.00017125842204870152,0.016
35.3989,35.30432814359665,35.09632814359665,35.51232814359665,False,5.292210664837668e-05,0.016
35.4696,35.37184250354767,35.16384250354767,35.57984250354767,False,5.654750362501446e-05,0.016
35.4958,35.45393741130829,35.24593741130829,35.66193741130829,False,1.0369682437701788e-05,0.016
35.5424,35.46392381191254,35.25592381191254,35.671923811912535,False,3.644089998070485e-05,0.016
35.5658,35.533841013908386,35.32584101390839,35.741841013908385,False,6.043649656829302e-06,0.016
35.6812,35.55033081769943,35.342330817699434,35.75833081769943,False,0.00010134167382259304,0.016
35.6976,35.650195598602295,35.4421955986023,35.85819559860229,False,1.3296906934170948e-05,0.016
35.8267,35.67198932170868,35.46398932170868,35.87998932170868,False,0.00014162955016190127,0.016
35.4222,35.78871351480484,35.58071351480484,35.99671351480484,False,0.0007948648315656839,0.016
35.3644,35.55899453163147,35.35099453163147,35.76699453163147,False,0.00022406527657319484,0.016
35.339,35.28458857536316,35.07658857536316,35.49258857536316,False,1.7518361721955026e-05,0.016
35.5765,35.250330448150635,35.042330448150636,35.45833044815063,False,0.0006295063701397499,0.016
35.4927,35.41837364435196,35.21037364435196,35.62637364435196,False,3.268879966815974e-05,0.016
35.4514,35.401150822639465,35.19315082263947,35.609150822639464,False,1.494070902609727e-05,0.016
35.5149,35.48814982175827,35.28014982175827,35.69614982175827,False,4.234154058959373e-06,0.016
35.7999,35.503741562366486,35.29574156236649,35.711741562366484,False,0.0005189930188255913,0.016
36.017,35.842942118644714,35.634942118644716,36.05094211864471,False,0.00017926713646089834,0.016
35.6797,36.03036689758301,35.82236689758301,36.238366897583006,False,0.0007276170003579493,0.016
35.6279,35.886287808418274,35.678287808418276,36.09428780841827,False,0.0003950547901727841,0.016
35.5883,35.58722734451294,35.37922734451294,35.79522734451294,False,6.808223632628927e-09,0.016
35.5095,35.51261293888092,35.30461293888092,35.72061293888092,False,5.7339576783012e-08,0.016
35.4916,35.47261697053909,35.264616970539095,35.68061697053909,False,2.132280517832031e-06,0.016
35.4829,35.46598571538925,35.25798571538925,35.67398571538925,False,1.6928581295467904e-06,0.016
35.5552,35.47024047374725,35.262240473747255,35.67824047374725,False,4.271077574610086e-05,0.016
35.4632,35.530223965644836,35.32222396564484,35.738223965644835,False,2.6581135921657496e-05,0.016
35.4639,35.467842280864716,35.25984228086472,35.675842280864714,False,9.196200246321079e-08,0.016
35.4645,35.48086225986481,35.27286225986481,35.688862259864806,False,1.5841630052275695e-06,0.016
35.483,35.44598579406738,35.237985794067384,35.65398579406738,False,8.106813259301551e-06,0.016
35.4265,35.47894448041916,35.27094448041916,35.68694448041916,False,1.6274695422696917e-05,0.016
