observed,predicted,low,high,anomalous,err,threshold
29.8359,28.862407326698303,28.512407326698302,29.212407326698305,False,0.004835142780469798,0.025
28.3462,29.937814116477966,29.587814116477965,30.287814116477968,False,0.012924670896795594,0.025
28.4336,28.817790985107422,28.46779098510742,29.167790985107423,False,0.0007530750665194522,0.025
28.7328,28.328484892845154,27.978484892845152,28.678484892845155,False,0.0008340342136410006,0.025
28.4188,28.53293216228485,28.18293216228485,28.882932162284852,False,6.645995136640466e-05,0.025
28.6289,28.47413659095764,28.12413659095764,28.824136590957643,False,0.00012220261621639198,0.025
28.7105,28.612155437469482,28.26215543746948,28.962155437469484,False,4.9345168261830714e-05,0.025
28.7076,28.740520358085632,28.39052035808563,29.090520358085634,False,5.5293366147258765e-06,0.025
28.5337,28.75834619998932,28.408346199989317,29.10834619998932,False,0.0002574791590287817,0.025
28.5336,28.63101100921631,28.281011009216307,28.98101100921631,False,4.841277916601976e-05,0.025
28.456,28.48642659187317,28.136426591873168,28.83642659187317,False,4.723354556206431e-06,0.025
28.7805,28.411696910858154,28.061696910858153,28.761696910858156,False,0.000693957747758,0.025
29.1371,28.640838503837585,28.290838503837584,28.990838503837587,False,0.0012565075131293784,0.025
29.1463,29.286754488945007,28.936754488945006,29.63675448894501,False,0.00010065032380001516,0.025
29.1891,29.368891716003418,29.018891716003417,29.71889171600342,False,0.00016492378134415266,0.025
29.1825,29.250410199165344,28.900410199165343,29.600410199165346,False,2.3529567095288705e-05,0.025
29.3637,29.212478756904602,28.8624787569046,29.562478756904603,False,0.00011667277736386608,0.025
29.1174,29.348854541778564,28.998854541778563,29.698854541778566,False,0.0002733224740302299,0.025
28.7948,29.207398533821106,28.857398533821105,29.557398533821107,False,0.0008685589291394249,0.025
28.7215,28.706384897232056,28.356384897232054,29.056384897232057,False,1.165644549415847e-06,0.025
28.9141,28.59540355205536,28.245403552055357,28.94540355205536,False,0.0005182011527170028,0.025
29.1431,28.873483180999756,28.523483180999754,29.223483180999757,False,0.00037088382187658433,0.025
28.8313,29.07420289516449,28.72420289516449,29.42420289516449,False,0.00030102967591475507,0.025
28.9076,28.94101309776306,28.59101309776306,29.291013097763063,False,5.696097459816168e-06,0.025
29.0518,28.962464690208435,28.612464690208434,29.312464690208436,False,4.0718354977321076e-05,0.025
28.7679,29.002100110054016,28.652100110054015,29.352100110054018,False,0.0002798453650475139,0.025
28.5127,28.861705541610718,28.511705541610716,29.21170554161072,False,0.0006214534085458739,0.025
28.6803,28.42023265361786,28.070232653617857,28.77023265361786,False,0.0003450766563992265,0.025
28.8119,28.464937448501587,28.114937448501585,28.81493744850159,False,0.0006141990415422932,0.025
28.8335,28.827303051948547,28.477303051948546,29.17730305194855,False,1.9592941404294896e-07,0.025
28.719,28.89866065979004,28.548660659790038,29.24866065979004,False,0.0001646834320213876,0.025
28.871,28.750789284706116,28.400789284706114,29.100789284706117,False,7.372763301768786e-05,0.025
28.7222,28.877537846565247,28.527537846565245,29.227537846565248,False,0.00012311146212003958,0.025
28.7466,28.71700930595398,28.367009305953978,29.06700930595398,False,4.467393745537083e-06,0.025
28.6817,28.75884187221527,28.40884187221527,29.108841872215272,False,3.036157371876159e-05,0.025
28.7669,28.642831206321716,28.292831206321715,28.992831206321718,False,7.853604879991983e-05,0.025
28.872,28.761863470077515,28.411863470077513,29.111863470077516,False,6.188803685391089e-05,0.025
28.9882,28.854735255241394,28.504735255241393,29.204735255241395,False,9.088182700754984e-05,0.025
29.0586,29.070128202438354,28.720128202438353,29.420128202438356,False,6.780584258148126e-07,0.025
29.0769,29.113937616348267,28.763937616348265,29.463937616348268,False,6.998903187558521e-06,0.025
28.6237,29.11757755279541,28.76757755279541,29.46757755279541,False,0.001244464475281547,0.025
28.5273,28.539128065109253,28.18912806510925,28.889128065109254,False,7.137914501465516e-07,0.025
28.5707,28.41094422340393,28.06094422340393,28.760944223403932,False,0.00013021381712149344,0.025
28.6725,28.392000198364258,28.042000198364256,28.74200019836426,False,0.0004014292791718879,0.025
28.4379,28.69674515724182,28.34674515724182,29.046745157241823,False,0.00034184089503848695,0.025
28.2942,28.558802247047424,28.208802247047423,28.908802247047426,False,0.00035721606705380873,0.025
28.3341,28.22759974002838,27.87759974002838,28.577599740028383,False,5.786890496950141e-05,0.025
28.5837,28.213775157928467,27.863775157928465,28.563775157928468,False,0.0006981856570492322,0.025
28.7104,28.623972296714783,28.27397229671478,28.973972296714784,False,3.811095864876259e-05,0.025
28.3152,28.774385452270508,28.424385452270506,29.12438545227051,False,0.0010757718345758708,0.025
28.2064,28.309008479118347,27.959008479118346,28.65900847911835,False,5.371683666826779e-05,0.025
28.2808,28.16387164592743,27.813871645927428,28.51387164592743,False,6.975632645979725e-05,0.025
28.2817,28.161900639533997,27.811900639533995,28.511900639533998,False,7.32239120819574e-05,0.025
28.1438,28.297521233558655,27.947521233558653,28.647521233558656,False,0.00012056233493262648,0.025
28.2784,28.205642461776733,27.855642461776732,28.555642461776735,False,2.7008466164848757e-05,0.025
28.2885,28.27865982055664,27.92865982055664,28.628659820556642,False,4.94026181007692e-07,0.025
28.2708,28.274463295936584,27.924463295936583,28.624463295936586,False,6.84680465254442e-08,0.025
28.1944,28.28816854953766,27.938168549537657,28.63816854953766,False,4.485990246120427e-05,0.025
28.172,28.2191641330719,27.869164133071898,28.5691641330719,False,1.1349262491957846e-05,0.025
28.234,28.175756096839905,27.825756096839903,28.525756096839906,False,1.730791967001379e-05,0.025
28.211,28.213727593421936,27.863727593421935,28.563727593421937,False,3.795798916020626e-08,0.025
