timestamp,conductivity_conductivity_observed,conductivity_conductivity_predicted,conductivity_conductivity_low,conductivity_conductivity_high,conductivity_conductivity_anomalous,err,threshold,attention_weights
17,36.687400,35.409031,35.175031,35.643031,False,0.009670,0.018000,conductivity_conductivity:0.2174|conductivity_temperature:0.1908|conductivity_salinity:0.2094|conductivity_density:0.1799|conductivity_soundspeed:0.2025
28,35.213700,33.889946,33.655946,34.123946,False,0.010369,0.018000,conductivity_conductivity:0.2103|conductivity_temperature:0.1945|conductivity_salinity:0.2080|conductivity_density:0.1845|conductivity_soundspeed:0.2027
29,35.597600,35.552497,35.318497,35.786497,False,0.000012,0.018000,conductivity_conductivity:0.2118|conductivity_temperature:0.1930|conductivity_salinity:0.2091|conductivity_density:0.1840|conductivity_soundspeed:0.2020
30,35.655900,33.981739,33.747739,34.215739,False,0.016585,0.018000,conductivity_conductivity:0.2137|conductivity_temperature:0.1913|conductivity_salinity:0.2104|conductivity_density:0.1833|conductivity_soundspeed:0.2013
31,35.692500,36.531881,36.297881,36.765881,False,0.004169,0.018000,conductivity_conductivity:0.2149|conductivity_temperature:0.1903|conductivity_salinity:0.2111|conductivity_density:0.1828|conductivity_soundspeed:0.2009
32,35.756300,36.581487,36.347487,36.815487,False,0.004029,0.018000,conductivity_conductivity:0.2153|conductivity_temperature:0.1903|conductivity_salinity:0.2109|conductivity_density:0.1824|conductivity_soundspeed:0.2011
33,35.974000,36.636773,36.402773,36.870773,False,0.002599,0.018000,conductivity_conductivity:0.2162|conductivity_temperature:0.1897|conductivity_salinity:0.2112|conductivity_density:0.1819|conductivity_soundspeed:0.2010
34,35.751500,36.789172,36.555172,37.023172,False,0.006371,0.018000,conductivity_conductivity:0.2163|conductivity_temperature:0.1901|conductivity_salinity:0.2107|conductivity_density:0.1815|conductivity_soundspeed:0.2014
35,35.538200,35.314364,35.080364,35.548364,False,0.000296,0.018000,conductivity_conductivity:0.2157|conductivity_temperature:0.1913|conductivity_salinity:0.2096|conductivity_density:0.1812|conductivity_soundspeed:0.2022
36,35.561000,34.098062,33.864062,34.332062,False,0.012664,0.018000,conductivity_conductivity:0.2145|conductivity_temperature:0.1933|conductivity_salinity:0.2077|conductivity_density:0.1809|conductivity_soundspeed:0.2036
37,35.780600,36.183933,35.949933,36.417933,False,0.000963,0.018000,conductivity_conductivity:0.2146|conductivity_temperature:0.1940|conductivity_salinity:0.2068|conductivity_density:0.1803|conductivity_soundspeed:0.2043
38,36.183200,36.925978,36.691978,37.159978,False,0.003265,0.018000,conductivity_conductivity:0.2163|conductivity_temperature:0.1934|conductivity_salinity:0.2068|conductivity_density:0.1791|conductivity_soundspeed:0.2045
39,35.842100,37.033234,36.799234,37.267234,False,0.008395,0.018000,conductivity_conductivity:0.2170|conductivity_temperature:0.1933|conductivity_salinity:0.2066|conductivity_density:0.1784|conductivity_soundspeed:0.2047
40,35.964900,35.130935,34.896935,35.364935,False,0.004115,0.018000,conductivity_conductivity:0.2174|conductivity_temperature:0.1935|conductivity_salinity:0.2062|conductivity_density:0.1778|conductivity_soundspeed:0.2051
41,36.073900,35.185957,34.951957,35.419957,False,0.004665,0.018000,conductivity_conductivity:0.2171|conductivity_temperature:0.1937|conductivity_salinity:0.2060|conductivity_density:0.1779|conductivity_soundspeed:0.2052
42,35.699200,35.325290,35.091290,35.559290,False,0.000827,0.018000,conductivity_conductivity:0.2168|conductivity_temperature:0.1938|conductivity_salinity:0.2061|conductivity_density:0.1782|conductivity_soundspeed:0.2051
43,35.459600,34.435018,34.201018,34.669018,False,0.006212,0.018000,conductivity_conductivity:0.2154|conductivity_temperature:0.1948|conductivity_salinity:0.2055|conductivity_density:0.1789|conductivity_soundspeed:0.2054
44,35.568700,34.758658,34.524658,34.992658,False,0.003883,0.018000,conductivity_conductivity:0.2141|conductivity_temperature:0.1956|conductivity_salinity:0.2051|conductivity_density:0.1797|conductivity_soundspeed:0.2056
45,35.673600,34.854210,34.620210,35.088210,False,0.003973,0.018000,conductivity_conductivity:0.2140|conductivity_temperature:0.1954|conductivity_salinity:0.2053|conductivity_density:0.1798|conductivity_soundspeed:0.2054
46,35.591400,34.966530,34.732530,35.200530,False,0.002310,0.018000,conductivity_conductivity:0.2144|conductivity_temperature:0.1944|conductivity_salinity:0.2064|conductivity_density:0.1802|conductivity_soundspeed:0.2046
47,35.312300,34.643228,34.409228,34.877228,False,0.002649,0.018000,conductivity_conductivity:0.2138|conductivity_temperature:0.1940|conductivity_salinity:0.2071|conductivity_density:0.1812|conductivity_soundspeed:0.2039
48,35.440500,34.452589,34.218589,34.686589,False,0.005775,0.018000,conductivity_conductivity:0.2133|conductivity_temperature:0.1935|conductivity_salinity:0.2079|conductivity_density:0.1821|conductivity_soundspeed:0.2032
49,35.398900,34.767180,34.533180,35.001180,False,0.002361,0.018000,conductivity_conductivity:0.2128|conductivity_temperature:0.1937|conductivity_salinity:0.2079|conductivity_density:0.1824|conductivity_soundspeed:0.2032
50,35.469600,34.519616,34.285616,34.753616,False,0.005340,0.018000,conductivity_conductivity:0.2132|conductivity_temperature:0.1938|conductivity_salinity:0.2076|conductivity_density:0.1820|conductivity_soundspeed:0.2034
51,35.495800,34.813013,34.579013,35.047013,False,0.002759,0.018000,conductivity_conductivity:0.2133|conductivity_temperature:0.1945|conductivity_salinity:0.2067|conductivity_density:0.1813|conductivity_soundspeed:0.2042
52,35.542400,34.778000,34.544000,35.012000,False,0.003457,0.018000,conductivity_conductivity:0.2136|conductivity_temperature:0.1945|conductivity_salinity:0.2066|conductivity_density:0.1810|conductivity_soundspeed:0.2043
53,35.565800,34.873389,34.639389,35.107389,False,0.002837,0.018000,conductivity_conductivity:0.2139|conductivity_temperature:0.1942|conductivity_salinity:0.2069|conductivity_density:0.1810|conductivity_soundspeed:0.2041
54,35.681200,34.865546,34.631546,35.099546,False,0.003937,0.018000,conductivity_conductivity:0.2144|conductivity_temperature:0.1932|conductivity_salinity:0.2078|conductivity_density:0.1811|conductivity_soundspeed:0.2035
55,35.697600,35.029466,34.795466,35.263466,False,0.002641,0.018000,conductivity_conductivity:0.2148|conductivity_temperature:0.1923|conductivity_salinity:0.2087|conductivity_density:0.1814|conductivity_soundspeed:0.2028
56,35.826700,34.988487,34.754487,35.222487,False,0.004157,0.018000,conductivity_conductivity:0.2155|conductivity_temperature:0.1918|conductivity_salinity:0.2090|conductivity_density:0.1810|conductivity_soundspeed:0.2026
57,35.422200,35.179441,34.945441,35.413441,False,0.000349,0.018000,conductivity_conductivity:0.2148|conductivity_temperature:0.1929|conductivity_salinity:0.2080|conductivity_density:0.1810|conductivity_soundspeed:0.2033
58,35.364400,34.250894,34.016894,34.484894,False,0.007337,0.018000,conductivity_conductivity:0.2139|conductivity_temperature:0.1945|conductivity_salinity:0.2065|conductivity_density:0.1807|conductivity_soundspeed:0.2044
59,35.339000,35.708080,35.474080,35.942080,False,0.000806,0.018000,conductivity_conductivity:0.2126|conductivity_temperature:0.1959|conductivity_salinity:0.2055|conductivity_density:0.1810|conductivity_soundspeed:0.2051
60,35.576500,36.257192,36.023192,36.491192,False,0.002742,0.018000,conductivity_conductivity:0.2130|conductivity_temperature:0.1958|conductivity_salinity:0.2053|conductivity_density:0.1806|conductivity_soundspeed:0.2052
61,35.492700,36.284612,36.050612,36.518612,False,0.003711,0.018000,conductivity_conductivity:0.2132|conductivity_temperature:0.1963|conductivity_salinity:0.2046|conductivity_density:0.1800|conductivity_soundspeed:0.2058
62,35.451400,36.217361,35.983361,36.451361,False,0.003472,0.018000,conductivity_conductivity:0.2134|conductivity_temperature:0.1975|conductivity_salinity:0.2032|conductivity_density:0.1789|conductivity_soundspeed:0.2070
63,35.514900,36.161334,35.927334,36.395334,False,0.002473,0.018000,conductivity_conductivity:0.2132|conductivity_temperature:0.1987|conductivity_salinity:0.2019|conductivity_density:0.1782|conductivity_soundspeed:0.2080
64,35.799900,36.194630,35.960630,36.428630,False,0.000922,0.018000,conductivity_conductivity:0.2139|conductivity_temperature:0.1985|conductivity_salinity:0.2018|conductivity_density:0.1776|conductivity_soundspeed:0.2081
65,36.017000,36.427460,36.193460,36.661460,False,0.000997,0.018000,conductivity_conductivity:0.2154|conductivity_temperature:0.1976|conductivity_salinity:0.2023|conductivity_density:0.1768|conductivity_soundspeed:0.2080
66,35.679700,36.654687,36.420687,36.888687,False,0.005625,0.018000,conductivity_conductivity:0.2158|conductivity_temperature:0.1979|conductivity_salinity:0.2018|conductivity_density:0.1761|conductivity_soundspeed:0.2084
67,35.627900,35.129259,34.895259,35.363259,False,0.001471,0.018000,conductivity_conductivity:0.2153|conductivity_temperature:0.1991|conductivity_salinity:0.2006|conductivity_density:0.1757|conductivity_soundspeed:0.2093
68,35.588300,34.766690,34.532690,35.000690,False,0.003994,0.018000,conductivity_conductivity:0.2141|conductivity_temperature:0.2002|conductivity_salinity:0.1998|conductivity_density:0.1761|conductivity_soundspeed:0.2098
69,35.509500,34.995277,34.761277,35.229277,False,0.001565,0.018000,conductivity_conductivity:0.2137|conductivity_temperature:0.2002|conductivity_salinity:0.2001|conductivity_density:0.1765|conductivity_soundspeed:0.2096
70,35.491600,34.698598,34.464598,34.932598,False,0.003721,0.018000,conductivity_conductivity:0.2133|conductivity_temperature:0.2002|conductivity_salinity:0.2001|conductivity_density:0.1768|conductivity_soundspeed:0.2095
71,35.482900,34.913011,34.679011,35.147011,False,0.001922,0.018000,conductivity_conductivity:0.2131|conductivity_temperature:0.2001|conductivity_salinity:0.2004|conductivity_density:0.1772|conductivity_soundspeed:0.2092
72,35.555200,34.846107,34.612107,35.080107,False,0.002975,0.018000,conductivity_conductivity:0.2132|conductivity_temperature:0.2001|conductivity_salinity:0.2003|conductivity_density:0.1771|conductivity_soundspeed:0.2093
73,35.463200,34.979559,34.745559,35.213559,False,0.001384,0.018000,conductivity_conductivity:0.2132|conductivity_temperature:0.1996|conductivity_salinity:0.2009|conductivity_density:0.1775|conductivity_soundspeed:0.2088
74,35.463900,34.665849,34.431849,34.899849,False,0.003769,0.018000,conductivity_conductivity:0.2131|conductivity_temperature:0.1999|conductivity_salinity:0.2006|conductivity_density:0.1773|conductivity_soundspeed:0.2091
75,35.464500,34.897316,34.663316,35.131316,False,0.001904,0.018000,conductivity_conductivity:0.2128|conductivity_temperature:0.2002|conductivity_salinity:0.2003|conductivity_density:0.1773|conductivity_soundspeed:0.2093
76,35.483000,34.856186,34.622186,35.090186,False,0.002325,0.018000,conductivity_conductivity:0.2129|conductivity_temperature:0.2004|conductivity_salinity:0.2001|conductivity_density:0.1772|conductivity_soundspeed:0.2094
77,35.426500,34.910910,34.676910,35.144910,False,0.001573,0.018000,conductivity_conductivity:0.2128|conductivity_temperature:0.2003|conductivity_salinity:0.2003|conductivity_density:0.1774|conductivity_soundspeed:0.2093
78,35.292500,34.698628,34.464628,34.932628,False,0.002087,0.018000,conductivity_conductivity:0.2124|conductivity_temperature:0.2001|conductivity_salinity:0.2006|conductivity_density:0.1779|conductivity_soundspeed:0.2090
79,35.252900,34.727423,34.493423,34.961423,False,0.001634,0.018000,conductivity_conductivity:0.2119|conductivity_temperature:0.2003|conductivity_salinity:0.2006|conductivity_density:0.1783|conductivity_soundspeed:0.2089
80,35.361900,34.661466,34.427466,34.895466,False,0.002903,0.018000,conductivity_conductivity:0.2117|conductivity_temperature:0.2001|conductivity_salinity:0.2009|conductivity_density:0.1786|conductivity_soundspeed:0.2086
81,35.605900,34.828272,34.594272,35.062272,False,0.003578,0.018000,conductivity_conductivity:0.2125|conductivity_temperature:0.1995|conductivity_salinity:0.2013|conductivity_density:0.1783|conductivity_soundspeed:0.2084
82,35.654300,35.058360,34.824360,35.292360,False,0.002101,0.018000,conductivity_conductivity:0.2136|conductivity_temperature:0.1987|conductivity_salinity:0.2018|conductivity_density:0.1778|conductivity_soundspeed:0.2082
83,35.630500,35.093566,34.859566,35.327566,False,0.001706,0.018000,conductivity_conductivity:0.2142|conductivity_temperature:0.1985|conductivity_salinity:0.2018|conductivity_density:0.1773|conductivity_soundspeed:0.2083
84,35.747100,35.044766,34.810766,35.278766,False,0.002919,0.018000,conductivity_conductivity:0.2146|conductivity_temperature:0.1985|conductivity_salinity:0.2016|conductivity_density:0.1769|conductivity_soundspeed:0.2084
85,35.777100,35.209269,34.975269,35.443269,False,0.001908,0.018000,conductivity_conductivity:0.2149|conductivity_temperature:0.1988|conductivity_salinity:0.2011|conductivity_density:0.1764|conductivity_soundspeed:0.2088
86,35.322200,35.209405,34.975405,35.443405,False,0.000075,0.018000,conductivity_conductivity:0.2140|conductivity_temperature:0.1997|conductivity_salinity:0.2005|conductivity_density:0.1766|conductivity_soundspeed:0.2093
87,35.318300,34.304044,34.070044,34.538044,False,0.006087,0.018000,conductivity_conductivity:0.2129|conductivity_temperature:0.2009|conductivity_salinity:0.1996|conductivity_density:0.1768|conductivity_soundspeed:0.2099
88,35.602800,35.799845,35.565845,36.033845,False,0.000230,0.018000,conductivity_conductivity:0.2125|conductivity_temperature:0.2004|conductivity_salinity:0.2003|conductivity_density:0.1776|conductivity_soundspeed:0.2093
89,35.727000,36.479676,36.245676,36.713676,False,0.003352,0.018000,conductivity_conductivity:0.2136|conductivity_temperature:0.1994|conductivity_salinity:0.2010|conductivity_density:0.1773|conductivity_soundspeed:0.2088
90,36.463600,35.439100,35.205100,35.673100,False,0.006211,0.018000,conductivity_conductivity:0.2167|conductivity_temperature:0.1972|conductivity_salinity:0.2022|conductivity_density:0.1758|conductivity_soundspeed:0.2082
91,36.342800,36.867528,36.633528,37.101528,False,0.001629,0.018000,conductivity_conductivity:0.2187|conductivity_temperature:0.1966|conductivity_salinity:0.2019|conductivity_density:0.1742|conductivity_soundspeed:0.2085
92,35.967400,36.937291,36.703291,37.171291,False,0.005566,0.018000,conductivity_conductivity:0.2193|conductivity_temperature:0.1968|conductivity_salinity:0.2015|conductivity_density:0.1734|conductivity_soundspeed:0.2089
93,35.922600,35.327260,35.093260,35.561260,False,0.002097,0.018000,conductivity_conductivity:0.2177|conductivity_temperature:0.1983|conductivity_salinity:0.2005|conductivity_density:0.1739|conductivity_soundspeed:0.2096
94,35.776600,35.380870,35.146870,35.614870,False,0.000927,0.018000,conductivity_conductivity:0.2161|conductivity_temperature:0.1995|conductivity_salinity:0.1997|conductivity_density:0.1746|conductivity_soundspeed:0.2101
95,35.754100,35.014124,34.780124,35.248124,False,0.003240,0.018000,conductivity_conductivity:0.2155|conductivity_temperature:0.1997|conductivity_salinity:0.1997|conductivity_density:0.1750|conductivity_soundspeed:0.2100
96,35.826100,35.230794,34.996794,35.464794,False,0.002097,0.018000,conductivity_conductivity:0.2153|conductivity_temperature:0.1999|conductivity_salinity:0.1997|conductivity_density:0.1751|conductivity_soundspeed:0.2100
97,35.776900,35.306901,35.072901,35.540901,False,0.001307,0.018000,conductivity_conductivity:0.2153|conductivity_temperature:0.2000|conductivity_salinity:0.1996|conductivity_density:0.1751|conductivity_soundspeed:0.2101
98,35.752300,35.112013,34.878013,35.346013,False,0.002426,0.018000,conductivity_conductivity:0.2152|conductivity_temperature:0.2001|conductivity_salinity:0.1995|conductivity_density:0.1750|conductivity_soundspeed:0.2102
99,35.644800,35.247809,35.013809,35.481809,False,0.000933,0.018000,conductivity_conductivity:0.2148|conductivity_temperature:0.2001|conductivity_salinity:0.1997|conductivity_density:0.1755|conductivity_soundspeed:0.2100
100,35.703100,34.931806,34.697806,35.165806,False,0.003520,0.018000,conductivity_conductivity:0.2146|conductivity_temperature:0.1998|conductivity_salinity:0.2001|conductivity_density:0.1758|conductivity_soundspeed:0.2097
101,35.641500,35.821151,35.587151,36.055151,False,0.000191,0.018000,conductivity_conductivity:0.2144|conductivity_temperature:0.1998|conductivity_salinity:0.2002|conductivity_density:0.1761|conductivity_soundspeed:0.2095
102,35.704700,36.468934,36.234934,36.702934,False,0.003456,0.018000,conductivity_conductivity:0.2145|conductivity_temperature:0.1996|conductivity_salinity:0.2003|conductivity_density:0.1761|conductivity_soundspeed:0.2095
103,35.541800,35.331323,35.097323,35.565323,False,0.000262,0.018000,conductivity_conductivity:0.2141|conductivity_temperature:0.1993|conductivity_salinity:0.2008|conductivity_density:0.1767|conductivity_soundspeed:0.2090
104,35.351100,34.674928,34.440928,34.908928,False,0.002705,0.018000,conductivity_conductivity:0.2135|conductivity_temperature:0.1985|conductivity_salinity:0.2021|conductivity_density:0.1780|conductivity_soundspeed:0.2079
105,35.243900,34.866556,34.632556,35.100556,False,0.000843,0.018000,conductivity_conductivity:0.2125|conductivity_temperature:0.1979|conductivity_salinity:0.2031|conductivity_density:0.1795|conductivity_soundspeed:0.2069
106,35.459500,34.579036,34.345036,34.813036,False,0.004587,0.018000,conductivity_conductivity:0.2123|conductivity_temperature:0.1977|conductivity_salinity:0.2034|conductivity_density:0.1799|conductivity_soundspeed:0.2067
107,35.510400,35.830953,35.596953,36.064953,False,0.000608,0.018000,conductivity_conductivity:0.2126|conductivity_temperature:0.1982|conductivity_salinity:0.2027|conductivity_density:0.1792|conductivity_soundspeed:0.2073
108,35.293300,35.999525,35.765525,36.233525,False,0.002951,0.018000,conductivity_conductivity:0.2127|conductivity_temperature:0.1986|conductivity_salinity:0.2022|conductivity_density:0.1788|conductivity_soundspeed:0.2077
109,35.256500,34.962485,34.728485,35.196485,False,0.000512,0.018000,conductivity_conductivity:0.2122|conductivity_temperature:0.1989|conductivity_salinity:0.2021|conductivity_density:0.1791|conductivity_soundspeed:0.2077
110,35.256200,34.527443,34.293443,34.761443,False,0.003143,0.018000,conductivity_conductivity:0.2116|conductivity_temperature:0.1993|conductivity_salinity:0.2019|conductivity_density:0.1794|conductivity_soundspeed:0.2078
111,35.221600,35.406139,35.172139,35.640139,False,0.000202,0.018000,conductivity_conductivity:0.2114|conductivity_temperature:0.1998|conductivity_salinity:0.2015|conductivity_density:0.1793|conductivity_soundspeed:0.2081
112,35.275600,35.968449,35.734449,36.202449,False,0.002840,0.018000,conductivity_conductivity:0.2113|conductivity_temperature:0.2006|conductivity_salinity:0.2005|conductivity_density:0.1787|conductivity_soundspeed:0.2089
113,35.391700,34.954706,34.720706,35.188706,False,0.001130,0.018000,conductivity_conductivity:0.2116|conductivity_temperature:0.2011|conductivity_salinity:0.1998|conductivity_density:0.1780|conductivity_soundspeed:0.2095
114,35.244200,34.893358,34.659358,35.127358,False,0.000728,0.018000,conductivity_conductivity:0.2116|conductivity_temperature:0.2013|conductivity_salinity:0.1996|conductivity_density:0.1778|conductivity_soundspeed:0.2097
115,35.363700,34.598272,34.364272,34.832272,False,0.003467,0.018000,conductivity_conductivity:0.2118|conductivity_temperature:0.2015|conductivity_salinity:0.1993|conductivity_density:0.1775|conductivity_soundspeed:0.2099
116,35.447300,35.595159,35.361159,35.829159,False,0.000129,0.018000,conductivity_conductivity:0.2119|conductivity_temperature:0.2015|conductivity_salinity:0.1992|conductivity_density:0.1773|conductivity_soundspeed:0.2100
117,35.607800,36.226832,35.992832,36.460832,False,0.002267,0.018000,conductivity_conductivity:0.2128|conductivity_temperature:0.2014|conductivity_salinity:0.1990|conductivity_density:0.1765|conductivity_soundspeed:0.2103
118,35.463400,36.127860,35.893860,36.361860,False,0.002612,0.018000,conductivity_conductivity:0.2130|conductivity_temperature:0.2014|conductivity_salinity:0.1989|conductivity_density:0.1762|conductivity_soundspeed:0.2104
119,35.531500,35.185432,34.951432,35.419432,False,0.000709,0.018000,conductivity_conductivity:0.2133|conductivity_temperature:0.2012|conductivity_salinity:0.1991|conductivity_density:0.1762|conductivity_soundspeed:0.2103
120,35.356400,34.877394,34.643394,35.111394,False,0.001358,0.018000,conductivity_conductivity:0.2127|conductivity_temperature:0.2011|conductivity_salinity:0.1994|conductivity_density:0.1768|conductivity_soundspeed:0.2100
121,35.510100,34.903215,34.669215,35.137215,False,0.002179,0.018000,conductivity_conductivity:0.2128|conductivity_temperature:0.2007|conductivity_salinity:0.1997|conductivity_density:0.1770|conductivity_soundspeed:0.2097
122,35.446600,35.060367,34.826367,35.294367,False,0.000883,0.018000,conductivity_conductivity:0.2126|conductivity_temperature:0.2006|conductivity_salinity:0.1999|conductivity_density:0.1773|conductivity_soundspeed:0.2096
123,35.420300,34.860131,34.626131,35.094131,False,0.001857,0.018000,conductivity_conductivity:0.2128|conductivity_temperature:0.2007|conductivity_salinity:0.1998|conductivity_density:0.1771|conductivity_soundspeed:0.2097
124,35.427600,34.982768,34.748768,35.216768,False,0.001171,0.018000,conductivity_conductivity:0.2126|conductivity_temperature:0.2007|conductivity_salinity:0.1998|conductivity_density:0.1772|conductivity_soundspeed:0.2096
125,35.403200,34.972792,34.738792,35.206792,False,0.001096,0.018000,conductivity_conductivity:0.2125|conductivity_temperature:0.2008|conductivity_salinity:0.1999|conductivity_density:0.1773|conductivity_soundspeed:0.2096
126,35.409900,34.949419,34.715419,35.183419,False,0.001255,0.018000,conductivity_conductivity:0.2125|conductivity_temperature:0.2006|conductivity_salinity:0.2000|conductivity_density:0.1775|conductivity_soundspeed:0.2094
127,35.096000,34.969869,34.735869,35.203869,False,0.000094,0.018000,conductivity_conductivity:0.2117|conductivity_temperature:0.2006|conductivity_salinity:0.2003|conductivity_density:0.1783|conductivity_soundspeed:0.2091
128,35.171000,34.319144,34.085144,34.553144,False,0.004294,0.018000,conductivity_conductivity:0.2113|conductivity_temperature:0.1995|conductivity_salinity:0.2018|conductivity_density:0.1796|conductivity_soundspeed:0.2079
129,35.275800,35.636794,35.402794,35.870794,False,0.000771,0.018000,conductivity_conductivity:0.2111|conductivity_temperature:0.1977|conductivity_salinity:0.2040|conductivity_density:0.1812|conductivity_soundspeed:0.2060
130,35.202800,35.707104,35.473104,35.941104,False,0.001505,0.018000,conductivity_conductivity:0.2115|conductivity_temperature:0.1956|conductivity_salinity:0.2062|conductivity_density:0.1823|conductivity_soundspeed:0.2044
131,35.344400,35.662816,35.428816,35.896816,False,0.000600,0.018000,conductivity_conductivity:0.2119|conductivity_temperature:0.1954|conductivity_salinity:0.2063|conductivity_density:0.1821|conductivity_soundspeed:0.2043
132,35.366000,35.770357,35.536357,36.004357,False,0.000967,0.018000,conductivity_conductivity:0.2120|conductivity_temperature:0.1967|conductivity_salinity:0.2047|conductivity_density:0.1810|conductivity_soundspeed:0.2056
133,35.523300,35.803749,35.569749,36.037749,False,0.000465,0.018000,conductivity_conductivity:0.2127|conductivity_temperature:0.1982|conductivity_salinity:0.2027|conductivity_density:0.1791|conductivity_soundspeed:0.2073
134,35.518200,35.955041,35.721041,36.189041,False,0.001129,0.018000,conductivity_conductivity:0.2130|conductivity_temperature:0.1992|conductivity_salinity:0.2014|conductivity_density:0.1780|conductivity_soundspeed:0.2084
135,35.654700,35.962853,35.728853,36.196853,False,0.000562,0.018000,conductivity_conductivity:0.2137|conductivity_temperature:0.1993|conductivity_salinity:0.2010|conductivity_density:0.1772|conductivity_soundspeed:0.2088
136,36.276900,36.083524,35.849524,36.317524,False,0.000221,0.018000,conductivity_conductivity:0.2158|conductivity_temperature:0.1977|conductivity_salinity:0.2019|conductivity_density:0.1763|conductivity_soundspeed:0.2083
137,35.752500,35.518218,35.284218,35.752218,False,0.000325,0.018000,conductivity_conductivity:0.2164|conductivity_temperature:0.1971|conductivity_salinity:0.2024|conductivity_density:0.1761|conductivity_soundspeed:0.2080
138,36.059800,35.074322,34.840322,35.308322,False,0.005747,0.018000,conductivity_conductivity:0.2175|conductivity_temperature:0.1960|conductivity_salinity:0.2032|conductivity_density:0.1758|conductivity_soundspeed:0.2075
139,35.992200,36.696473,36.462473,36.930473,False,0.002935,0.018000,conductivity_conductivity:0.2167|conductivity_temperature:0.1962|conductivity_salinity:0.2033|conductivity_density:0.1764|conductivity_soundspeed:0.2073
140,35.806000,35.605815,35.371815,35.839815,False,0.000237,0.018000,conductivity_conductivity:0.2169|conductivity_temperature:0.1966|conductivity_salinity:0.2028|conductivity_density:0.1760|conductivity_soundspeed:0.2077
141,35.788700,35.099174,34.865174,35.333174,False,0.002813,0.018000,conductivity_conductivity:0.2160|conductivity_temperature:0.1981|conductivity_salinity:0.2014|conductivity_density:0.1757|conductivity_soundspeed:0.2088
142,35.801400,36.006568,35.772568,36.240568,False,0.000249,0.018000,conductivity_conductivity:0.2154|conductivity_temperature:0.1996|conductivity_salinity:0.1999|conductivity_density:0.1752|conductivity_soundspeed:0.2099
143,35.711100,36.444803,36.210803,36.678803,False,0.003185,0.018000,conductivity_conductivity:0.2151|conductivity_temperature:0.1999|conductivity_salinity:0.1997|conductivity_density:0.1752|conductivity_soundspeed:0.2100
144,35.579800,35.251368,35.017368,35.485368,False,0.000638,0.018000,conductivity_conductivity:0.2146|conductivity_temperature:0.1997|conductivity_salinity:0.2002|conductivity_density:0.1759|conductivity_soundspeed:0.2096
145,35.506000,35.028491,34.794491,35.262491,False,0.001349,0.018000,conductivity_conductivity:0.2139|conductivity_temperature:0.1993|conductivity_salinity:0.2009|conductivity_density:0.1770|conductivity_soundspeed:0.2089
146,35.497700,35.109587,34.875587,35.343587,False,0.000891,0.018000,conductivity_conductivity:0.2134|conductivity_temperature:0.1991|conductivity_salinity:0.2013|conductivity_density:0.1776|conductivity_soundspeed:0.2085
