timestamp,conductivity_conductivity_observed,conductivity_conductivity_predicted,conductivity_conductivity_low,conductivity_conductivity_high,conductivity_conductivity_anomalous,err,threshold,attention_weights
54,35.681200,35.670967,35.646967,35.694967,False,0.000001,0.002400,conductivity_conductivity:0.2986|conductivity_temperature:0.2013|conductivity_salinity:0.1546|conductivity_density:0.1302|conductivity_soundspeed:0.2153
55,35.697600,35.482440,35.458440,35.506440,False,0.000463,0.002400,conductivity_conductivity:0.2975|conductivity_temperature:0.1983|conductivity_salinity:0.1608|conductivity_density:0.1310|conductivity_soundspeed:0.2125
56,35.826700,35.842942,35.818942,35.866942,False,0.000003,0.002400,conductivity_conductivity:0.2979|conductivity_temperature:0.1962|conductivity_salinity:0.1646|conductivity_density:0.1305|conductivity_soundspeed:0.2108
57,35.422200,36.021390,35.997390,36.045390,True,0.003590,0.002400,conductivity_conductivity:0.2986|conductivity_temperature:0.1999|conductivity_salinity:0.1575|conductivity_density:0.1300|conductivity_soundspeed:0.2141
58,35.364400,35.143926,35.077347,35.210506,False,0.000486,0.006658,conductivity_conductivity:0.2999|conductivity_temperature:0.2052|conductivity_salinity:0.1470|conductivity_density:0.1289|conductivity_soundspeed:0.2189
59,35.339000,35.507929,35.483929,35.531929,False,0.000285,0.002400,conductivity_conductivity:0.2999|conductivity_temperature:0.2103|conductivity_salinity:0.1377|conductivity_density:0.1290|conductivity_soundspeed:0.2232
60,35.576500,35.251760,35.227760,35.275760,False,0.001055,0.002400,conductivity_conductivity:0.3007|conductivity_temperature:0.2099|conductivity_salinity:0.1380|conductivity_density:0.1283|conductivity_soundspeed:0.2230
61,35.492700,35.809623,35.785623,35.833623,False,0.001004,0.002400,conductivity_conductivity:0.3024|conductivity_temperature:0.2109|conductivity_salinity:0.1356|conductivity_density:0.1269|conductivity_soundspeed:0.2242
62,35.451400,35.272607,35.248607,35.296607,False,0.000320,0.002400,conductivity_conductivity:0.3050|conductivity_temperature:0.2138|conductivity_salinity:0.1297|conductivity_density:0.1243|conductivity_soundspeed:0.2272
63,35.514900,35.545824,35.521824,35.569824,False,0.000010,0.002400,conductivity_conductivity:0.3067|conductivity_temperature:0.2172|conductivity_salinity:0.1231|conductivity_density:0.1225|conductivity_soundspeed:0.2305
64,35.799900,35.694414,35.670414,35.718414,False,0.000111,0.002400,conductivity_conductivity:0.3083|conductivity_temperature:0.2160|conductivity_salinity:0.1246|conductivity_density:0.1214|conductivity_soundspeed:0.2297
65,36.017000,35.703274,35.679274,35.727274,True,0.000984,0.002400,conductivity_conductivity:0.3103|conductivity_temperature:0.2121|conductivity_salinity:0.1305|conductivity_density:0.1203|conductivity_soundspeed:0.2267
66,35.679700,36.254799,36.213403,36.296196,False,0.003307,0.004140,conductivity_conductivity:0.3118|conductivity_temperature:0.2125|conductivity_salinity:0.1293|conductivity_density:0.1190|conductivity_soundspeed:0.2273
67,35.627900,35.390106,35.336118,35.444095,False,0.000565,0.005399,conductivity_conductivity:0.3127|conductivity_temperature:0.2162|conductivity_salinity:0.1228|conductivity_density:0.1177|conductivity_soundspeed:0.2307
68,35.588300,35.790542,35.766542,35.814542,False,0.000409,0.002400,conductivity_conductivity:0.3118|conductivity_temperature:0.2203|conductivity_salinity:0.1161|conductivity_density:0.1177|conductivity_soundspeed:0.2341
69,35.509500,35.452185,35.428185,35.476185,False,0.000033,0.002400,conductivity_conductivity:0.3106|conductivity_temperature:0.2204|conductivity_salinity:0.1163|conductivity_density:0.1186|conductivity_soundspeed:0.2340
70,35.491600,35.351207,35.327207,35.375207,False,0.000197,0.002400,conductivity_conductivity:0.3098|conductivity_temperature:0.2209|conductivity_salinity:0.1158|conductivity_density:0.1192|conductivity_soundspeed:0.2343
71,35.482900,35.384088,35.360088,35.408088,False,0.000098,0.002400,conductivity_conductivity:0.3090|conductivity_temperature:0.2208|conductivity_salinity:0.1162|conductivity_density:0.1199|conductivity_soundspeed:0.2341
72,35.555200,35.382178,35.358178,35.406178,False,0.000299,0.002400,conductivity_conductivity:0.3093|conductivity_temperature:0.2208|conductivity_salinity:0.1161|conductivity_density:0.1197|conductivity_soundspeed:0.2341
73,35.463200,35.634869,35.610869,35.658869,False,0.000295,0.002400,conductivity_conductivity:0.3084|conductivity_temperature:0.2195|conductivity_salinity:0.1186|conductivity_density:0.1207|conductivity_soundspeed:0.2328
74,35.463900,35.373808,35.349808,35.397808,False,0.000081,0.002400,conductivity_conductivity:0.3087|conductivity_temperature:0.2204|conductivity_salinity:0.1171|conductivity_density:0.1202|conductivity_soundspeed:0.2336
75,35.464500,35.358922,35.334922,35.382922,False,0.000111,0.002400,conductivity_conductivity:0.3086|conductivity_temperature:0.2214|conductivity_salinity:0.1154|conductivity_density:0.1200|conductivity_soundspeed:0.2345
76,35.483000,35.365318,35.341318,35.389318,False,0.000138,0.002400,conductivity_conductivity:0.3090|conductivity_temperature:0.2218|conductivity_salinity:0.1146|conductivity_density:0.1197|conductivity_soundspeed:0.2349
77,35.426500,35.381055,35.357055,35.405055,False,0.000021,0.002400,conductivity_conductivity:0.3086|conductivity_temperature:0.2216|conductivity_salinity:0.1151|conductivity_density:0.1201|conductivity_soundspeed:0.2346
78,35.292500,35.260699,35.236699,35.284699,False,0.000010,0.002400,conductivity_conductivity:0.3073|conductivity_temperature:0.2215|conductivity_salinity:0.1157|conductivity_density:0.1212|conductivity_soundspeed:0.2343
79,35.252900,35.114962,35.090962,35.138962,False,0.000190,0.002400,conductivity_conductivity:0.3062|conductivity_temperature:0.2226|conductivity_salinity:0.1143|conductivity_density:0.1218|conductivity_soundspeed:0.2351
80,35.361900,35.146656,35.122656,35.170656,False,0.000463,0.002400,conductivity_conductivity:0.3055|conductivity_temperature:0.2222|conductivity_salinity:0.1152|conductivity_density:0.1224|conductivity_soundspeed:0.2346
81,35.605900,35.510341,35.486341,35.534341,False,0.000091,0.002400,conductivity_conductivity:0.3064|conductivity_temperature:0.2198|conductivity_salinity:0.1190|conductivity_density:0.1221|conductivity_soundspeed:0.2327
82,35.654300,35.508505,35.484505,35.532505,False,0.000213,0.002400,conductivity_conductivity:0.3077|conductivity_temperature:0.2168|conductivity_salinity:0.1234|conductivity_density:0.1217|conductivity_soundspeed:0.2303
83,35.630500,35.694147,35.670147,35.718147,False,0.000041,0.002400,conductivity_conductivity:0.3091|conductivity_temperature:0.2156|conductivity_salinity:0.1249|conductivity_density:0.1209|conductivity_soundspeed:0.2295
84,35.747100,35.780032,35.756032,35.804032,False,0.000011,0.002400,conductivity_conductivity:0.3100|conductivity_temperature:0.2153|conductivity_salinity:0.1252|conductivity_density:0.1202|conductivity_soundspeed:0.2294
85,35.777100,35.926906,35.902906,35.950906,False,0.000224,0.002400,conductivity_conductivity:0.3113|conductivity_temperature:0.2158|conductivity_salinity:0.1237|conductivity_density:0.1191|conductivity_soundspeed:0.2301
86,35.322200,35.731101,35.707101,35.755101,False,0.001672,0.002400,conductivity_conductivity:0.3106|conductivity_temperature:0.2188|conductivity_salinity:0.1190|conductivity_density:0.1189|conductivity_soundspeed:0.2326
87,35.318300,35.054593,35.030593,35.078593,False,0.000695,0.002400,conductivity_conductivity:0.3097|conductivity_temperature:0.2229|conductivity_salinity:0.1127|conductivity_density:0.1188|conductivity_soundspeed:0.2360
88,35.602800,35.502938,35.478938,35.526938,False,0.000100,0.002400,conductivity_conductivity:0.3078|conductivity_temperature:0.2222|conductivity_salinity:0.1147|conductivity_density:0.1203|conductivity_soundspeed:0.2350
89,35.727000,35.504202,35.480202,35.528202,False,0.000496,0.002400,conductivity_conductivity:0.3089|conductivity_temperature:0.2186|conductivity_salinity:0.1203|conductivity_density:0.1203|conductivity_soundspeed:0.2320
90,36.463600,35.890480,35.866480,35.914480,True,0.003285,0.002400,conductivity_conductivity:0.3127|conductivity_temperature:0.2099|conductivity_salinity:0.1336|conductivity_density:0.1186|conductivity_soundspeed:0.2252
91,36.342800,36.797442,36.726341,36.868544,True,0.002067,0.007110,conductivity_conductivity:0.3165|conductivity_temperature:0.2066|conductivity_salinity:0.1380|conductivity_density:0.1160|conductivity_soundspeed:0.2229
92,35.967400,36.067955,36.043955,36.091955,False,0.000101,0.002400,conductivity_conductivity:0.3183|conductivity_temperature:0.2064|conductivity_salinity:0.1376|conductivity_density:0.1146|conductivity_soundspeed:0.2231
93,35.922600,36.064980,36.040980,36.088980,False,0.000203,0.002400,conductivity_conductivity:0.3173|conductivity_temperature:0.2117|conductivity_salinity:0.1285|conductivity_density:0.1148|conductivity_soundspeed:0.2276
94,35.776600,36.023161,35.999161,36.047161,False,0.000608,0.002400,conductivity_conductivity:0.3158|conductivity_temperature:0.2166|conductivity_salinity:0.1207|conductivity_density:0.1154|conductivity_soundspeed:0.2315
95,35.754100,35.590400,35.566400,35.614400,False,0.000268,0.002400,conductivity_conductivity:0.3147|conductivity_temperature:0.2176|conductivity_salinity:0.1194|conductivity_density:0.1161|conductivity_soundspeed:0.2323
96,35.826100,35.812632,35.788632,35.836632,False,0.000002,0.002400,conductivity_conductivity:0.3143|conductivity_temperature:0.2182|conductivity_salinity:0.1186|conductivity_density:0.1163|conductivity_soundspeed:0.2327
97,35.776900,35.627916,35.603916,35.651916,False,0.000222,0.002400,conductivity_conductivity:0.3144|conductivity_temperature:0.2184|conductivity_salinity:0.1182|conductivity_density:0.1161|conductivity_soundspeed:0.2329
98,35.752300,35.815799,35.791799,35.839799,False,0.000040,0.002400,conductivity_conductivity:0.3146|conductivity_temperature:0.2188|conductivity_salinity:0.1174|conductivity_density:0.1158|conductivity_soundspeed:0.2333
99,35.644800,35.898212,35.874212,35.922212,False,0.000642,0.002400,conductivity_conductivity:0.3134|conductivity_temperature:0.2192|conductivity_salinity:0.1173|conductivity_density:0.1167|conductivity_soundspeed:0.2334
100,35.703100,35.451709,35.427709,35.475709,False,0.000632,0.002400,conductivity_conductivity:0.3125|conductivity_temperature:0.2186|conductivity_salinity:0.1186|conductivity_density:0.1175|conductivity_soundspeed:0.2328
101,35.641500,35.882999,35.858999,35.906999,False,0.000583,0.002400,conductivity_conductivity:0.3117|conductivity_temperature:0.2188|conductivity_salinity:0.1186|conductivity_density:0.1181|conductivity_soundspeed:0.2328
102,35.704700,35.463160,35.439160,35.487160,False,0.000583,0.002400,conductivity_conductivity:0.3119|conductivity_temperature:0.2183|conductivity_salinity:0.1194|conductivity_density:0.1180|conductivity_soundspeed:0.2324
103,35.541800,35.875618,35.851618,35.899618,False,0.001114,0.002400,conductivity_conductivity:0.3104|conductivity_temperature:0.2179|conductivity_salinity:0.1206|conductivity_density:0.1193|conductivity_soundspeed:0.2318
104,35.351100,35.305312,35.281312,35.329312,False,0.000021,0.002400,conductivity_conductivity:0.3073|conductivity_temperature:0.2163|conductivity_salinity:0.1245|conductivity_density:0.1222|conductivity_soundspeed:0.2298
105,35.243900,35.178719,35.154719,35.202719,False,0.000042,0.002400,conductivity_conductivity:0.3036|conductivity_temperature:0.2159|conductivity_salinity:0.1265|conductivity_density:0.1253|conductivity_soundspeed:0.2288
106,35.459500,35.096540,35.072540,35.120540,False,0.001317,0.002400,conductivity_conductivity:0.3027|conductivity_temperature:0.2155|conductivity_salinity:0.1275|conductivity_density:0.1261|conductivity_soundspeed:0.2282
107,35.510400,35.697583,35.673583,35.721583,False,0.000350,0.002400,conductivity_conductivity:0.3045|conductivity_temperature:0.2165|conductivity_salinity:0.1252|conductivity_density:0.1245|conductivity_soundspeed:0.2294
108,35.293300,35.402261,35.378261,35.426261,False,0.000119,0.002400,conductivity_conductivity:0.3054|conductivity_temperature:0.2175|conductivity_salinity:0.1231|conductivity_density:0.1235|conductivity_soundspeed:0.2305
109,35.256500,35.392535,35.368535,35.416535,False,0.000185,0.002400,conductivity_conductivity:0.3046|conductivity_temperature:0.2187|conductivity_salinity:0.1213|conductivity_density:0.1239|conductivity_soundspeed:0.2314
110,35.256200,35.216292,35.192292,35.240292,False,0.000016,0.002400,conductivity_conductivity:0.3037|conductivity_temperature:0.2203|conductivity_salinity:0.1190|conductivity_density:0.1244|conductivity_soundspeed:0.2326
111,35.221600,35.091487,35.067487,35.115487,False,0.000169,0.002400,conductivity_conductivity:0.3039|conductivity_temperature:0.2216|conductivity_salinity:0.1169|conductivity_density:0.1239|conductivity_soundspeed:0.2338
112,35.275600,35.122806,35.098806,35.146806,False,0.000233,0.002400,conductivity_conductivity:0.3052|conductivity_temperature:0.2238|conductivity_salinity:0.1128|conductivity_density:0.1223|conductivity_soundspeed:0.2359
113,35.391700,35.332583,35.308583,35.356583,False,0.000035,0.002400,conductivity_conductivity:0.3067|conductivity_temperature:0.2249|conductivity_salinity:0.1105|conductivity_density:0.1207|conductivity_soundspeed:0.2371
114,35.244200,35.247320,35.223320,35.271320,False,0.000000,0.002400,conductivity_conductivity:0.3071|conductivity_temperature:0.2253|conductivity_salinity:0.1097|conductivity_density:0.1204|conductivity_soundspeed:0.2375
115,35.363700,35.437020,35.413020,35.461020,False,0.000054,0.002400,conductivity_conductivity:0.3078|conductivity_temperature:0.2254|conductivity_salinity:0.1092|conductivity_density:0.1197|conductivity_soundspeed:0.2378
116,35.447300,35.466083,35.442083,35.490083,False,0.000004,0.002400,conductivity_conductivity:0.3083|conductivity_temperature:0.2255|conductivity_salinity:0.1089|conductivity_density:0.1193|conductivity_soundspeed:0.2380
117,35.607800,35.637838,35.613838,35.661838,False,0.000009,0.002400,conductivity_conductivity:0.3104|conductivity_temperature:0.2243|conductivity_salinity:0.1101|conductivity_density:0.1179|conductivity_soundspeed:0.2373
118,35.463400,35.787925,35.763925,35.811925,False,0.001053,0.002400,conductivity_conductivity:0.3111|conductivity_temperature:0.2242|conductivity_salinity:0.1101|conductivity_density:0.1173|conductivity_soundspeed:0.2373
119,35.531500,35.237029,35.213029,35.261029,False,0.000867,0.002400,conductivity_conductivity:0.3113|conductivity_temperature:0.2233|conductivity_salinity:0.1114|conductivity_density:0.1174|conductivity_soundspeed:0.2366
120,35.356400,35.742575,35.718575,35.766575,False,0.001491,0.002400,conductivity_conductivity:0.3096|conductivity_temperature:0.2238|conductivity_salinity:0.1112|conductivity_density:0.1187|conductivity_soundspeed:0.2367
121,35.510100,35.102742,35.078742,35.126742,False,0.001659,0.002400,conductivity_conductivity:0.3094|conductivity_temperature:0.2227|conductivity_salinity:0.1130|conductivity_density:0.1191|conductivity_soundspeed:0.2358
122,35.446600,35.767902,35.743902,35.791902,False,0.001032,0.002400,conductivity_conductivity:0.3087|conductivity_temperature:0.2227|conductivity_salinity:0.1133|conductivity_density:0.1197|conductivity_soundspeed:0.2356
123,35.420300,35.222863,35.198863,35.246863,False,0.000390,0.002400,conductivity_conductivity:0.3092|conductivity_temperature:0.2227|conductivity_salinity:0.1131|conductivity_density:0.1193|conductivity_soundspeed:0.2357
124,35.427600,35.540853,35.516853,35.564853,False,0.000128,0.002400,conductivity_conductivity:0.3087|conductivity_temperature:0.2230|conductivity_salinity:0.1129|conductivity_density:0.1196|conductivity_soundspeed:0.2359
125,35.403200,35.529469,35.505469,35.553469,False,0.000159,0.002400,conductivity_conductivity:0.3085|conductivity_temperature:0.2231|conductivity_salinity:0.1127|conductivity_density:0.1198|conductivity_soundspeed:0.2359
126,35.409900,35.507264,35.483264,35.531264,False,0.000095,0.002400,conductivity_conductivity:0.3082|conductivity_temperature:0.2227|conductivity_salinity:0.1134|conductivity_density:0.1201|conductivity_soundspeed:0.2356
127,35.096000,35.506419,35.482419,35.530419,False,0.001684,0.002400,conductivity_conductivity:0.3062|conductivity_temperature:0.2236|conductivity_salinity:0.1128|conductivity_density:0.1215|conductivity_soundspeed:0.2359
128,35.171000,34.828175,34.804175,34.852175,False,0.001175,0.002400,conductivity_conductivity:0.3031|conductivity_temperature:0.2211|conductivity_salinity:0.1180|conductivity_density:0.1246|conductivity_soundspeed:0.2332
129,35.275800,35.388054,35.364054,35.412054,False,0.000126,0.002400,conductivity_conductivity:0.2991|conductivity_temperature:0.2163|conductivity_salinity:0.1278|conductivity_density:0.1286|conductivity_soundspeed:0.2283
130,35.202800,35.372716,35.348716,35.396716,False,0.000289,0.002400,conductivity_conductivity:0.2966|conductivity_temperature:0.2106|conductivity_salinity:0.1383|conductivity_density:0.1317|conductivity_soundspeed:0.2229
131,35.344400,35.109057,35.085057,35.133057,False,0.000554,0.002400,conductivity_conductivity:0.2972|conductivity_temperature:0.2096|conductivity_salinity:0.1398|conductivity_density:0.1313|conductivity_soundspeed:0.2222
132,35.366000,35.517285,35.493285,35.541285,False,0.000229,0.002400,conductivity_conductivity:0.3000|conductivity_temperature:0.2130|conductivity_salinity:0.1329|conductivity_density:0.1286|conductivity_soundspeed:0.2256
133,35.523300,35.316113,35.292113,35.340113,False,0.000429,0.002400,conductivity_conductivity:0.3045|conductivity_temperature:0.2164|conductivity_salinity:0.1254|conductivity_density:0.1244|conductivity_soundspeed:0.2294
134,35.518200,35.666393,35.642393,35.690393,False,0.000220,0.002400,conductivity_conductivity:0.3072|conductivity_temperature:0.2187|conductivity_salinity:0.1204|conductivity_density:0.1219|conductivity_soundspeed:0.2318
135,35.654700,35.473849,35.449849,35.497849,False,0.000327,0.002400,conductivity_conductivity:0.3092|conductivity_temperature:0.2183|conductivity_salinity:0.1203|conductivity_density:0.1203|conductivity_soundspeed:0.2319
136,36.276900,35.755593,35.731593,35.779593,True,0.002718,0.002400,conductivity_conductivity:0.3112|conductivity_temperature:0.2122|conductivity_salinity:0.1303|conductivity_density:0.1194|conductivity_soundspeed:0.2269
137,35.752500,36.594133,36.537604,36.650662,True,0.007083,0.005653,conductivity_conductivity:0.3117|conductivity_temperature:0.2100|conductivity_salinity:0.1338|conductivity_density:0.1193|conductivity_soundspeed:0.2251
138,36.059800,35.452070,35.395525,35.508616,True,0.003693,0.005655,conductivity_conductivity:0.3124|conductivity_temperature:0.2061|conductivity_salinity:0.1405|conductivity_density:0.1192|conductivity_soundspeed:0.2218
139,35.992200,36.342183,36.290302,36.394064,False,0.001225,0.005188,conductivity_conductivity:0.3109|conductivity_temperature:0.2074|conductivity_salinity:0.1387|conductivity_density:0.1203|conductivity_soundspeed:0.2227
140,35.806000,35.756072,35.732072,35.780072,False,0.000025,0.002400,conductivity_conductivity:0.3119|conductivity_temperature:0.2083|conductivity_salinity:0.1368|conductivity_density:0.1193|conductivity_soundspeed:0.2237
141,35.788700,35.639110,35.615110,35.663110,False,0.000224,0.002400,conductivity_conductivity:0.3128|conductivity_temperature:0.2130|conductivity_salinity:0.1282|conductivity_density:0.1180|conductivity_soundspeed:0.2279
142,35.801400,35.827448,35.803448,35.851448,False,0.000007,0.002400,conductivity_conductivity:0.3142|conductivity_temperature:0.2175|conductivity_salinity:0.1198|conductivity_density:0.1164|conductivity_soundspeed:0.2321
143,35.711100,35.984691,35.960691,36.008691,False,0.000749,0.002400,conductivity_conductivity:0.3140|conductivity_temperature:0.2185|conductivity_salinity:0.1182|conductivity_density:0.1164|conductivity_soundspeed:0.2329
144,35.579800,35.502782,35.478782,35.526782,False,0.000059,0.002400,conductivity_conductivity:0.3123|conductivity_temperature:0.2183|conductivity_salinity:0.1191|conductivity_density:0.1178|conductivity_soundspeed:0.2325
145,35.506000,35.438875,35.414875,35.462875,False,0.000045,0.002400,conductivity_conductivity:0.3098|conductivity_temperature:0.2180|conductivity_salinity:0.1206|conductivity_density:0.1199|conductivity_soundspeed:0.2318
146,35.497700,35.357563,35.333563,35.381563,False,0.000196,0.002400,conductivity_conductivity:0.3082|conductivity_temperature:0.2181|conductivity_salinity:0.1210|conductivity_density:0.1211|conductivity_soundspeed:0.2315
147,35.389600,35.390469,35.366469,35.414469,False,0.000000,0.002400,conductivity_conductivity:0.3074|conductivity_temperature:0.2192|conductivity_salinity:0.1195|conductivity_density:0.1215|conductivity_soundspeed:0.2324
