timestamp,conductivity_conductivity_observed,conductivity_conductivity_predicted,conductivity_conductivity_low,conductivity_conductivity_high,conductivity_conductivity_anomalous,err,threshold,attention_weights
17,36.687400,35.409031,35.242631,35.575431,False,0.009670,0.012800,conductivity_conductivity:0.2174|conductivity_temperature:0.1908|conductivity_salinity:0.2094|conductivity_density:0.1799|conductivity_soundspeed:0.2025
74,35.463900,35.342320,35.175920,35.508720,False,0.000087,0.012800,conductivity_conductivity:0.2131|conductivity_temperature:0.1999|conductivity_salinity:0.2006|conductivity_density:0.1773|conductivity_soundspeed:0.2091
75,35.464500,35.300162,35.133762,35.466562,False,0.000160,0.012800,conductivity_conductivity:0.2128|conductivity_temperature:0.2002|conductivity_salinity:0.2003|conductivity_density:0.1773|conductivity_soundspeed:0.2093
76,35.483000,35.314983,35.148583,35.481383,False,0.000167,0.012800,conductivity_conductivity:0.2129|conductivity_temperature:0.2004|conductivity_salinity:0.2001|conductivity_density:0.1772|conductivity_soundspeed:0.2094
77,35.426500,35.331745,35.165345,35.498145,False,0.000053,0.012800,conductivity_conductivity:0.2128|conductivity_temperature:0.2003|conductivity_salinity:0.2003|conductivity_density:0.1774|conductivity_soundspeed:0.2093
78,35.292500,35.203134,35.036734,35.369534,False,0.000047,0.012800,conductivity_conductivity:0.2124|conductivity_temperature:0.2001|conductivity_salinity:0.2006|conductivity_density:0.1779|conductivity_soundspeed:0.2090
79,35.252900,35.065164,34.898764,35.231564,False,0.000209,0.012800,conductivity_conductivity:0.2119|conductivity_temperature:0.2003|conductivity_salinity:0.2006|conductivity_density:0.1783|conductivity_soundspeed:0.2089
80,35.361900,35.097805,34.931405,35.264205,False,0.000413,0.012800,conductivity_conductivity:0.2117|conductivity_temperature:0.2001|conductivity_salinity:0.2009|conductivity_density:0.1786|conductivity_soundspeed:0.2086
81,35.605900,35.497269,35.330869,35.663669,False,0.000070,0.012800,conductivity_conductivity:0.2125|conductivity_temperature:0.1995|conductivity_salinity:0.2013|conductivity_density:0.1783|conductivity_soundspeed:0.2084
82,35.654300,35.401812,35.235412,35.568212,False,0.000377,0.012800,conductivity_conductivity:0.2136|conductivity_temperature:0.1987|conductivity_salinity:0.2018|conductivity_density:0.1778|conductivity_soundspeed:0.2082
83,35.630500,35.768844,35.602444,35.935244,False,0.000113,0.012800,conductivity_conductivity:0.2142|conductivity_temperature:0.1985|conductivity_salinity:0.2018|conductivity_density:0.1773|conductivity_soundspeed:0.2083
84,35.747100,35.787650,35.621250,35.954050,False,0.000010,0.012800,conductivity_conductivity:0.2146|conductivity_temperature:0.1985|conductivity_salinity:0.2016|conductivity_density:0.1769|conductivity_soundspeed:0.2084
85,35.777100,36.022238,35.855838,36.188638,False,0.000356,0.012800,conductivity_conductivity:0.2149|conductivity_temperature:0.1988|conductivity_salinity:0.2011|conductivity_density:0.1764|conductivity_soundspeed:0.2088
86,35.322200,35.667716,35.501316,35.834116,False,0.000706,0.012800,conductivity_conductivity:0.2140|conductivity_temperature:0.1997|conductivity_salinity:0.2005|conductivity_density:0.1766|conductivity_soundspeed:0.2093
87,35.318300,35.059946,34.893546,35.226346,False,0.000395,0.012800,conductivity_conductivity:0.2129|conductivity_temperature:0.2009|conductivity_salinity:0.1996|conductivity_density:0.1768|conductivity_soundspeed:0.2099
88,35.602800,35.430619,35.264219,35.597019,False,0.000175,0.012800,conductivity_conductivity:0.2125|conductivity_temperature:0.2004|conductivity_salinity:0.2003|conductivity_density:0.1776|conductivity_soundspeed:0.2093
89,35.727000,35.455864,35.289464,35.622264,False,0.000435,0.012800,conductivity_conductivity:0.2136|conductivity_temperature:0.1994|conductivity_salinity:0.2010|conductivity_density:0.1773|conductivity_soundspeed:0.2088
90,36.463600,35.878627,35.712227,36.045027,False,0.002025,0.012800,conductivity_conductivity:0.2167|conductivity_temperature:0.1972|conductivity_salinity:0.2022|conductivity_density:0.1758|conductivity_soundspeed:0.2082
91,36.342800,36.870265,36.703865,37.036665,False,0.001646,0.012800,conductivity_conductivity:0.2187|conductivity_temperature:0.1966|conductivity_salinity:0.2019|conductivity_density:0.1742|conductivity_soundspeed:0.2085
92,35.967400,35.992961,35.826561,36.159361,False,0.000004,0.012800,conductivity_conductivity:0.2193|conductivity_temperature:0.1968|conductivity_salinity:0.2015|conductivity_density:0.1734|conductivity_soundspeed:0.2089
93,35.922600,36.246782,36.080382,36.413182,False,0.000622,0.012800,conductivity_conductivity:0.2177|conductivity_temperature:0.1983|conductivity_salinity:0.2005|conductivity_density:0.1739|conductivity_soundspeed:0.2096
94,35.776600,35.683711,35.517311,35.850111,False,0.000051,0.012800,conductivity_conductivity:0.2161|conductivity_temperature:0.1995|conductivity_salinity:0.1997|conductivity_density:0.1746|conductivity_soundspeed:0.2101
95,35.754100,35.541413,35.375013,35.707813,False,0.000268,0.012800,conductivity_conductivity:0.2155|conductivity_temperature:0.1997|conductivity_salinity:0.1997|conductivity_density:0.1750|conductivity_soundspeed:0.2100
96,35.826100,35.589724,35.423324,35.756124,False,0.000331,0.012800,conductivity_conductivity:0.2153|conductivity_temperature:0.1999|conductivity_salinity:0.1997|conductivity_density:0.1751|conductivity_soundspeed:0.2100
97,35.776900,35.899743,35.733343,36.066143,False,0.000089,0.012800,conductivity_conductivity:0.2153|conductivity_temperature:0.2000|conductivity_salinity:0.1996|conductivity_density:0.1751|conductivity_soundspeed:0.2101
98,35.752300,35.937061,35.770661,36.103461,False,0.000202,0.012800,conductivity_conductivity:0.2152|conductivity_temperature:0.2001|conductivity_salinity:0.1995|conductivity_density:0.1750|conductivity_soundspeed:0.2102
99,35.644800,35.909895,35.743495,36.076295,False,0.000416,0.012800,conductivity_conductivity:0.2148|conductivity_temperature:0.2001|conductivity_salinity:0.1997|conductivity_density:0.1755|conductivity_soundspeed:0.2100
100,35.703100,35.493014,35.326614,35.659414,False,0.000261,0.012800,conductivity_conductivity:0.2146|conductivity_temperature:0.1998|conductivity_salinity:0.2001|conductivity_density:0.1758|conductivity_soundspeed:0.2097
101,35.641500,35.541701,35.375301,35.708101,False,0.000059,0.012800,conductivity_conductivity:0.2144|conductivity_temperature:0.1998|conductivity_salinity:0.2002|conductivity_density:0.1761|conductivity_soundspeed:0.2095
102,35.704700,35.422859,35.256459,35.589259,False,0.000470,0.012800,conductivity_conductivity:0.2145|conductivity_temperature:0.1996|conductivity_salinity:0.2003|conductivity_density:0.1761|conductivity_soundspeed:0.2095
103,35.541800,35.856222,35.689822,36.022622,False,0.000585,0.012800,conductivity_conductivity:0.2141|conductivity_temperature:0.1993|conductivity_salinity:0.2008|conductivity_density:0.1767|conductivity_soundspeed:0.2090
104,35.351100,35.317469,35.151069,35.483869,False,0.000007,0.012800,conductivity_conductivity:0.2135|conductivity_temperature:0.1985|conductivity_salinity:0.2021|conductivity_density:0.1780|conductivity_soundspeed:0.2079
105,35.243900,35.065477,34.899077,35.231877,False,0.000188,0.012800,conductivity_conductivity:0.2125|conductivity_temperature:0.1979|conductivity_salinity:0.2031|conductivity_density:0.1795|conductivity_soundspeed:0.2069
106,35.459500,35.087728,34.921328,35.254128,False,0.000818,0.012800,conductivity_conductivity:0.2123|conductivity_temperature:0.1977|conductivity_salinity:0.2034|conductivity_density:0.1799|conductivity_soundspeed:0.2067
107,35.510400,35.731992,35.565592,35.898392,False,0.000291,0.012800,conductivity_conductivity:0.2126|conductivity_temperature:0.1982|conductivity_salinity:0.2027|conductivity_density:0.1792|conductivity_soundspeed:0.2073
108,35.293300,35.438440,35.272040,35.604840,False,0.000125,0.012800,conductivity_conductivity:0.2127|conductivity_temperature:0.1986|conductivity_salinity:0.2022|conductivity_density:0.1788|conductivity_soundspeed:0.2077
109,35.256500,35.439857,35.273457,35.606257,False,0.000199,0.012800,conductivity_conductivity:0.2122|conductivity_temperature:0.1989|conductivity_salinity:0.2021|conductivity_density:0.1791|conductivity_soundspeed:0.2077
110,35.256200,35.403404,35.237004,35.569804,False,0.000128,0.012800,conductivity_conductivity:0.2116|conductivity_temperature:0.1993|conductivity_salinity:0.2019|conductivity_density:0.1794|conductivity_soundspeed:0.2078
111,35.221600,35.403589,35.237189,35.569989,False,0.000196,0.012800,conductivity_conductivity:0.2114|conductivity_temperature:0.1998|conductivity_salinity:0.2015|conductivity_density:0.1793|conductivity_soundspeed:0.2081
112,35.275600,35.377301,35.210901,35.543701,False,0.000061,0.012800,conductivity_conductivity:0.2113|conductivity_temperature:0.2006|conductivity_salinity:0.2005|conductivity_density:0.1787|conductivity_soundspeed:0.2089
113,35.391700,35.479764,35.313364,35.646164,False,0.000046,0.012800,conductivity_conductivity:0.2116|conductivity_temperature:0.2011|conductivity_salinity:0.1998|conductivity_density:0.1780|conductivity_soundspeed:0.2095
114,35.244200,35.612706,35.446306,35.779106,False,0.000804,0.012800,conductivity_conductivity:0.2116|conductivity_temperature:0.2013|conductivity_salinity:0.1996|conductivity_density:0.1778|conductivity_soundspeed:0.2097
115,35.363700,34.968145,34.801745,35.134545,False,0.000926,0.012800,conductivity_conductivity:0.2118|conductivity_temperature:0.2015|conductivity_salinity:0.1993|conductivity_density:0.1775|conductivity_soundspeed:0.2099
116,35.447300,35.652231,35.485831,35.818631,False,0.000249,0.012800,conductivity_conductivity:0.2119|conductivity_temperature:0.2015|conductivity_salinity:0.1992|conductivity_density:0.1773|conductivity_soundspeed:0.2100
117,35.607800,35.402724,35.236324,35.569124,False,0.000249,0.012800,conductivity_conductivity:0.2128|conductivity_temperature:0.2014|conductivity_salinity:0.1990|conductivity_density:0.1765|conductivity_soundspeed:0.2103
118,35.463400,35.456938,35.290538,35.623338,False,0.000000,0.012800,conductivity_conductivity:0.2130|conductivity_temperature:0.2014|conductivity_salinity:0.1989|conductivity_density:0.1762|conductivity_soundspeed:0.2104
119,35.531500,35.170604,35.004204,35.337004,False,0.000771,0.012800,conductivity_conductivity:0.2133|conductivity_temperature:0.2012|conductivity_salinity:0.1991|conductivity_density:0.1762|conductivity_soundspeed:0.2103
120,35.356400,35.785714,35.619314,35.952114,False,0.001091,0.012800,conductivity_conductivity:0.2127|conductivity_temperature:0.2011|conductivity_salinity:0.1994|conductivity_density:0.1768|conductivity_soundspeed:0.2100
121,35.510100,35.036947,34.870547,35.203347,False,0.001325,0.012800,conductivity_conductivity:0.2128|conductivity_temperature:0.2007|conductivity_salinity:0.1997|conductivity_density:0.1770|conductivity_soundspeed:0.2097
122,35.446600,35.842074,35.675674,36.008474,False,0.000925,0.012800,conductivity_conductivity:0.2126|conductivity_temperature:0.2006|conductivity_salinity:0.1999|conductivity_density:0.1773|conductivity_soundspeed:0.2096
123,35.420300,35.152290,34.985890,35.318690,False,0.000425,0.012800,conductivity_conductivity:0.2128|conductivity_temperature:0.2007|conductivity_salinity:0.1998|conductivity_density:0.1771|conductivity_soundspeed:0.2097
124,35.427600,35.558681,35.392281,35.725081,False,0.000102,0.012800,conductivity_conductivity:0.2126|conductivity_temperature:0.2007|conductivity_salinity:0.1998|conductivity_density:0.1772|conductivity_soundspeed:0.2096
125,35.403200,35.576696,35.410296,35.743096,False,0.000178,0.012800,conductivity_conductivity:0.2125|conductivity_temperature:0.2008|conductivity_salinity:0.1999|conductivity_density:0.1773|conductivity_soundspeed:0.2096
126,35.409900,35.556883,35.390483,35.723283,False,0.000128,0.012800,conductivity_conductivity:0.2125|conductivity_temperature:0.2006|conductivity_salinity:0.2000|conductivity_density:0.1775|conductivity_soundspeed:0.2094
127,35.096000,35.555625,35.389225,35.722025,False,0.001250,0.012800,conductivity_conductivity:0.2117|conductivity_temperature:0.2006|conductivity_salinity:0.2003|conductivity_density:0.1783|conductivity_soundspeed:0.2091
128,35.171000,34.762905,34.596505,34.929305,False,0.000985,0.012800,conductivity_conductivity:0.2113|conductivity_temperature:0.1995|conductivity_salinity:0.2018|conductivity_density:0.1796|conductivity_soundspeed:0.2079
129,35.275800,35.458669,35.292269,35.625069,False,0.000198,0.012800,conductivity_conductivity:0.2111|conductivity_temperature:0.1977|conductivity_salinity:0.2040|conductivity_density:0.1812|conductivity_soundspeed:0.2060
130,35.202800,35.428190,35.261790,35.594590,False,0.000301,0.012800,conductivity_conductivity:0.2115|conductivity_temperature:0.1956|conductivity_salinity:0.2062|conductivity_density:0.1823|conductivity_soundspeed:0.2044
131,35.344400,35.107125,34.940725,35.273525,False,0.000333,0.012800,conductivity_conductivity:0.2119|conductivity_temperature:0.1954|conductivity_salinity:0.2063|conductivity_density:0.1821|conductivity_soundspeed:0.2043
132,35.366000,35.440507,35.274107,35.606907,False,0.000033,0.012800,conductivity_conductivity:0.2120|conductivity_temperature:0.1967|conductivity_salinity:0.2047|conductivity_density:0.1810|conductivity_soundspeed:0.2056
133,35.523300,35.603226,35.436826,35.769626,False,0.000038,0.012800,conductivity_conductivity:0.2127|conductivity_temperature:0.1982|conductivity_salinity:0.2027|conductivity_density:0.1791|conductivity_soundspeed:0.2073
134,35.518200,35.756634,35.590234,35.923034,False,0.000336,0.012800,conductivity_conductivity:0.2130|conductivity_temperature:0.1992|conductivity_salinity:0.2014|conductivity_density:0.1780|conductivity_soundspeed:0.2084
135,35.654700,35.414959,35.248559,35.581359,False,0.000340,0.012800,conductivity_conductivity:0.2137|conductivity_temperature:0.1993|conductivity_salinity:0.2010|conductivity_density:0.1772|conductivity_soundspeed:0.2088
136,36.276900,35.750842,35.584442,35.917242,False,0.001637,0.012800,conductivity_conductivity:0.2158|conductivity_temperature:0.1977|conductivity_salinity:0.2019|conductivity_density:0.1763|conductivity_soundspeed:0.2083
137,35.752500,36.655093,36.488693,36.821493,False,0.004821,0.012800,conductivity_conductivity:0.2164|conductivity_temperature:0.1971|conductivity_salinity:0.2024|conductivity_density:0.1761|conductivity_soundspeed:0.2080
138,36.059800,35.342905,35.176505,35.509305,False,0.003041,0.012800,conductivity_conductivity:0.2175|conductivity_temperature:0.1960|conductivity_salinity:0.2032|conductivity_density:0.1758|conductivity_soundspeed:0.2075
139,35.992200,36.487230,36.320830,36.653630,False,0.001450,0.012800,conductivity_conductivity:0.2167|conductivity_temperature:0.1962|conductivity_salinity:0.2033|conductivity_density:0.1764|conductivity_soundspeed:0.2073
140,35.806000,35.646764,35.480364,35.813164,False,0.000150,0.012800,conductivity_conductivity:0.2169|conductivity_temperature:0.1966|conductivity_salinity:0.2028|conductivity_density:0.1760|conductivity_soundspeed:0.2077
141,35.788700,35.649115,35.482715,35.815515,False,0.000115,0.012800,conductivity_conductivity:0.2160|conductivity_temperature:0.1981|conductivity_salinity:0.2014|conductivity_density:0.1757|conductivity_soundspeed:0.2088
142,35.801400,35.630698,35.464298,35.797098,False,0.000172,0.012800,conductivity_conductivity:0.2154|conductivity_temperature:0.1996|conductivity_salinity:0.1999|conductivity_density:0.1752|conductivity_soundspeed:0.2099
143,35.711100,35.649091,35.482691,35.815491,False,0.000023,0.012800,conductivity_conductivity:0.2151|conductivity_temperature:0.1999|conductivity_salinity:0.1997|conductivity_density:0.1752|conductivity_soundspeed:0.2100
144,35.579800,35.454137,35.287737,35.620537,False,0.000093,0.012800,conductivity_conductivity:0.2146|conductivity_temperature:0.1997|conductivity_salinity:0.2002|conductivity_density:0.1759|conductivity_soundspeed:0.2096
145,35.506000,35.415566,35.249166,35.581966,False,0.000048,0.012800,conductivity_conductivity:0.2139|conductivity_temperature:0.1993|conductivity_salinity:0.2009|conductivity_density:0.1770|conductivity_soundspeed:0.2089
146,35.497700,35.278037,35.111637,35.444437,False,0.000286,0.012800,conductivity_conductivity:0.2134|conductivity_temperature:0.1991|conductivity_salinity:0.2013|conductivity_density:0.1776|conductivity_soundspeed:0.2085
