timestamp,conductivity_conductivity_observed,conductivity_conductivity_predicted,conductivity_conductivity_low,conductivity_conductivity_high,conductivity_conductivity_anomalous,err,threshold,attention_weights
17,36.687400,35.409031,35.229631,35.588431,False,0.009670,0.013800,conductivity_conductivity:0.2174|conductivity_temperature:0.1908|conductivity_salinity:0.2094|conductivity_density:0.1799|conductivity_soundspeed:0.2025
53,35.565800,35.702338,35.522938,35.881738,False,0.000110,0.013800,conductivity_conductivity:0.2139|conductivity_temperature:0.1942|conductivity_salinity:0.2069|conductivity_density:0.1810|conductivity_soundspeed:0.2041
54,35.681200,35.722615,35.543215,35.902015,False,0.000010,0.013800,conductivity_conductivity:0.2144|conductivity_temperature:0.1932|conductivity_salinity:0.2078|conductivity_density:0.1811|conductivity_soundspeed:0.2035
55,35.697600,35.956195,35.776795,36.135595,False,0.000396,0.013800,conductivity_conductivity:0.2148|conductivity_temperature:0.1923|conductivity_salinity:0.2087|conductivity_density:0.1814|conductivity_soundspeed:0.2028
56,35.826700,35.569654,35.390254,35.749054,False,0.000391,0.013800,conductivity_conductivity:0.2155|conductivity_temperature:0.1918|conductivity_salinity:0.2090|conductivity_density:0.1810|conductivity_soundspeed:0.2026
57,35.422200,35.932353,35.752953,36.111753,False,0.001540,0.013800,conductivity_conductivity:0.2148|conductivity_temperature:0.1929|conductivity_salinity:0.2080|conductivity_density:0.1810|conductivity_soundspeed:0.2033
58,35.364400,35.069244,34.889844,35.248644,False,0.000515,0.013800,conductivity_conductivity:0.2139|conductivity_temperature:0.1945|conductivity_salinity:0.2065|conductivity_density:0.1807|conductivity_soundspeed:0.2044
59,35.339000,35.529751,35.350351,35.709151,False,0.000215,0.013800,conductivity_conductivity:0.2126|conductivity_temperature:0.1959|conductivity_salinity:0.2055|conductivity_density:0.1810|conductivity_soundspeed:0.2051
60,35.576500,35.498045,35.318645,35.677445,False,0.000036,0.013800,conductivity_conductivity:0.2130|conductivity_temperature:0.1958|conductivity_salinity:0.2053|conductivity_density:0.1806|conductivity_soundspeed:0.2052
61,35.492700,35.337838,35.158438,35.517238,False,0.000142,0.013800,conductivity_conductivity:0.2132|conductivity_temperature:0.1963|conductivity_salinity:0.2046|conductivity_density:0.1800|conductivity_soundspeed:0.2058
62,35.451400,35.348580,35.169180,35.527980,False,0.000063,0.013800,conductivity_conductivity:0.2134|conductivity_temperature:0.1975|conductivity_salinity:0.2032|conductivity_density:0.1789|conductivity_soundspeed:0.2070
63,35.514900,35.236053,35.056653,35.415453,False,0.000460,0.013800,conductivity_conductivity:0.2132|conductivity_temperature:0.1987|conductivity_salinity:0.2019|conductivity_density:0.1782|conductivity_soundspeed:0.2080
64,35.799900,35.669098,35.489698,35.848498,False,0.000101,0.013800,conductivity_conductivity:0.2139|conductivity_temperature:0.1985|conductivity_salinity:0.2018|conductivity_density:0.1776|conductivity_soundspeed:0.2081
65,36.017000,35.645837,35.466437,35.825237,False,0.000815,0.013800,conductivity_conductivity:0.2154|conductivity_temperature:0.1976|conductivity_salinity:0.2023|conductivity_density:0.1768|conductivity_soundspeed:0.2080
66,35.679700,36.292175,36.112775,36.471575,False,0.002220,0.013800,conductivity_conductivity:0.2158|conductivity_temperature:0.1979|conductivity_salinity:0.2018|conductivity_density:0.1761|conductivity_soundspeed:0.2084
67,35.627900,35.281989,35.102589,35.461389,False,0.000708,0.013800,conductivity_conductivity:0.2153|conductivity_temperature:0.1991|conductivity_salinity:0.2006|conductivity_density:0.1757|conductivity_soundspeed:0.2093
68,35.588300,35.857027,35.677627,36.036427,False,0.000427,0.013800,conductivity_conductivity:0.2141|conductivity_temperature:0.2002|conductivity_salinity:0.1998|conductivity_density:0.1761|conductivity_soundspeed:0.2098
69,35.509500,35.432568,35.253168,35.611968,False,0.000035,0.013800,conductivity_conductivity:0.2137|conductivity_temperature:0.2002|conductivity_salinity:0.2001|conductivity_density:0.1765|conductivity_soundspeed:0.2096
70,35.491600,35.263835,35.084435,35.443235,False,0.000307,0.013800,conductivity_conductivity:0.2133|conductivity_temperature:0.2002|conductivity_salinity:0.2001|conductivity_density:0.1768|conductivity_soundspeed:0.2095
71,35.482900,35.553605,35.374205,35.733005,False,0.000030,0.013800,conductivity_conductivity:0.2131|conductivity_temperature:0.2001|conductivity_salinity:0.2004|conductivity_density:0.1772|conductivity_soundspeed:0.2092
72,35.555200,35.722922,35.543522,35.902322,False,0.000166,0.013800,conductivity_conductivity:0.2132|conductivity_temperature:0.2001|conductivity_salinity:0.2003|conductivity_density:0.1771|conductivity_soundspeed:0.2093
73,35.463200,35.710626,35.531226,35.890026,False,0.000362,0.013800,conductivity_conductivity:0.2132|conductivity_temperature:0.1996|conductivity_salinity:0.2009|conductivity_density:0.1775|conductivity_soundspeed:0.2088
74,35.463900,35.342320,35.162920,35.521720,False,0.000087,0.013800,conductivity_conductivity:0.2131|conductivity_temperature:0.1999|conductivity_salinity:0.2006|conductivity_density:0.1773|conductivity_soundspeed:0.2091
75,35.464500,35.300162,35.120762,35.479562,False,0.000160,0.013800,conductivity_conductivity:0.2128|conductivity_temperature:0.2002|conductivity_salinity:0.2003|conductivity_density:0.1773|conductivity_soundspeed:0.2093
76,35.483000,35.314983,35.135583,35.494383,False,0.000167,0.013800,conductivity_conductivity:0.2129|conductivity_temperature:0.2004|conductivity_salinity:0.2001|conductivity_density:0.1772|conductivity_soundspeed:0.2094
77,35.426500,35.331745,35.152345,35.511145,False,0.000053,0.013800,conductivity_conductivity:0.2128|conductivity_temperature:0.2003|conductivity_salinity:0.2003|conductivity_density:0.1774|conductivity_soundspeed:0.2093
78,35.292500,35.203134,35.023734,35.382534,False,0.000047,0.013800,conductivity_conductivity:0.2124|conductivity_temperature:0.2001|conductivity_salinity:0.2006|conductivity_density:0.1779|conductivity_soundspeed:0.2090
79,35.252900,35.065164,34.885764,35.244564,False,0.000209,0.013800,conductivity_conductivity:0.2119|conductivity_temperature:0.2003|conductivity_salinity:0.2006|conductivity_density:0.1783|conductivity_soundspeed:0.2089
80,35.361900,35.097805,34.918405,35.277205,False,0.000413,0.013800,conductivity_conductivity:0.2117|conductivity_temperature:0.2001|conductivity_salinity:0.2009|conductivity_density:0.1786|conductivity_soundspeed:0.2086
81,35.605900,35.497269,35.317869,35.676669,False,0.000070,0.013800,conductivity_conductivity:0.2125|conductivity_temperature:0.1995|conductivity_salinity:0.2013|conductivity_density:0.1783|conductivity_soundspeed:0.2084
82,35.654300,35.401812,35.222412,35.581212,False,0.000377,0.013800,conductivity_conductivity:0.2136|conductivity_temperature:0.1987|conductivity_salinity:0.2018|conductivity_density:0.1778|conductivity_soundspeed:0.2082
83,35.630500,35.768844,35.589444,35.948244,False,0.000113,0.013800,conductivity_conductivity:0.2142|conductivity_temperature:0.1985|conductivity_salinity:0.2018|conductivity_density:0.1773|conductivity_soundspeed:0.2083
84,35.747100,35.787650,35.608250,35.967050,False,0.000010,0.013800,conductivity_conductivity:0.2146|conductivity_temperature:0.1985|conductivity_salinity:0.2016|conductivity_density:0.1769|conductivity_soundspeed:0.2084
85,35.777100,36.022238,35.842838,36.201638,False,0.000356,0.013800,conductivity_conductivity:0.2149|conductivity_temperature:0.1988|conductivity_salinity:0.2011|conductivity_density:0.1764|conductivity_soundspeed:0.2088
86,35.322200,35.667716,35.488316,35.847116,False,0.000706,0.013800,conductivity_conductivity:0.2140|conductivity_temperature:0.1997|conductivity_salinity:0.2005|conductivity_density:0.1766|conductivity_soundspeed:0.2093
87,35.318300,35.059946,34.880546,35.239346,False,0.000395,0.013800,conductivity_conductivity:0.2129|conductivity_temperature:0.2009|conductivity_salinity:0.1996|conductivity_density:0.1768|conductivity_soundspeed:0.2099
88,35.602800,35.430619,35.251219,35.610019,False,0.000175,0.013800,conductivity_conductivity:0.2125|conductivity_temperature:0.2004|conductivity_salinity:0.2003|conductivity_density:0.1776|conductivity_soundspeed:0.2093
89,35.727000,35.455864,35.276464,35.635264,False,0.000435,0.013800,conductivity_conductivity:0.2136|conductivity_temperature:0.1994|conductivity_salinity:0.2010|conductivity_density:0.1773|conductivity_soundspeed:0.2088
90,36.463600,35.878627,35.699227,36.058027,False,0.002025,0.013800,conductivity_conductivity:0.2167|conductivity_temperature:0.1972|conductivity_salinity:0.2022|conductivity_density:0.1758|conductivity_soundspeed:0.2082
91,36.342800,36.870265,36.690865,37.049665,False,0.001646,0.013800,conductivity_conductivity:0.2187|conductivity_temperature:0.1966|conductivity_salinity:0.2019|conductivity_density:0.1742|conductivity_soundspeed:0.2085
92,35.967400,35.992961,35.813561,36.172361,False,0.000004,0.013800,conductivity_conductivity:0.2193|conductivity_temperature:0.1968|conductivity_salinity:0.2015|conductivity_density:0.1734|conductivity_soundspeed:0.2089
93,35.922600,36.246782,36.067382,36.426182,False,0.000622,0.013800,conductivity_conductivity:0.2177|conductivity_temperature:0.1983|conductivity_salinity:0.2005|conductivity_density:0.1739|conductivity_soundspeed:0.2096
94,35.776600,35.683711,35.504311,35.863111,False,0.000051,0.013800,conductivity_conductivity:0.2161|conductivity_temperature:0.1995|conductivity_salinity:0.1997|conductivity_density:0.1746|conductivity_soundspeed:0.2101
95,35.754100,35.541413,35.362013,35.720813,False,0.000268,0.013800,conductivity_conductivity:0.2155|conductivity_temperature:0.1997|conductivity_salinity:0.1997|conductivity_density:0.1750|conductivity_soundspeed:0.2100
96,35.826100,35.589724,35.410324,35.769124,False,0.000331,0.013800,conductivity_conductivity:0.2153|conductivity_temperature:0.1999|conductivity_salinity:0.1997|conductivity_density:0.1751|conductivity_soundspeed:0.2100
97,35.776900,35.899743,35.720343,36.079143,False,0.000089,0.013800,conductivity_conductivity:0.2153|conductivity_temperature:0.2000|conductivity_salinity:0.1996|conductivity_density:0.1751|conductivity_soundspeed:0.2101
98,35.752300,35.937061,35.757661,36.116461,False,0.000202,0.013800,conductivity_conductivity:0.2152|conductivity_temperature:0.2001|conductivity_salinity:0.1995|conductivity_density:0.1750|conductivity_soundspeed:0.2102
99,35.644800,35.909895,35.730495,36.089295,False,0.000416,0.013800,conductivity_conductivity:0.2148|conductivity_temperature:0.2001|conductivity_salinity:0.1997|conductivity_density:0.1755|conductivity_soundspeed:0.2100
100,35.703100,35.493014,35.313614,35.672414,False,0.000261,0.013800,conductivity_conductivity:0.2146|conductivity_temperature:0.1998|conductivity_salinity:0.2001|conductivity_density:0.1758|conductivity_soundspeed:0.2097
101,35.641500,35.541701,35.362301,35.721101,False,0.000059,0.013800,conductivity_conductivity:0.2144|conductivity_temperature:0.1998|conductivity_salinity:0.2002|conductivity_density:0.1761|conductivity_soundspeed:0.2095
102,35.704700,35.422859,35.243459,35.602259,False,0.000470,0.013800,conductivity_conductivity:0.2145|conductivity_temperature:0.1996|conductivity_salinity:0.2003|conductivity_density:0.1761|conductivity_soundspeed:0.2095
103,35.541800,35.856222,35.676822,36.035622,False,0.000585,0.013800,conductivity_conductivity:0.2141|conductivity_temperature:0.1993|conductivity_salinity:0.2008|conductivity_density:0.1767|conductivity_soundspeed:0.2090
104,35.351100,35.317469,35.138069,35.496869,False,0.000007,0.013800,conductivity_conductivity:0.2135|conductivity_temperature:0.1985|conductivity_salinity:0.2021|conductivity_density:0.1780|conductivity_soundspeed:0.2079
105,35.243900,35.065477,34.886077,35.244877,False,0.000188,0.013800,conductivity_conductivity:0.2125|conductivity_temperature:0.1979|conductivity_salinity:0.2031|conductivity_density:0.1795|conductivity_soundspeed:0.2069
106,35.459500,35.087728,34.908328,35.267128,False,0.000818,0.013800,conductivity_conductivity:0.2123|conductivity_temperature:0.1977|conductivity_salinity:0.2034|conductivity_density:0.1799|conductivity_soundspeed:0.2067
107,35.510400,35.731992,35.552592,35.911392,False,0.000291,0.013800,conductivity_conductivity:0.2126|conductivity_temperature:0.1982|conductivity_salinity:0.2027|conductivity_density:0.1792|conductivity_soundspeed:0.2073
108,35.293300,35.438440,35.259040,35.617840,False,0.000125,0.013800,conductivity_conductivity:0.2127|conductivity_temperature:0.1986|conductivity_salinity:0.2022|conductivity_density:0.1788|conductivity_soundspeed:0.2077
109,35.256500,35.439857,35.260457,35.619257,False,0.000199,0.013800,conductivity_conductivity:0.2122|conductivity_temperature:0.1989|conductivity_salinity:0.2021|conductivity_density:0.1791|conductivity_soundspeed:0.2077
110,35.256200,35.403404,35.224004,35.582804,False,0.000128,0.013800,conductivity_conductivity:0.2116|conductivity_temperature:0.1993|conductivity_salinity:0.2019|conductivity_density:0.1794|conductivity_soundspeed:0.2078
111,35.221600,35.403589,35.224189,35.582989,False,0.000196,0.013800,conductivity_conductivity:0.2114|conductivity_temperature:0.1998|conductivity_salinity:0.2015|conductivity_density:0.1793|conductivity_soundspeed:0.2081
112,35.275600,35.377301,35.197901,35.556701,False,0.000061,0.013800,conductivity_conductivity:0.2113|conductivity_temperature:0.2006|conductivity_salinity:0.2005|conductivity_density:0.1787|conductivity_soundspeed:0.2089
113,35.391700,35.479764,35.300364,35.659164,False,0.000046,0.013800,conductivity_conductivity:0.2116|conductivity_temperature:0.2011|conductivity_salinity:0.1998|conductivity_density:0.1780|conductivity_soundspeed:0.2095
114,35.244200,35.612706,35.433306,35.792106,False,0.000804,0.013800,conductivity_conductivity:0.2116|conductivity_temperature:0.2013|conductivity_salinity:0.1996|conductivity_density:0.1778|conductivity_soundspeed:0.2097
115,35.363700,34.968145,34.788745,35.147545,False,0.000926,0.013800,conductivity_conductivity:0.2118|conductivity_temperature:0.2015|conductivity_salinity:0.1993|conductivity_density:0.1775|conductivity_soundspeed:0.2099
116,35.447300,35.652231,35.472831,35.831631,False,0.000249,0.013800,conductivity_conductivity:0.2119|conductivity_temperature:0.2015|conductivity_salinity:0.1992|conductivity_density:0.1773|conductivity_soundspeed:0.2100
117,35.607800,35.402724,35.223324,35.582124,False,0.000249,0.013800,conductivity_conductivity:0.2128|conductivity_temperature:0.2014|conductivity_salinity:0.1990|conductivity_density:0.1765|conductivity_soundspeed:0.2103
118,35.463400,35.456938,35.277538,35.636338,False,0.000000,0.013800,conductivity_conductivity:0.2130|conductivity_temperature:0.2014|conductivity_salinity:0.1989|conductivity_density:0.1762|conductivity_soundspeed:0.2104
119,35.531500,35.170604,34.991204,35.350004,False,0.000771,0.013800,conductivity_conductivity:0.2133|conductivity_temperature:0.2012|conductivity_salinity:0.1991|conductivity_density:0.1762|conductivity_soundspeed:0.2103
120,35.356400,35.785714,35.606314,35.965114,False,0.001091,0.013800,conductivity_conductivity:0.2127|conductivity_temperature:0.2011|conductivity_salinity:0.1994|conductivity_density:0.1768|conductivity_soundspeed:0.2100
121,35.510100,35.036947,34.857547,35.216347,False,0.001325,0.013800,conductivity_conductivity:0.2128|conductivity_temperature:0.2007|conductivity_salinity:0.1997|conductivity_density:0.1770|conductivity_soundspeed:0.2097
122,35.446600,35.842074,35.662674,36.021474,False,0.000925,0.013800,conductivity_conductivity:0.2126|conductivity_temperature:0.2006|conductivity_salinity:0.1999|conductivity_density:0.1773|conductivity_soundspeed:0.2096
123,35.420300,35.152290,34.972890,35.331690,False,0.000425,0.013800,conductivity_conductivity:0.2128|conductivity_temperature:0.2007|conductivity_salinity:0.1998|conductivity_density:0.1771|conductivity_soundspeed:0.2097
124,35.427600,35.558681,35.379281,35.738081,False,0.000102,0.013800,conductivity_conductivity:0.2126|conductivity_temperature:0.2007|conductivity_salinity:0.1998|conductivity_density:0.1772|conductivity_soundspeed:0.2096
125,35.403200,35.576696,35.397296,35.756096,False,0.000178,0.013800,conductivity_conductivity:0.2125|conductivity_temperature:0.2008|conductivity_salinity:0.1999|conductivity_density:0.1773|conductivity_soundspeed:0.2096
126,35.409900,35.556883,35.377483,35.736283,False,0.000128,0.013800,conductivity_conductivity:0.2125|conductivity_temperature:0.2006|conductivity_salinity:0.2000|conductivity_density:0.1775|conductivity_soundspeed:0.2094
127,35.096000,35.555625,35.376225,35.735025,False,0.001250,0.013800,conductivity_conductivity:0.2117|conductivity_temperature:0.2006|conductivity_salinity:0.2003|conductivity_density:0.1783|conductivity_soundspeed:0.2091
128,35.171000,34.762905,34.583505,34.942305,False,0.000985,0.013800,conductivity_conductivity:0.2113|conductivity_temperature:0.1995|conductivity_salinity:0.2018|conductivity_density:0.1796|conductivity_soundspeed:0.2079
129,35.275800,35.458669,35.279269,35.638069,False,0.000198,0.013800,conductivity_conductivity:0.2111|conductivity_temperature:0.1977|conductivity_salinity:0.2040|conductivity_density:0.1812|conductivity_soundspeed:0.2060
130,35.202800,35.428190,35.248790,35.607590,False,0.000301,0.013800,conductivity_conductivity:0.2115|conductivity_temperature:0.1956|conductivity_salinity:0.2062|conductivity_density:0.1823|conductivity_soundspeed:0.2044
131,35.344400,35.107125,34.927725,35.286525,False,0.000333,0.013800,conductivity_conductivity:0.2119|conductivity_temperature:0.1954|conductivity_salinity:0.2063|conductivity_density:0.1821|conductivity_soundspeed:0.2043
132,35.366000,35.440507,35.261107,35.619907,False,0.000033,0.013800,conductivity_conductivity:0.2120|conductivity_temperature:0.1967|conductivity_salinity:0.2047|conductivity_density:0.1810|conductivity_soundspeed:0.2056
133,35.523300,35.603226,35.423826,35.782626,False,0.000038,0.013800,conductivity_conductivity:0.2127|conductivity_temperature:0.1982|conductivity_salinity:0.2027|conductivity_density:0.1791|conductivity_soundspeed:0.2073
134,35.518200,35.756634,35.577234,35.936034,False,0.000336,0.013800,conductivity_conductivity:0.2130|conductivity_temperature:0.1992|conductivity_salinity:0.2014|conductivity_density:0.1780|conductivity_soundspeed:0.2084
135,35.654700,35.414959,35.235559,35.594359,False,0.000340,0.013800,conductivity_conductivity:0.2137|conductivity_temperature:0.1993|conductivity_salinity:0.2010|conductivity_density:0.1772|conductivity_soundspeed:0.2088
136,36.276900,35.750842,35.571442,35.930242,False,0.001637,0.013800,conductivity_conductivity:0.2158|conductivity_temperature:0.1977|conductivity_salinity:0.2019|conductivity_density:0.1763|conductivity_soundspeed:0.2083
137,35.752500,36.655093,36.475693,36.834493,False,0.004821,0.013800,conductivity_conductivity:0.2164|conductivity_temperature:0.1971|conductivity_salinity:0.2024|conductivity_density:0.1761|conductivity_soundspeed:0.2080
138,36.059800,35.342905,35.163505,35.522305,False,0.003041,0.013800,conductivity_conductivity:0.2175|conductivity_temperature:0.1960|conductivity_salinity:0.2032|conductivity_density:0.1758|conductivity_soundspeed:0.2075
139,35.992200,36.487230,36.307830,36.666630,False,0.001450,0.013800,conductivity_conductivity:0.2167|conductivity_temperature:0.1962|conductivity_salinity:0.2033|conductivity_density:0.1764|conductivity_soundspeed:0.2073
140,35.806000,35.646764,35.467364,35.826164,False,0.000150,0.013800,conductivity_conductivity:0.2169|conductivity_temperature:0.1966|conductivity_salinity:0.2028|conductivity_density:0.1760|conductivity_soundspeed:0.2077
141,35.788700,35.649115,35.469715,35.828515,False,0.000115,0.013800,conductivity_conductivity:0.2160|conductivity_temperature:0.1981|conductivity_salinity:0.2014|conductivity_density:0.1757|conductivity_soundspeed:0.2088
142,35.801400,35.630698,35.451298,35.810098,False,0.000172,0.013800,conductivity_conductivity:0.2154|conductivity_temperature:0.1996|conductivity_salinity:0.1999|conductivity_density:0.1752|conductivity_soundspeed:0.2099
143,35.711100,35.649091,35.469691,35.828491,False,0.000023,0.013800,conductivity_conductivity:0.2151|conductivity_temperature:0.1999|conductivity_salinity:0.1997|conductivity_density:0.1752|conductivity_soundspeed:0.2100
144,35.579800,35.454137,35.274737,35.633537,False,0.000093,0.013800,conductivity_conductivity:0.2146|conductivity_temperature:0.1997|conductivity_salinity:0.2002|conductivity_density:0.1759|conductivity_soundspeed:0.2096
145,35.506000,35.415566,35.236166,35.594966,False,0.000048,0.013800,conductivity_conductivity:0.2139|conductivity_temperature:0.1993|conductivity_salinity:0.2009|conductivity_density:0.1770|conductivity_soundspeed:0.2089
146,35.497700,35.278037,35.098637,35.457437,False,0.000286,0.013800,conductivity_conductivity:0.2134|conductivity_temperature:0.1991|conductivity_salinity:0.2013|conductivity_density:0.1776|conductivity_soundspeed:0.2085
