timestamp,conductivity_conductivity_observed,conductivity_conductivity_predicted,conductivity_conductivity_low,conductivity_conductivity_high,conductivity_conductivity_anomalous,err,threshold,attention_weights
30,35.655900,35.979586,35.889386,36.069786,False,0.000866,0.008200,conductivity_conductivity:0.2409|conductivity_temperature:0.1837|conductivity_salinity:0.2056|conductivity_density:0.1747|conductivity_soundspeed:0.1952
31,35.692500,35.447453,35.357253,35.537653,False,0.000496,0.008200,conductivity_conductivity:0.2432|conductivity_temperature:0.1823|conductivity_salinity:0.2061|conductivity_density:0.1739|conductivity_soundspeed:0.1945
32,35.756300,35.787728,35.697528,35.877928,False,0.000008,0.008200,conductivity_conductivity:0.2440|conductivity_temperature:0.1822|conductivity_salinity:0.2059|conductivity_density:0.1733|conductivity_soundspeed:0.1946
33,35.974000,36.045535,35.955335,36.135735,False,0.000042,0.008200,conductivity_conductivity:0.2456|conductivity_temperature:0.1815|conductivity_salinity:0.2060|conductivity_density:0.1726|conductivity_soundspeed:0.1943
34,35.751500,36.234395,36.144195,36.324595,False,0.001927,0.008200,conductivity_conductivity:0.2459|conductivity_temperature:0.1818|conductivity_salinity:0.2054|conductivity_density:0.1722|conductivity_soundspeed:0.1947
35,35.538200,35.405998,35.315798,35.496198,False,0.000144,0.008200,conductivity_conductivity:0.2448|conductivity_temperature:0.1833|conductivity_salinity:0.2042|conductivity_density:0.1720|conductivity_soundspeed:0.1958
36,35.561000,35.366606,35.276406,35.456806,False,0.000312,0.008200,conductivity_conductivity:0.2426|conductivity_temperature:0.1858|conductivity_salinity:0.2023|conductivity_density:0.1719|conductivity_soundspeed:0.1975
37,35.780600,35.401636,35.311436,35.491836,False,0.001187,0.008200,conductivity_conductivity:0.2426|conductivity_temperature:0.1867|conductivity_salinity:0.2012|conductivity_density:0.1712|conductivity_soundspeed:0.1984
38,36.183200,36.068102,35.977902,36.158302,True,0.000109,0.008200,conductivity_conductivity:0.2460|conductivity_temperature:0.1856|conductivity_salinity:0.2008|conductivity_density:0.1694|conductivity_soundspeed:0.1982
39,35.842100,35.981301,35.891101,36.071501,False,0.000160,0.008200,conductivity_conductivity:0.2473|conductivity_temperature:0.1853|conductivity_salinity:0.2005|conductivity_density:0.1686|conductivity_soundspeed:0.1983
40,35.964900,36.013154,35.922954,36.103354,False,0.000019,0.008200,conductivity_conductivity:0.2482|conductivity_temperature:0.1854|conductivity_salinity:0.1999|conductivity_density:0.1678|conductivity_soundspeed:0.1987
41,36.073900,36.225646,36.135446,36.315846,True,0.000190,0.008200,conductivity_conductivity:0.2477|conductivity_temperature:0.1858|conductivity_salinity:0.1998|conductivity_density:0.1680|conductivity_soundspeed:0.1988
42,35.699200,36.239534,36.149334,36.329734,False,0.002413,0.008200,conductivity_conductivity:0.2469|conductivity_temperature:0.1859|conductivity_salinity:0.1999|conductivity_density:0.1684|conductivity_soundspeed:0.1988
43,35.459600,35.330101,35.239901,35.420301,False,0.000139,0.008200,conductivity_conductivity:0.2444|conductivity_temperature:0.1873|conductivity_salinity:0.1996|conductivity_density:0.1694|conductivity_soundspeed:0.1994
44,35.568700,35.279882,35.189682,35.370082,False,0.000689,0.008200,conductivity_conductivity:0.2417|conductivity_temperature:0.1885|conductivity_salinity:0.1994|conductivity_density:0.1705|conductivity_soundspeed:0.1999
45,35.673600,35.727794,35.637594,35.817994,False,0.000024,0.008200,conductivity_conductivity:0.2416|conductivity_temperature:0.1883|conductivity_salinity:0.1997|conductivity_density:0.1707|conductivity_soundspeed:0.1997
46,35.591400,35.937775,35.847575,36.027975,False,0.000992,0.008200,conductivity_conductivity:0.2424|conductivity_temperature:0.1871|conductivity_salinity:0.2008|conductivity_density:0.1711|conductivity_soundspeed:0.1987
47,35.312300,35.334729,35.244529,35.424929,False,0.000004,0.008200,conductivity_conductivity:0.2412|conductivity_temperature:0.1867|conductivity_salinity:0.2018|conductivity_density:0.1722|conductivity_soundspeed:0.1981
48,35.440500,35.577387,35.487187,35.667587,False,0.000155,0.008200,conductivity_conductivity:0.2401|conductivity_temperature:0.1863|conductivity_salinity:0.2028|conductivity_density:0.1734|conductivity_soundspeed:0.1974
49,35.398900,35.581278,35.491078,35.671478,False,0.000275,0.008200,conductivity_conductivity:0.2392|conductivity_temperature:0.1867|conductivity_salinity:0.2028|conductivity_density:0.1738|conductivity_soundspeed:0.1975
50,35.469600,35.562145,35.471945,35.652345,False,0.000071,0.008200,conductivity_conductivity:0.2399|conductivity_temperature:0.1866|conductivity_salinity:0.2025|conductivity_density:0.1733|conductivity_soundspeed:0.1976
51,35.495800,35.690424,35.600224,35.780624,False,0.000313,0.008200,conductivity_conductivity:0.2401|conductivity_temperature:0.1875|conductivity_salinity:0.2014|conductivity_density:0.1725|conductivity_soundspeed:0.1985
52,35.542400,35.661633,35.571433,35.751833,False,0.000117,0.008200,conductivity_conductivity:0.2408|conductivity_temperature:0.1874|conductivity_salinity:0.2012|conductivity_density:0.1720|conductivity_soundspeed:0.1986
53,35.565800,35.701418,35.611218,35.791618,False,0.000152,0.008200,conductivity_conductivity:0.2413|conductivity_temperature:0.1869|conductivity_salinity:0.2015|conductivity_density:0.1720|conductivity_soundspeed:0.1983
54,35.681200,35.721760,35.631560,35.811960,False,0.000014,0.008200,conductivity_conductivity:0.2423|conductivity_temperature:0.1858|conductivity_salinity:0.2024|conductivity_density:0.1721|conductivity_soundspeed:0.1974
55,35.697600,35.954741,35.864541,36.044941,False,0.000546,0.008200,conductivity_conductivity:0.2431|conductivity_temperature:0.1846|conductivity_salinity:0.2034|conductivity_density:0.1723|conductivity_soundspeed:0.1966
56,35.826700,35.571200,35.481000,35.661400,False,0.000540,0.008200,conductivity_conductivity:0.2444|conductivity_temperature:0.1839|conductivity_salinity:0.2036|conductivity_density:0.1718|conductivity_soundspeed:0.1963
57,35.422200,35.934117,35.843917,36.024317,False,0.002166,0.008200,conductivity_conductivity:0.2431|conductivity_temperature:0.1853|conductivity_salinity:0.2026|conductivity_density:0.1718|conductivity_soundspeed:0.1972
58,35.364400,35.070593,34.980393,35.160793,False,0.000713,0.008200,conductivity_conductivity:0.2414|conductivity_temperature:0.1873|conductivity_salinity:0.2010|conductivity_density:0.1717|conductivity_soundspeed:0.1986
59,35.339000,35.524859,35.434659,35.615059,False,0.000285,0.008200,conductivity_conductivity:0.2389|conductivity_temperature:0.1891|conductivity_salinity:0.2001|conductivity_density:0.1723|conductivity_soundspeed:0.1997
60,35.576500,35.495666,35.405466,35.585866,False,0.000054,0.008200,conductivity_conductivity:0.2396|conductivity_temperature:0.1890|conductivity_salinity:0.1998|conductivity_density:0.1718|conductivity_soundspeed:0.1998
61,35.492700,35.344861,35.254661,35.435061,False,0.000181,0.008200,conductivity_conductivity:0.2402|conductivity_temperature:0.1895|conductivity_salinity:0.1990|conductivity_density:0.1710|conductivity_soundspeed:0.2004
62,35.451400,35.352518,35.262318,35.442718,False,0.000081,0.008200,conductivity_conductivity:0.2406|conductivity_temperature:0.1908|conductivity_salinity:0.1973|conductivity_density:0.1697|conductivity_soundspeed:0.2016
63,35.514900,35.234993,35.144793,35.325193,False,0.000648,0.008200,conductivity_conductivity:0.2401|conductivity_temperature:0.1922|conductivity_salinity:0.1959|conductivity_density:0.1690|conductivity_soundspeed:0.2028
64,35.799900,35.675047,35.584847,35.765247,False,0.000129,0.008200,conductivity_conductivity:0.2416|conductivity_temperature:0.1918|conductivity_salinity:0.1956|conductivity_density:0.1681|conductivity_soundspeed:0.2028
65,36.017000,35.649341,35.559141,35.739541,True,0.001117,0.008200,conductivity_conductivity:0.2445|conductivity_temperature:0.1904|conductivity_salinity:0.1958|conductivity_density:0.1670|conductivity_soundspeed:0.2023
66,35.679700,36.295536,36.205336,36.385736,False,0.003134,0.008200,conductivity_conductivity:0.2453|conductivity_temperature:0.1907|conductivity_salinity:0.1951|conductivity_density:0.1662|conductivity_soundspeed:0.2027
67,35.627900,35.281872,35.191672,35.372072,False,0.000990,0.008200,conductivity_conductivity:0.2443|conductivity_temperature:0.1922|conductivity_salinity:0.1939|conductivity_density:0.1658|conductivity_soundspeed:0.2039
68,35.588300,35.853853,35.763653,35.944053,False,0.000583,0.008200,conductivity_conductivity:0.2420|conductivity_temperature:0.1937|conductivity_salinity:0.1932|conductivity_density:0.1664|conductivity_soundspeed:0.2047
69,35.509500,35.433970,35.343770,35.524170,False,0.000047,0.008200,conductivity_conductivity:0.2412|conductivity_temperature:0.1937|conductivity_salinity:0.1936|conductivity_density:0.1670|conductivity_soundspeed:0.2045
70,35.491600,35.264021,35.173821,35.354221,False,0.000428,0.008200,conductivity_conductivity:0.2406|conductivity_temperature:0.1938|conductivity_salinity:0.1937|conductivity_density:0.1674|conductivity_soundspeed:0.2045
71,35.482900,35.555558,35.465358,35.645758,False,0.000044,0.008200,conductivity_conductivity:0.2401|conductivity_temperature:0.1938|conductivity_salinity:0.1941|conductivity_density:0.1678|conductivity_soundspeed:0.2043
72,35.555200,35.718421,35.628221,35.808621,False,0.000220,0.008200,conductivity_conductivity:0.2403|conductivity_temperature:0.1938|conductivity_salinity:0.1939|conductivity_density:0.1677|conductivity_soundspeed:0.2043
73,35.463200,35.708296,35.618096,35.798496,False,0.000496,0.008200,conductivity_conductivity:0.2402|conductivity_temperature:0.1932|conductivity_salinity:0.1946|conductivity_density:0.1682|conductivity_soundspeed:0.2038
74,35.463900,35.344182,35.253982,35.434382,False,0.000118,0.008200,conductivity_conductivity:0.2401|conductivity_temperature:0.1935|conductivity_salinity:0.1943|conductivity_density:0.1680|conductivity_soundspeed:0.2041
75,35.464500,35.300157,35.209957,35.390357,False,0.000223,0.008200,conductivity_conductivity:0.2396|conductivity_temperature:0.1940|conductivity_salinity:0.1940|conductivity_density:0.1680|conductivity_soundspeed:0.2043
76,35.483000,35.316606,35.226406,35.406806,False,0.000229,0.008200,conductivity_conductivity:0.2397|conductivity_temperature:0.1941|conductivity_salinity:0.1938|conductivity_density:0.1679|conductivity_soundspeed:0.2045
77,35.426500,35.333036,35.242836,35.423236,False,0.000072,0.008200,conductivity_conductivity:0.2395|conductivity_temperature:0.1940|conductivity_salinity:0.1940|conductivity_density:0.1681|conductivity_soundspeed:0.2044
78,35.292500,35.204009,35.113809,35.294209,False,0.000065,0.008200,conductivity_conductivity:0.2388|conductivity_temperature:0.1939|conductivity_salinity:0.1945|conductivity_density:0.1687|conductivity_soundspeed:0.2041
79,35.252900,35.065123,34.974923,35.155323,False,0.000291,0.008200,conductivity_conductivity:0.2377|conductivity_temperature:0.1943|conductivity_salinity:0.1946|conductivity_density:0.1693|conductivity_soundspeed:0.2041
80,35.361900,35.096882,35.006682,35.187082,False,0.000580,0.008200,conductivity_conductivity:0.2374|conductivity_temperature:0.1941|conductivity_salinity:0.1950|conductivity_density:0.1697|conductivity_soundspeed:0.2039
81,35.605900,35.502582,35.412382,35.592782,False,0.000088,0.008200,conductivity_conductivity:0.2390|conductivity_temperature:0.1932|conductivity_salinity:0.1953|conductivity_density:0.1691|conductivity_soundspeed:0.2034
82,35.654300,35.402927,35.312727,35.493127,False,0.000522,0.008200,conductivity_conductivity:0.2409|conductivity_temperature:0.1921|conductivity_salinity:0.1956|conductivity_density:0.1685|conductivity_soundspeed:0.2029
83,35.630500,35.774121,35.683921,35.864321,False,0.000170,0.008200,conductivity_conductivity:0.2422|conductivity_temperature:0.1917|conductivity_salinity:0.1954|conductivity_density:0.1678|conductivity_soundspeed:0.2029
84,35.747100,35.787250,35.697050,35.877450,False,0.000013,0.008200,conductivity_conductivity:0.2429|conductivity_temperature:0.1916|conductivity_salinity:0.1952|conductivity_density:0.1673|conductivity_soundspeed:0.2030
85,35.777100,36.020865,35.930665,36.111065,False,0.000491,0.008200,conductivity_conductivity:0.2435|conductivity_temperature:0.1919|conductivity_salinity:0.1946|conductivity_density:0.1666|conductivity_soundspeed:0.2034
86,35.322200,35.668504,35.578304,35.758704,False,0.000991,0.008200,conductivity_conductivity:0.2419|conductivity_temperature:0.1931|conductivity_salinity:0.1940|conductivity_density:0.1669|conductivity_soundspeed:0.2041
87,35.318300,35.056031,34.965831,35.146231,False,0.000568,0.008200,conductivity_conductivity:0.2397|conductivity_temperature:0.1947|conductivity_salinity:0.1932|conductivity_density:0.1674|conductivity_soundspeed:0.2050
88,35.602800,35.434128,35.343928,35.524328,False,0.000235,0.008200,conductivity_conductivity:0.2389|conductivity_temperature:0.1942|conductivity_salinity:0.1941|conductivity_density:0.1684|conductivity_soundspeed:0.2044
89,35.727000,35.459450,35.369250,35.549650,False,0.000592,0.008200,conductivity_conductivity:0.2410|conductivity_temperature:0.1929|conductivity_salinity:0.1947|conductivity_density:0.1678|conductivity_soundspeed:0.2037
90,36.463600,35.882612,35.792412,35.972812,True,0.002790,0.008200,conductivity_conductivity:0.2470|conductivity_temperature:0.1897|conductivity_salinity:0.1954|conductivity_density:0.1656|conductivity_soundspeed:0.2023
91,36.342800,36.875547,36.785347,36.965747,True,0.002346,0.008200,conductivity_conductivity:0.2509|conductivity_temperature:0.1887|conductivity_salinity:0.1947|conductivity_density:0.1635|conductivity_soundspeed:0.2022
92,35.967400,36.003790,35.913590,36.093990,False,0.000011,0.008200,conductivity_conductivity:0.2521|conductivity_temperature:0.1887|conductivity_salinity:0.1941|conductivity_density:0.1626|conductivity_soundspeed:0.2026
93,35.922600,36.229496,36.139296,36.319696,False,0.000778,0.008200,conductivity_conductivity:0.2490|conductivity_temperature:0.1907|conductivity_salinity:0.1932|conductivity_density:0.1633|conductivity_soundspeed:0.2037
94,35.776600,35.698191,35.607991,35.788391,False,0.000051,0.008200,conductivity_conductivity:0.2459|conductivity_temperature:0.1925|conductivity_salinity:0.1927|conductivity_density:0.1643|conductivity_soundspeed:0.2046
95,35.754100,35.528565,35.438365,35.618765,False,0.000420,0.008200,conductivity_conductivity:0.2448|conductivity_temperature:0.1928|conductivity_salinity:0.1928|conductivity_density:0.1649|conductivity_soundspeed:0.2046
96,35.826100,35.805976,35.715776,35.896176,False,0.000003,0.008200,conductivity_conductivity:0.2443|conductivity_temperature:0.1930|conductivity_salinity:0.1928|conductivity_density:0.1651|conductivity_soundspeed:0.2047
97,35.776900,35.531351,35.441151,35.621551,False,0.000498,0.008200,conductivity_conductivity:0.2443|conductivity_temperature:0.1931|conductivity_salinity:0.1927|conductivity_density:0.1651|conductivity_soundspeed:0.2048
98,35.752300,35.874426,35.784226,35.964626,False,0.000123,0.008200,conductivity_conductivity:0.2443|conductivity_temperature:0.1933|conductivity_salinity:0.1926|conductivity_density:0.1649|conductivity_soundspeed:0.2049
99,35.644800,35.903644,35.813444,35.993844,False,0.000554,0.008200,conductivity_conductivity:0.2434|conductivity_temperature:0.1934|conductivity_salinity:0.1929|conductivity_density:0.1656|conductivity_soundspeed:0.2048
100,35.703100,35.499767,35.409567,35.589967,False,0.000342,0.008200,conductivity_conductivity:0.2431|conductivity_temperature:0.1931|conductivity_salinity:0.1934|conductivity_density:0.1660|conductivity_soundspeed:0.2044
101,35.641500,35.542140,35.451940,35.632340,False,0.000082,0.008200,conductivity_conductivity:0.2425|conductivity_temperature:0.1931|conductivity_salinity:0.1937|conductivity_density:0.1664|conductivity_soundspeed:0.2043
102,35.704700,35.425430,35.335230,35.515630,False,0.000645,0.008200,conductivity_conductivity:0.2428|conductivity_temperature:0.1929|conductivity_salinity:0.1937|conductivity_density:0.1663|conductivity_soundspeed:0.2042
103,35.541800,35.853868,35.763668,35.944068,False,0.000805,0.008200,conductivity_conductivity:0.2421|conductivity_temperature:0.1927|conductivity_salinity:0.1944|conductivity_density:0.1671|conductivity_soundspeed:0.2038
104,35.351100,35.318046,35.227846,35.408246,False,0.000009,0.008200,conductivity_conductivity:0.2408|conductivity_temperature:0.1918|conductivity_salinity:0.1959|conductivity_density:0.1687|conductivity_soundspeed:0.2027
105,35.243900,35.062417,34.972217,35.152617,False,0.000272,0.008200,conductivity_conductivity:0.2387|conductivity_temperature:0.1915|conductivity_salinity:0.1974|conductivity_density:0.1706|conductivity_soundspeed:0.2018
