idx,observed,predicted,lower_bound,upper_bound,is_anomalous,error,threshold
16,15.4885,15.556838512420654,15.499928876757622,15.613748148083687,False,1.2736497141169156e-05,0.004742469638586044
17,15.4934,15.540173768997192,15.510173768997193,15.570173768997192,False,5.985287568529617e-06,0.0025
18,15.5171,15.49042272567749,15.46042272567749,15.52042272567749,False,6.069317407516804e-06,0.0025
19,15.5097,15.623603343963623,15.593603343963624,15.653603343963622,False,3.5379357911047216e-05,0.0025
20,15.51,15.441747426986694,15.411747426986695,15.471747426986694,False,1.0860703649261819e-05,0.0025
21,15.536,15.521451234817505,15.491451234817506,15.551451234817504,False,2.3168686184806237e-05,0.0025
22,15.5294,15.54313850402832,15.513138504028321,15.57313850402832,False,5.07553430333471e-05,0.0025
23,15.5526,15.562838792800903,15.532838792800904,15.592838792800903,False,3.4280234079458525e-05,0.0025
24,15.5671,15.62444019317627,15.59444019317627,15.654440193176269,False,1.68022237974424e-05,0.0025
25,15.5752,15.563634872436523,15.533634872436524,15.593634872436523,False,1.008305529033515e-05,0.0025
26,15.574,15.531193733215332,15.501193733215333,15.561193733215331,False,5.356477157959042e-06,0.0025
27,15.5777,15.590177297592163,15.560177297592164,15.620177297592162,False,1.242635500736816e-05,0.0025
28,15.5682,15.503803730010986,15.473803730010987,15.533803730010986,False,2.51513128940572e-05,0.0025
29,15.5301,15.569746017456055,15.539746017456055,15.599746017456054,False,1.5281502255387e-05,0.0025
30,15.5657,15.547399282455444,15.517399282455445,15.577399282455444,False,3.923783955087669e-06,0.0025
31,15.5144,15.488435745239258,15.458435745239258,15.518435745239257,False,4.7065056573112815e-06,0.0025
32,15.4806,15.492913246154785,15.462913246154786,15.522913246154785,False,2.16783049710979e-06,0.0025
33,15.4927,15.489059448242188,15.459059448242188,15.519059448242187,False,2.4650528855245345e-06,0.0025
34,15.4866,15.520594358444214,15.490594358444215,15.550594358444213,False,4.473049205125534e-06,0.0025
35,15.4844,15.470443487167358,15.440443487167359,15.500443487167358,False,1.1744615770708886e-05,0.0025
36,15.4703,15.453755855560303,15.423755855560303,15.483755855560302,False,4.245768634944998e-06,0.0025
37,15.4864,15.484310150146484,15.454310150146485,15.514310150146484,False,1.668499898503804e-07,0.0025
38,15.5147,15.5258629322052,15.4958629322052,15.5558629322052,False,2.824370872049704e-06,0.0025
39,15.5448,15.544386625289917,15.514386625289918,15.574386625289916,False,7.791870968003845e-07,0.0025
40,15.5536,15.565438747406006,15.535438747406006,15.595438747406005,False,1.3318187765003341e-06,0.0025
41,15.5107,15.490625858306885,15.460625858306885,15.520625858306884,False,3.7019117111517048e-06,0.0025
42,15.5114,15.549371242523193,15.519371242523194,15.579371242523193,False,5.41196945341585e-06,0.0025
43,15.5171,15.53285527229309,15.502855272293091,15.56285527229309,False,7.364931409793499e-07,0.0025
44,15.5179,15.53548812866211,15.50548812866211,15.565488128662109,False,6.687167065885237e-06,0.0025
45,15.5147,15.504775762557983,15.474775762557984,15.534775762557983,False,3.849953829609584e-07,0.0025
46,15.5112,15.512452602386475,15.482452602386475,15.542452602386474,False,4.6846952211141646e-07,0.0025
47,15.4765,15.465949535369873,15.435949535369874,15.495949535369872,False,4.689454405698908e-06,0.0025
48,15.5116,15.528506517410278,15.498506517410279,15.558506517410278,False,7.027579393403153e-06,0.0025
49,15.5091,15.53069019317627,15.50069019317627,15.560690193176269,False,5.893543855360945e-06,0.0025
50,15.5075,15.52677845954895,15.49677845954895,15.55677845954895,False,4.096891891988014e-06,0.0025
51,15.528,15.525092601776123,15.495092601776124,15.555092601776122,False,9.019492503673011e-06,0.0025
52,15.5325,15.535674095153809,15.50567409515381,15.565674095153808,False,1.071930962801861e-07,0.0025
53,15.4392,15.441272497177124,15.411272497177125,15.471272497177123,False,1.6473695523770847e-05,0.0025
54,15.4638,15.440391302108765,15.410391302108765,15.470391302108764,False,6.722755248907592e-05,0.0025
55,15.4931,15.482270240783691,15.452270240783692,15.51227024078369,False,2.799710518689463e-05,0.0025
56,15.4996,15.483567714691162,15.453567714691163,15.513567714691161,False,2.10967536418538e-05,0.0025
57,15.4998,15.466908693313599,15.4369086933136,15.496908693313598,False,1.1380953195169332e-05,0.0025
58,15.4799,15.457566022872925,15.427566022872925,15.487566022872924,False,2.666266418305026e-05,0.0025
59,15.4601,15.431615829467773,15.401615829467774,15.461615829467773,False,3.2804907716997236e-06,0.0025
60,15.4704,15.48788070678711,15.455293074250221,15.520468339323997,False,2.4758507373100015e-05,0.002715636044740677
61,15.4716,15.476917266845703,15.42705973982811,15.526774793863297,False,0.00011576831555353386,0.004154793918132782
62,15.4685,15.477225542068481,15.447225542068482,15.50722554206848,False,1.5727292652416498e-05,0.0025
63,15.4756,15.496493816375732,15.466493816375733,15.526493816375732,False,3.555161963887262e-06,0.0025
64,15.4642,15.480292558670044,15.450292558670045,15.510292558670043,False,1.2632966557550147e-05,0.0025
65,15.4343,15.442876815795898,15.412876815795899,15.472876815795898,False,1.1214139280555424e-06,0.0025
66,15.4202,15.447645425796509,15.41764542579651,15.477645425796508,False,2.85960994279288e-05,0.0025
67,15.4161,15.446563959121704,15.416563959121705,15.476563959121703,False,8.768548500724161e-05,0.0025
68,15.4226,15.439784049987793,15.409784049987794,15.469784049987792,False,2.7254990012594962e-06,0.0025
69,15.4253,15.458907127380371,15.428907127380372,15.48890712738037,False,9.29914049811261e-06,0.0025
70,15.4436,15.458116054534912,15.428116054534913,15.488116054534911,False,1.8183959864625326e-06,0.0025
71,15.4531,15.447326421737671,15.417326421737672,15.47732642173767,False,1.409507562163366e-06,0.0025
72,15.4523,15.417482376098633,15.387482376098633,15.447482376098632,False,1.032505703993539e-05,0.0025
73,15.4519,15.442720890045166,15.412720890045167,15.472720890045165,False,1.730006500933812e-06,0.0025
74,15.4467,15.46055006980896,15.43055006980896,15.49055006980896,False,1.3888917375171277e-05,0.0025
75,15.4377,15.42078185081482,15.39078185081482,15.450781850814819,False,4.357606881548089e-06,0.0025
76,15.4303,15.417435884475708,15.387435884475709,15.447435884475707,False,1.1030529957190093e-06,0.0025
77,15.4316,15.470429182052612,15.440429182052613,15.500429182052612,False,1.879325219808781e-05,0.0025
78,15.4275,15.380590200424194,15.350590200424195,15.410590200424194,False,5.450305428218218e-05,0.0025
79,15.4337,15.374185800552368,15.344185800552369,15.404185800552368,False,2.129942892745059e-05,0.0025
80,15.4326,15.448066711425781,15.418066711425782,15.47806671142578,False,9.067226737546468e-06,0.0025
81,15.4346,15.440986394882202,15.410986394882203,15.470986394882202,False,6.593179285534009e-07,0.0025
82,15.4336,15.423709392547607,15.393709392547608,15.453709392547607,False,2.575719222191474e-06,0.0025
83,15.4306,15.434062719345093,15.404062719345093,15.464062719345092,False,9.793188676838364e-07,0.0025
84,15.4383,15.409513711929321,15.379513711929322,15.43951371192932,False,2.2954380349597868e-06,0.0025
85,15.4815,15.492733716964722,15.462733716964722,15.522733716964721,False,4.018256414590477e-06,0.0025
86,15.4763,15.484715700149536,15.454715700149537,15.514715700149535,False,8.858780000675405e-07,0.0025
87,15.4731,15.459537267684937,15.429537267684937,15.489537267684936,False,1.1119656967163965e-06,0.0025
88,15.5056,15.513835191726685,15.483835191726685,15.543835191726684,False,2.311250660659966e-06,0.0025
89,15.502,15.490954875946045,15.460954875946046,15.520954875946044,False,5.381386089308172e-06,0.0025
90,15.4994,15.542722940444946,15.512722940444947,15.572722940444946,False,1.4446579687333783e-05,0.0025
91,15.5085,15.501960515975952,15.471960515975953,15.531960515975952,False,2.0248451625321376e-05,0.0025
92,15.497,15.530487060546875,15.500487060546876,15.560487060546874,False,9.074802752437294e-06,0.0025
93,15.4974,15.524786472320557,15.494786472320557,15.554786472320556,False,5.549412395116621e-06,0.0025
94,15.52,15.531348943710327,15.501348943710328,15.561348943710327,False,2.1221627709257943e-06,0.0025
95,15.4779,15.468714714050293,15.438714714050294,15.498714714050292,False,2.0388873451019703e-06,0.0025
96,15.4917,15.494617700576782,15.464617700576783,15.524617700576782,False,5.696211251816138e-06,0.0025
97,15.5099,15.50810170173645,15.360767737030983,15.655435666441917,False,1.3115902243067197e-05,0.012277830392122269
98,15.471,15.485363006591797,15.215435057878494,15.7552909553051,False,0.0002297674520459174,0.02249399572610855
99,15.4448,15.468060970306396,15.438060970306397,15.498060970306396,False,4.19202435570642e-05,0.0025
100,15.4608,15.44440746307373,15.411306723952293,15.477508202195168,False,5.2067046188754e-05,0.0027583949267864227
101,15.4566,15.531499147415161,15.26200357079506,15.800994724035263,False,9.770383883889683e-05,0.022457964718341827
102,15.46,15.524154901504517,15.494154901504517,15.554154901504516,False,3.548026196131701e-05,0.0025
103,15.4577,15.453824520111084,15.423824520111085,15.483824520111083,False,9.655895324692223e-06,0.0025
104,15.4502,15.349972248077393,15.319972248077393,15.379972248077392,False,4.736248611526817e-05,0.0025
105,15.4418,15.4062979221344,15.3762979221344,15.436297922134399,False,3.2430968795297125e-06,0.0025
106,15.4441,15.436847925186157,15.406847925186158,15.466847925186157,False,1.2480770003163477e-06,0.0025
107,15.4479,15.450267553329468,15.420267553329468,15.480267553329467,False,1.770534217956036e-06,0.0025
108,15.4598,15.478357076644897,15.448357076644898,15.508357076644897,False,8.066768553410152e-07,0.0025
109,15.4586,15.44012451171875,15.41012451171875,15.47012451171875,False,1.4559474177092788e-06,0.0025
110,15.4584,15.4507896900177,15.4207896900177,15.4807896900177,False,2.6125536679122777e-06,0.0025
111,15.446,15.457756280899048,15.427756280899048,15.487756280899047,False,5.371792151901996e-07,0.0025
112,15.4368,15.438496589660645,15.408496589660645,15.468496589660644,False,2.1236724639902534e-06,0.0025
113,15.4314,15.444912433624268,15.414912433624268,15.474912433624267,False,3.004673122744964e-06,0.0025
114,15.4167,15.397137641906738,15.367137641906739,15.427137641906738,False,2.4388429162538895e-05,0.0025
115,15.4019,14.991277933120728,14.678423151373863,15.304132714867592,False,0.002644512385045773,0.026071231812238693
116,15.4043,15.38676929473877,15.328782841563225,15.444755747914314,False,6.395423205456461e-06,0.004832204431295395
117,15.4187,15.480091571807861,15.450091571807862,15.51009157180786,False,3.825962596660215e-05,0.0025
118,15.4279,15.436227083206177,15.406227083206177,15.466227083206176,False,6.855139628321608e-07,0.0025
119,15.4227,15.410889863967896,15.380889863967896,15.440889863967895,False,1.6589501196257248e-06,0.0025
120,15.4296,15.44532299041748,15.415322990417481,15.47532299041748,False,6.797709106981051e-07,0.0025
121,15.4401,15.456806421279907,15.426806421279908,15.486806421279907,False,2.8498330993104745e-06,0.0025
122,15.4412,15.39240837097168,15.36240837097168,15.422408370971679,False,1.8782669941335162e-05,0.0025
123,15.4384,15.501497030258179,15.47149703025818,15.531497030258178,False,2.2644429384944588e-05,0.0025
124,15.4342,15.423593521118164,15.393593521118165,15.453593521118163,False,2.6576121933142406e-06,0.0025
125,15.4401,15.45551609992981,15.42551609992981,15.485516099929809,False,7.764759618463448e-07,0.0025
126,15.4381,15.430191040039062,15.400191040039063,15.460191040039062,False,4.473563793065548e-06,0.0025
127,15.4146,15.418452262878418,15.388452262878419,15.448452262878417,False,1.4686596830119141e-06,0.0025
128,15.3928,15.342740297317505,15.312740297317506,15.372740297317504,False,6.166245900295983e-06,0.0025
129,15.3786,15.363084316253662,15.333084316253663,15.393084316253661,False,1.2821816308962638e-06,0.0025
130,15.3724,15.361757516860962,15.331757516860963,15.391757516860961,False,1.974197310913914e-06,0.0025
131,15.3991,15.4078950881958,15.377895088195801,15.4378950881958,False,4.1710610738114486e-06,0.0025
132,15.3886,15.390931367874146,15.360931367874146,15.420931367874145,False,1.8953121066091985e-07,0.0025
133,15.4088,15.404830932617188,15.374830932617188,15.434830932617187,False,6.478061312445111e-07,0.0025
134,15.4127,15.442177295684814,15.412177295684815,15.472177295684814,False,3.236092369228452e-06,0.0025
135,15.4288,15.459720373153687,15.429720373153687,15.489720373153686,False,3.592319872848749e-06,0.0025
136,15.441,15.45760178565979,15.42760178565979,15.48760178565979,False,7.318175799640765e-07,0.0025
137,15.4347,15.437035322189331,15.407035322189332,15.46703532218933,False,7.121892069878265e-07,0.0025
138,15.4317,15.445496082305908,15.415496082305909,15.475496082305908,False,2.853566135253511e-06,0.0025
139,15.4668,15.489908456802368,15.459908456802369,15.519908456802368,False,2.450692847017203e-06,0.0025
140,15.4779,15.487940073013306,15.457940073013306,15.517940073013305,False,1.0498310564768684e-06,0.0025
141,15.4913,15.5045804977417,15.4745804977417,15.534580497741699,False,2.7019843929370038e-06,0.0025
142,15.5071,15.512695789337158,15.482695789337159,15.542695789337158,False,1.5171938512822998e-05,0.0025
143,15.5184,15.516079664230347,15.486079664230347,15.546079664230346,False,5.3101950188832935e-06,0.0025
144,15.5114,15.530142307281494,15.500142307281495,15.560142307281494,False,4.9477667546410335e-06,0.0025
145,15.5121,15.506983041763306,15.476983041763306,15.536983041763305,False,4.203370839071727e-06,0.0025
146,15.4893,15.485150575637817,15.455150575637818,15.515150575637817,False,2.3108068010118915e-06,0.0025
147,15.4926,15.48561692237854,15.45561692237854,15.51561692237854,False,3.688882062362821e-06,0.0025
148,15.4744,15.488424301147461,15.458424301147462,15.51842430114746,False,4.1119807372957565e-06,0.0025
149,15.4875,15.506671905517578,15.476671905517579,15.536671905517577,False,4.771045817182345e-06,0.0025
150,15.439,15.442720890045166,15.412720890045167,15.472720890045165,False,1.967511862389767e-06,0.0025
151,15.3873,15.398736953735352,15.368736953735352,15.428736953735351,False,1.1658790858581581e-05,0.0025
152,15.3812,15.36202359199524,15.33202359199524,15.392023591995239,False,8.89360477227316e-06,0.0025
153,15.3363,15.36183476448059,15.331834764480591,15.39183476448059,False,6.386950375725067e-06,0.0025
154,15.2476,15.20538330078125,15.17538330078125,15.23538330078125,False,1.9922734829306917e-05,0.0025
155,15.324,15.320883512496948,15.290883512496949,15.350883512496948,False,7.494836040817343e-07,0.0025
156,15.2888,15.26335334777832,15.233353347778321,15.29335334777832,False,3.503276094665876e-05,0.0025
157,15.2276,15.228725671768188,15.19872567176819,15.258725671768188,False,2.0564416414810343e-06,0.0025
158,15.2552,15.216236591339111,15.186236591339112,15.24623659133911,False,4.961521853748533e-06,0.0025
159,15.2604,15.241432905197144,15.211432905197144,15.271432905197143,False,6.21145991889087e-06,0.0025
160,15.2152,15.202127456665039,15.17212745666504,15.232127456665038,False,3.5092028676653763e-06,0.0025
161,15.2426,15.243457794189453,15.213457794189454,15.273457794189452,False,1.8592813054893455e-06,0.0025
162,15.2767,15.288435935974121,15.258435935974122,15.31843593597412,False,8.416860898935103e-07,0.0025
163,15.2851,15.282609462738037,15.252609462738038,15.312609462738036,False,6.530275892498099e-07,0.0025
164,15.3291,15.314293146133423,15.284293146133423,15.344293146133422,False,6.25324722078598e-06,0.0025
165,15.3364,15.331844091415405,15.301844091415406,15.361844091415405,False,3.3276195490474654e-06,0.0025
166,15.347,15.347634077072144,15.317634077072144,15.377634077072143,False,9.658809044785909e-07,0.0025
167,15.4019,15.393856763839722,15.363856763839722,15.423856763839721,False,4.1253002188674357e-07,0.0025
168,15.4467,15.463786602020264,15.433786602020264,15.493786602020263,False,9.18068046650189e-07,0.0025
169,15.455,15.442806720733643,15.412806720733643,15.472806720733642,False,5.235458566655113e-07,0.0025
170,15.4335,15.407407999038696,15.377407999038697,15.437407999038696,False,2.7060990177028264e-06,0.0025
171,15.4156,15.390407800674438,15.36040780067444,15.420407800674438,False,2.4180957373776525e-06,0.0025
172,15.4138,15.385033369064331,15.355033369064332,15.41503336906433,False,2.460542060772008e-06,0.0025
173,15.4038,15.372408390045166,15.342408390045167,15.402408390045165,False,2.575483509914262e-06,0.0025
174,15.4156,15.384682178497314,15.354682178497315,15.414682178497314,False,3.1511666282415823e-06,0.0025
175,15.4146,15.401452779769897,15.371452779769898,15.431452779769897,False,2.3987608419392002e-06,0.0025
176,15.4082,15.415579080581665,15.385579080581666,15.445579080581664,False,1.1177027323671859e-06,0.0025
177,15.4018,15.403847455978394,15.373847455978394,15.433847455978393,False,8.534671575499222e-07,0.0025
178,15.4196,15.430612325668335,15.400612325668336,15.460612325668334,False,1.479269228310287e-06,0.0025
179,15.4279,15.4301016330719,15.4001016330719,15.460101633071899,False,2.6717974692659493e-07,0.0025
180,15.4781,15.468648910522461,15.438648910522462,15.49864891052246,False,1.9923521728056896e-06,0.0025
181,15.4544,15.45059084892273,15.42059084892273,15.480590848922729,False,5.134112183662767e-07,0.0025
182,15.4469,15.452228784561157,15.422228784561158,15.482228784561157,False,3.1470950223656565e-07,0.0025
183,15.4477,15.476747035980225,15.446747035980225,15.506747035980224,False,3.678233631719158e-06,0.0025
184,15.4522,15.451019287109375,15.421019287109376,15.481019287109374,False,2.1888258217742843e-06,0.0025
185,15.462,15.463037729263306,15.433037729263306,15.493037729263305,False,4.433885812674315e-07,0.0025
186,15.4557,15.46240758895874,15.43240758895874,15.49240758895874,False,2.1531485168205923e-07,0.0025
187,15.4401,15.417097568511963,15.387097568511964,15.447097568511962,False,1.252094625067237e-06,0.0025
188,15.4237,15.422646522521973,15.343870893120766,15.50142215192318,False,5.0791860280669464e-05,0.006564635783433914
189,15.3909,14.850366115570068,14.44836901128292,15.252363219857216,False,0.004241279104034128,0.03349975869059563
190,15.3661,15.35248064994812,15.231918662786484,15.473042637109756,False,4.108345684281582e-06,0.010046832263469696
191,15.3411,15.389246940612793,15.359246940612794,15.419246940612792,False,1.3604302129514683e-05,0.0025
192,15.3662,15.351807594299316,15.298159837722778,15.405455350875854,False,1.2355049845678452e-05,0.004470646381378174
193,15.3583,15.45710825920105,15.158946931362152,15.755269587039948,False,8.246158900374429e-05,0.024846777319908142
194,15.3653,15.387475967407227,15.357475967407227,15.417475967407226,False,3.0522052279825634e-05,0.0025
195,15.3692,15.36191701889038,15.331917018890381,15.39191701889038,False,1.0468494124775063e-06,0.0025
196,15.373,15.399379253387451,15.369379253387452,15.42937925338745,False,3.5555888059026295e-06,0.0025
197,15.3741,15.374828815460205,15.344828815460206,15.404828815460204,False,1.7371783508874346e-07,0.0025
198,15.371,15.382802486419678,15.352802486419678,15.412802486419677,False,1.6810475805854928e-06,0.0025
199,15.3862,15.4038667678833,15.373866767883301,15.4338667678833,False,7.8354331694589e-06,0.0025
200,15.3889,15.407196283340454,15.283785879611969,15.53060668706894,False,9.5942049552974e-06,0.010284200310707092
201,15.3961,15.401311874389648,15.371311874389649,15.431311874389648,False,6.682727100132019e-07,0.0025
202,15.4071,15.441792488098145,15.411792488098145,15.471792488098144,False,5.505455488434055e-06,0.0025
203,15.3989,15.34713625907898,15.31713625907898,15.377136259078979,False,1.369651918616141e-05,0.0025
204,15.382,15.357507467269897,15.327507467269898,15.387507467269897,False,2.736765487231749e-06,0.0025
205,15.3634,15.345489740371704,15.315489740371705,15.375489740371703,False,1.3364037707577657e-05,0.0025
206,15.3583,15.192952156066895,15.083259642124176,15.302644670009613,False,8.326495687313526e-05,0.009141042828559875
207,15.3463,15.30715560913086,15.27715560913086,15.337155609130859,False,6.513533699743806e-05,0.0025
208,15.3341,15.328413009643555,15.298413009643555,15.358413009643554,False,7.959022622906106e-06,0.0025
209,15.3354,15.34768557548523,15.31768557548523,15.377685575485229,False,2.0411349164876782e-06,0.0025
210,15.3628,15.378379344940186,15.348379344940186,15.408379344940185,False,2.8865379024749215e-06,0.0025
211,15.3542,15.355906009674072,15.325906009674073,15.385906009674072,False,1.3888216648040106e-06,0.0025
212,15.3605,15.36159086227417,15.33159086227417,15.39159086227417,False,1.7395913433511846e-06,0.0025
213,15.365,15.367799997329712,15.337799997329713,15.397799997329711,False,1.0004792124211596e-06,0.0025
214,15.3669,15.371498584747314,15.341498584747315,15.401498584747314,False,1.8798335108446246e-06,0.0025
215,15.3662,15.377116203308105,15.347116203308106,15.407116203308105,False,9.508074525863524e-06,0.0025
216,15.3838,15.371236801147461,15.341236801147462,15.40123680114746,False,6.177970290887166e-07,0.0025
217,15.391,15.38226318359375,15.35226318359375,15.41226318359375,False,4.77937033894683e-07,0.0025
218,15.3891,15.384289503097534,15.354289503097535,15.414289503097534,False,6.567144137358963e-07,0.0025
219,15.3778,15.373603582382202,15.343603582382203,15.403603582382202,False,8.844362714816676e-07,0.0025
220,15.3756,15.378541707992554,15.348541707992554,15.408541707992553,False,8.88823492069166e-07,0.0025
221,15.3595,15.389003038406372,15.359003038406373,15.419003038406371,False,2.3639109861155202e-06,0.0025
222,15.3463,15.340089559555054,15.310089559555054,15.370089559555053,False,1.4920536674283658e-06,0.0025
223,15.3533,15.354776620864868,15.324776620864869,15.384776620864868,False,3.1868183690568504e-07,0.0025
224,15.3503,15.370053768157959,15.34005376815796,15.400053768157958,False,1.9692659416068334e-06,0.0025
225,15.3648,15.376086235046387,15.346086235046387,15.406086235046386,False,1.2923738962546176e-05,0.0025
226,15.3522,15.353077173233032,15.323077173233033,15.383077173233032,False,0.00017346493060246276,0.0025
227,15.3527,15.355093479156494,15.325093479156495,15.385093479156494,False,7.966183934455e-06,0.0025
228,15.3417,15.326131343841553,15.296131343841553,15.356131343841552,False,6.113122497435267e-06,0.0025
229,15.3289,15.2888765335083,15.258876533508301,15.3188765335083,False,0.00010179493336069655,0.0025
230,15.3683,15.330427169799805,15.300427169799805,15.360427169799804,False,0.00016178993050996803,0.0025
231,15.3711,15.388748407363892,15.358748407363892,15.418748407363891,False,1.2631990666010632e-05,0.0025
232,15.3821,15.453661441802979,15.42366144180298,15.483661441802978,False,0.00010728687874256267,0.0025
233,15.3556,15.295071363449097,15.172610014677048,15.417532712221146,False,9.677370213445855e-06,0.010205112397670746
234,15.3657,15.291457891464233,15.261457891464234,15.321457891464233,False,4.3667057630222284e-05,0.0025
235,15.3395,15.337878704071045,15.229339808225632,15.446417599916458,False,0.00010660888028347648,0.009044907987117767
236,15.3319,15.34719705581665,15.317197055816651,15.37719705581665,False,6.28594673451851e-06,0.0025
237,15.3439,15.33893370628357,15.30893370628357,15.368933706283569,False,3.1096834020490947e-06,0.0025
238,15.3467,15.344614267349243,15.314614267349244,15.374614267349243,False,1.3030852618889135e-07,0.0025
239,15.3478,15.345258712768555,15.315258712768555,15.375258712768554,False,2.885696431322498e-06,0.0025
240,15.3385,15.34040641784668,15.31040641784668,15.370406417846679,False,9.692946143840059e-08,0.0025
241,15.339,15.345515489578247,15.315515489578248,15.375515489578246,False,1.377514223572745e-07,0.0025
242,15.2789,15.275310277938843,15.245310277938843,15.305310277938842,False,1.0163641471667274e-06,0.0025
243,15.3115,15.298866510391235,15.268866510391236,15.328866510391235,False,2.7964070400593623e-06,0.0025
244,15.3169,15.32282543182373,15.292825431823731,15.35282543182373,False,8.130966390471789e-07,0.0025
245,15.3286,15.319844961166382,15.289844961166382,15.349844961166381,False,3.329775560373505e-06,0.0025
246,15.319,15.332654476165771,15.302654476165772,15.36265447616577,False,5.555000193513856e-07,0.0025
247,15.3419,15.332394123077393,15.302394123077393,15.362394123077392,False,2.742423602738244e-07,0.0025
248,15.3437,15.345216512680054,15.315216512680054,15.375216512680053,False,2.106753817782853e-07,0.0025
249,15.3431,15.354874610900879,15.32487461090088,15.384874610900878,False,3.068259135175026e-06,0.0025
250,15.3443,15.331238269805908,15.301238269805909,15.361238269805908,False,1.043312854269521e-06,0.0025
251,15.3303,15.32683515548706,15.296835155487061,15.35683515548706,False,9.896821952835218e-07,0.0025
