idx,observed,predicted,lower_bound,upper_bound,is_anomalous,error,threshold
16,14.4205,14.487504005432129,14.465409145033444,14.509598865830814,False,1.6656520180926638e-05,0.0018412383665570888
17,14.4847,14.373584508895874,13.98171083753447,14.765458180257278,False,0.00011766750784385605,0.03265613928011704
18,14.5546,14.635416030883789,14.353599836826495,14.917232224941083,False,0.00012272198945258362,0.023484682838107826
19,14.4113,14.515341758728027,14.455810895758104,14.574872621697951,False,2.87849273191781e-05,0.004960905247493698
20,14.2032,14.130605697631836,13.962175724449537,14.299035670814135,False,3.9385603217757344e-05,0.01403583109852493
21,14.1469,14.21187162399292,14.173861892896907,14.249881355088933,False,2.732699751192459e-05,0.003167477591334392
22,14.0128,14.019378423690796,13.979259194810238,14.059497652571354,False,2.6619362125572896e-06,0.0033432690733798498
23,13.9733,13.921053647994995,13.914989001452447,13.927118294537543,False,7.75558968742582e-06,0.0005053872118789833
24,14.0188,14.033152103424072,14.031635183644374,14.03466902320377,False,1.5246447913453285e-06,0.00012640998164154557
25,14.0773,14.093326568603516,14.090870069906558,14.095783067300474,False,9.393029990455518e-07,0.00020470822474654075
26,14.0908,14.107282638549805,14.080573163168674,14.133992113930935,False,1.19316917075237e-06,0.0022257896150942006
27,14.0524,14.054011821746826,14.020300145603755,14.087723497889897,False,4.509748912350942e-06,0.002809306345255933
28,14.0489,14.056394338607788,13.994776626796376,14.1180120504192,False,2.563926212705e-06,0.005134809317617628
29,14.0875,14.088722467422485,14.053275977579325,14.124168957265645,False,2.620404922897678e-07,0.0029538741535966298
30,14.0919,14.107372045516968,13.929764430114606,14.28497966091933,False,3.255078803246928e-06,0.014800634616863496
31,14.1981,14.177853345870972,14.1561469738325,14.199559717909443,False,4.293337884229359e-06,0.0018088643365392063
32,14.1938,14.200383186340332,14.187655589989014,14.21311078269165,False,4.124425007555008e-06,0.0010606330292764958
33,14.2573,14.240305185317993,14.236547010546458,14.244063360089529,False,4.9836546690465165e-06,0.0003131812309613086
34,14.4354,14.408202886581421,14.399883141128884,14.416522632033958,False,2.3670434757410202e-06,0.0006933121210447802
35,14.5616,14.572035789489746,14.542528017252655,14.601543561726837,False,2.356799925289511e-06,0.00245898101975762
36,14.5912,14.59520149230957,14.586324704695052,14.604078279924089,False,3.2913422396972615e-07,0.0007397323012099081
37,14.7533,14.761555671691895,14.74204578960463,14.78106555377916,False,4.3169687574275237e-07,0.0016258235072720124
38,14.7453,14.718746900558472,14.711109315152035,14.726384485964909,False,3.1883192701812094e-06,0.000636465450536447
39,14.796,14.805914402008057,14.36426047439124,15.247568329624873,False,5.479973078524664e-06,0.036804493968068
40,14.731,14.763877391815186,14.68739202528833,14.84036275834204,False,3.0445307323792047e-06,0.006373780543904563
41,14.6572,14.66063666343689,14.575493066911225,14.745780259962554,False,1.0891349364230097e-05,0.007095299710472121
42,14.7097,14.721424102783203,14.6924198287209,14.750428376845507,False,2.7545415256867233e-06,0.002417022838525368
43,14.6298,14.677577495574951,14.621628315524895,14.733526675625008,False,7.1554837813206145e-06,0.004662431670838119
44,14.5719,14.583775281906128,14.56138686830616,14.606163695506096,False,1.438757359161408e-06,0.001865701133330685
45,14.4432,14.45078706741333,14.442956522845131,14.458617611981529,False,1.8604202311318399e-06,0.0006525453806832114
46,14.2598,14.283292055130005,14.27886957696514,14.287714533294869,False,1.1592971055584343e-05,0.0003685398470720467
47,14.207,14.257550716400146,14.238282782316075,14.276818650484218,False,6.852165833559759e-06,0.00160566117367258
